序号,采购人,合同名称,分类,理由
12200,临泽县工业和信息化局,临泽县扎尔墩滩工业集中区环境影响评价工程（环境现状监测）技术服务合同,协调能力,工业管理
12201,平凉师范附小,平凉市平师附小供暖设备及阶梯教室专用设备采购合同,协调能力,基础教育
12202,安庆水文水资源局,安庆水文水资源局图形工作站设备采购,协调能力,水文监测
12203,中央电视台,中央电视台关于现址圆楼H段机房增加消防设施,协调能力,媒体运营
12204,陇南市武都区第一人民医院,武都区急救中心建设项目指挥调度中心设备采购项目,协调能力,医疗卫生
12205,宿州学院,宿州学院教学仪器设备采购第26包,协调能力,高等教育
12206,白银市平川区人民法院,白银市平川区人民法院数字化法庭建设项目采购合同,合规能力,法院系统
12207,兰州资源环境职业技术学院,兰州资源环境职业技术学院地质系资源库建设政府采购项目合同,协调能力,高等教育
12208,甘肃林业职业技术学院,甘肃林业职业技术学院政府采购合同,协调能力,高等教育
12209,白银市白银区财政局,白银市白银区财政局2015年村级公益事业建设一事一议财政奖补项目（二包）太阳能路灯采购及安装施工合同,协调能力,村级公益建设
12210,上海市虹口区教育校产基建管理站,采购指南针计划青少年基地工程设备的合同,协调能力,青少年教育
12211,武威市凉州区住房和城乡建设局,武威市凉州区住房和城乡建设局2015年千村美丽示范村镇规划编制项目一包,协调能力,住房建设
12212,交通运输部公路科学研究所,桥梁结构安全技术国家工程实验室项目实验室用房改造设计合同,协调能力,交通科研
12213,安徽省质量技术监督局,安徽省质量技术监督局质量工作和安徽品牌专题宣传第1包,合规能力,质量监督
12214,安徽省公路管理局,安徽省"十二五"干线公路养护管理专题片,协调能力,公路管理
12215,阿克塞县公安消防大队,酒泉市阿克塞县公安消防大队应急救援装备采购项目,合规能力,消防救援
12216,白银市公安局,白银市公安局警卫防爆安检设备采购项目,合规能力,公安执法
12217,安徽中医药大学,安徽中医药大学生物制药新专业建设设备采购第4包中草药图书,协调能力,高等教育
12218,中央电视台,系统适配及单件设备（十四）常规制作岛1草转精改造项目,协调能力,媒体运营
12219,西北师范大学,西北师范大学图书馆数据库项目采购合同,协调能力,高等教育
12220,陇西县工商行政管理局,陇西县工商行政管理局电动车辆采购项目政府采购合同,合规能力,市场监管
12221,凉州区住建局,凉州区住建局全区小城镇控制性详细规划编制项目四包,协调能力,城镇规划
12222,中国海监第八支队,便携式计算机批量集中采购简易合同,合规能力,海洋监察
12223,武威第十九中学,武威第十九中学建设校园网络系统采购项目,协调能力,基础教育
12224,安徽省环境科学研究院,安徽省环境科学研究院重点实验室仪器设备采购第3包：通风柜及通风自动控制系统,协调能力,环境研究
12225,安徽省地方税务局,安徽省地方税务局土地增值税清算审核,提取能力,税务系统
12226,安徽大学,安徽大学数据库采购第16包,协调能力,高等教育
12227,安徽省政府采购中心,安徽省省直行政事业单位2015－2016年财务审计定点事务所采购,协调能力,政府采购
12228,海关总署物资装备采购中心,2015年海关总署CT型行李/物品检查系统采购项目合同书,提取能力,海关执法
12229,中国科学院软件研究所,中国科学院软件研究所防火墙采购项目,协调能力,科学研究
12230,合肥市瑶海区教育体育局,瑶海区教育体育局建设规划和设计定点单位,协调能力,教育管理
12231,白银市白银区财政局,白银市白银区财政局2015年村级公益事业建设一事一议财政奖补项目（三包）太阳能路灯采购及安装施工合同,协调能力,村级公益建设
12232,安徽省农业科学院作物研究所,安徽省农业科学院作物研究所专用设备采购第4包,协调能力,农业科研
12233,安徽交通职业技术学院,安徽交通职业技术学院图书及设备采购第2包,协调能力,高等教育
12234,凉州区怀安乡人民政府,凉州区怀安乡高寺村引进基础母牛项目,协调能力,农业管理
12235,甘肃省环境宣传教育中心,甘肃省环境宣传教育中心甘肃省环境宣传教育基地政府采购项目合同,协调能力,环境宣传
12236,甘肃省质量技术监督局,甘肃省质量技术监督宣传信息中心机房搬迁改造政府采购项目,合规能力,质量监督
