序号,采购人,合同名称,分类,理由
1400,中国福利彩票发行管理中心,福利彩票观摩团接待服务项目采购合同,协调能力,组织社会福利服务
1401,藤县国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1402,南宁市江南区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1403,中央电视台,全台电气设施检测,协调能力,组织广播电视服务
1404,中国福利彩票发行管理中心,中国福利彩票开奖录播节目省级卫视频道招标项目采购合同,协调能力,组织社会福利服务
1405,安徽中医药大学,安徽中医药大学物业管理及安保管理第2包,协调能力,组织高等教育服务
1406,皋兰县住房和城乡建设局,皋兰县住房和城乡建设局草坪护栏采购安装工程项目合同,协调能力,组织城市基础设施
1407,福建省莆田市荔城区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1408,中央电视台,技术期刊项目-发行服务,协调能力,组织广播电视服务
1409,田林县国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1410,北京中医药大学,熔点仪系统等,协调能力,组织高等教育服务
1411,东乡族自治县农业技术推广站,东乡县2016年旱作农业项目地膜采购供货合同,协调能力,组织农业技术推广
1412,北京中医药大学,氮气吹扫浓缩装置、电子搅拌器等,协调能力,组织高等教育服务
1413,中华人民共和国大亚湾出入境检验检疫局,中央单位批量集中采购简易合同（东芝复印机）,合规能力,增强检验检疫能力
1414,全国人大机关服务中心,停车场委托管理协议,协调能力,组织政务服务保障
1415,福建省莆田市荔城区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1416,北京市农村改水领导小组办公室,农村饮水安全隐患治理设备采购项目政府采购合同,协调能力,组织农村饮水安全
1417,庆阳市王家湾水管所,王家湾水管所所需防汛物资储备库建设,协调能力,组织防汛水利服务
1418,公安厅交通警察总队,HT002合同234,合规能力,增强交通执法能力
1419,中国福利彩票发行管理中心,福彩销售渠道调研项目采购合同,协调能力,组织社会福利服务
1420,中央电视台,全台消防设施检测,协调能力,组织广播电视服务
1421,广西南宁市江南区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1422,藤县国家税务局,机动车车辆保险服务公司,提取能力,增强税收征管能力
1423,天津市国家税务局第三稽查局,天津市国家税务局第三稽查局服务器协议供货合同,提取能力,增强税收征管能力
1424,藤县国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1425,海关总署物资装备采购中心,海关总署净水器设备采购合同,合规能力,增强海关查验能力
1426,人民大会堂管理局,人民大会堂洗碗机采购合同,协调能力,组织政务服务保障
1427,全国人大机关服务中心,北戴河休养院中央空调及生活热水改造项目,协调能力,组织政务服务保障
1428,中央电视台,第十七、十八、十九演播室群高清改造（三）视频系统,协调能力,组织广播电视服务
1429,中山出入境检疫检验局检验检疫技术中心,国家质检总局2015年120万元以上专用仪器设备采购项目供货合同,合规能力,增强检验检疫能力
1430,吉林省国家税务局,吉林省国家税务局门户网站群建设项目合同,提取能力,增强税收征管能力
1431,北京市丰台区供排水管理所,丰台区区属污水处理厂临时污泥处置项目政府采购合同,协调能力,组织市政公共服务
1432,莆田市涵江区国税局,莆田市涵江区国税局平推打印机采购合同,提取能力,增强税收征管能力
1433,国家税务总局,吉林省吉林市国税局购买空调合同,提取能力,增强税收征管能力
1434,莆田市涵江区国税局,莆田市涵江区国税局台式电脑采购,提取能力,增强税收征管能力
