序号,采购人,合同名称,分类,理由
15800,甘州区龙渠乡,甘州区龙渠乡综合文化站建设工程施工合同,协调能力,文化
15801,合肥城市轨道交通有限公司,合肥市轨道交通1号线一、二期工程车站广告灯箱定点供应商第4包,协调能力,交通
15802,中国国际广播电台,中国国际广播电台视频数字化及卫星传输服务项目合同书,协调能力,广电
15803,庆城县国土资源局,庆城县城区大比例尺地形图更新项目合同,协调能力,国土
15804,合肥市重点工程建设管理局,合肥市重点工程建设管理局市政路桥项目竣工环境保护验收调查报告编制,协调能力,基础设施
15805,华池县农业综合开发办公室,华池县年存栏700只绒山羊繁育场扩建项目陇东黑山羊采购合同,协调能力,农业
15806,会宁县教育局,白银市会宁县教育局村级幼儿园保教玩教具等器材设备采购项目,协调能力,教育
15807,水利部水利信息中心,水利卫星通信网综合管理系统建设项目,协调能力,水利
15808,华池县公安局,华池县公安局警用装备采购合同,合规能力,公安
15809,甘肃省景泰县第一中学,甘肃省景泰县第一中学采购餐厅餐桌项目,协调能力,教育
15810,景泰县教育局,白银市景泰县教育局"全面薄改"教育设备、器材项目网络计算机机房设备,协调能力,教育
15811,凉州区农村集体经济经营管理指导站,凉州区农村土地承包经营权确权登记颁证工作航测项目,协调能力,农业
15812,凉州区林业局,凉州区林业局防沙治沙项目所需物资部门集中采购项目二包,协调能力,林业
15813,甘肃省景泰县第一中学,甘肃省景泰县第一中学采购餐厅后厨设备项目,协调能力,教育
15814,中国科学院软件研究所,中国科学院软件研究所超高清显示器采购项目,协调能力,科研
15815,中国极地研究中心,电梯买卖合同,协调能力,科研
15816,宁波市海洋环境监测中心,便携式计算机,协调能力,海洋
15817,中国科学院山西煤炭化学研究所,高分辨质谱仪,协调能力,科研
15818,中国极地研究中心,极地运输登陆艇合同,协调能力,科研
15819,华池县残疾人联合会,华池县残疾人联合会所需康复器材采购项目政府采购购销合同,协调能力,民政
15820,华池县人民法院,华池县人民法院办公家具采购合同,合规能力,法院
15821,水利部水利信息中心,水利多分辨率遥感影像资料收集整理与正射影像图生产,协调能力,水利
15822,凉州区古城镇人民政府,凉州区古城镇红提葡萄示范园区绿化苗木项目,协调能力,农业
15823,合肥海恒项目管理有限公司,合经区研发基地内部路网及配套设施设计,协调能力,基础设施
15824,中国极地研究中心,32次队考察站建筑、车辆和设备保险合同,协调能力,科研
15825,国家海洋局宁波海洋环境监测中心站,便携式计算机,协调能力,海洋
15826,合肥市滨湖新区建设投资有限公司,滨湖新区市政道路及配套工程施工图审查定点单位,协调能力,基础设施
15827,国家工商总局,工商总局网监平台网络数据搜索服务合同,合规能力,市场监管
15828,凉州区林业局,凉州区林业局防沙治沙项目所需物资部门集中采购项目一包,协调能力,林业
15829,白银市博物馆,白银市博物馆馆藏纸质文物保护修复采购项目,协调能力,文化
15830,水利部水利信息中心,国家自然资源和地理空间基础信息库水利资源数据分中心硬件设备运行维护服务采购,协调能力,水利
15831,中国科学院山西煤炭化学研究所,旋转流变仪,协调能力,科研
15832,景泰县畜牧兽医局,景泰县兽医实验室病原学检测项目,协调能力,农业
15833,中国极地研究中心,中国极地考察基地地基止水帷幕墙与场地加固建筑工程施工合同,协调能力,科研
15834,凉州区禁毒委员会办公室,凉州区禁毒委员会办公室采购办公设备项目,合规能力,禁毒
15835,安徽省经济和信息化委员会,安徽省经济和信息化委员会电磁环境测试系统设备,协调能力,工信
15836,国家海洋局宁波海洋环境监测中心站,台式计算机,协调能力,海洋
15837,凉州区林业局,凉州区林业局防沙治沙项目所需物资部门集中采购项目三包,协调能力,林业
15838,中国国际广播电台,中国国际广播电台视频资料编目服务合同,协调能力,广电
15839,会宁县教育局,白银市会宁县教育局村级幼儿园保教玩教具等器材设备采购项目,协调能力,教育
15840,国家海洋局东海分局舟山海洋工作站,纯水器,协调能力,海洋
15841,中国科学院软件研究所,中国科学院软件研究所协同工作软件采购项目,协调能力,科研
15842,国家工商行政管理总局网监司,工商总局网监平台网络数据处理服务合同,合规能力,市场监管
15843,庆阳市粮食局,庆阳市粮食局所需办公设备,协调能力,粮食
15844,安徽省经济和信息化委员会,安徽省经济和信息化委员会LTE基站现场自动检测系统设备采购,协调能力,工信
15845,会宁县教育局,白银市会宁县教育局村级幼儿园保教玩教具等器材设备采购项目,协调能力,教育
15846,中国科学院山西煤炭化学研究所,气相色谱仪,协调能力,科研
15847,中国国际广播电台,技术服务合同,协调能力,广电
15848,兰州大学第一医院,兰州大学第一医院污水站绿化政府采购项目,协调能力,医疗
15849,中国极地研究中心,中国极地研究中心雪龙号增压器,协调能力,科研
15850,会宁县教育局,白银市会宁县教育局村级幼儿园保教玩教具等器材设备采购项目,协调能力,教育
15851,宁波市海洋环境监测中心,台式计算机,协调能力,海洋
15852,中国极地研究中心,电梯采购合同,协调能力,科研
15853,临洮县审计局,临洮县审计局办公设备政府采购合同,协调能力,审计
15854,合肥城市轨道交通有限公司,合肥市轨道交通1号线一、二期工程车站广告灯箱定点供应商第3包,协调能力,交通
15855,安徽省住房和城乡建设厅,全省县城规划建设管理2015年度考评第三方社会评估,协调能力,住建
15856,巢湖市重点工程管理局,巢湖市第一中学综合体育馆项目监理,协调能力,基础设施
15857,宁波市海洋环境监测中心,台式计算机,协调能力,海洋
15858,中国极地研究中心,2015年雪龙船修理工程维修合同,协调能力,科研
15859,中国极地研究中心,保安服务合同,协调能力,科研
15860,白银市疾病预防控制中心,白银市疾病预防控制中心流感检测试剂及耗材采购项目,协调能力,卫生
15861,合肥市庐阳区大杨镇五里拐社区居委会,合肥市庐阳区五里拐社区集体资产确权审计律师服务,协调能力,社区
15862,中国科学院山西煤炭化学研究所,紫外可见近红外分光光度计,协调能力,科研
15863,会宁县教育局,白银市会宁县教育局村级幼儿园保教玩教具等器材设备采购项目,协调能力,教育
15864,中国极地研究中心,中国极地研究中心冰架热水钻机地面系统,协调能力,科研
15865,兰州大学第二医院,兰州大学第二医院备份恢复系统等政府采购项目,协调能力,医疗
15866,国家工商总局,国家工商总局全国百县万家新设小微企业周年活跃度调查委托合同,合规能力,市场监管
15867,华池县政协办公室,华池县政协办公室所需办公设备项目政府采购购销合同,协调能力,政协
15868,中国国际广播电台,中国国际广播电台视频资料编目服务合同,协调能力,广电
15869,中国极地研究中心,直升机租赁服务合同,协调能力,科研
15870,国家海洋局宁波海洋环境监测中心站,分体定速壁挂机,协调能力,海洋
15871,合肥市社会科学界联合会,《合肥通史》出版服务,协调能力,社科
15872,凉州区林业局,凉州区林业局防沙治沙所需物资采购项目,协调能力,林业
15873,嘉峪关市德惠社区,嘉峪关市德惠社区服务中心科普室设备购置合同,协调能力,社区
15874,凉州区永丰镇人民政府,凉州区永丰镇机关餐厅和职工活动室等建设项目,协调能力,基层政府
15875,凉州区文化体育广播影视局,凉州区乡镇体育健身中心灯光安装硅PU罩面政府集中采购项目,协调能力,文体
15876,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第2包,协调能力,卫生
15877,庄浪农业技术推广中心,庄浪农业技术推广中心马铃薯脱毒种薯全覆盖工程项目马铃薯种薯脱毒种薯项目,协调能力,农业
15878,广州海洋地质调查局,2015年奋斗五号船中间检验修理,提取能力,地质调查
15879,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第13包,协调能力,卫生
15880,临夏州卫生和计划生育委员会,临夏州卫生和计划生育委员会医疗设备采购项目合同,协调能力,卫生
15881,华池县第中学,华池县第一中学乐器购置合同,协调能力,教育
15882,广州海洋地质调查局,中央国家机关政府采购网上竞价合同（GDC-20150721143306369),提取能力,地质调查
15883,庄浪县教育局,庄浪县教育局"全面改薄"饮水设备采购项目合同,协调能力,教育
15884,兰州大学第二医院,兰州大学第二医院备份恢复系统等政府采购项目,协调能力,医疗
15885,临洮县质监局,临洮县质监局出租车计价器整车检定设备政府采购合同,合规能力,质量监督
15886,庄浪县实验小学,庄浪县实验小学学生宿舍楼建设项目隔震垫,协调能力,教育
15887,阜阳师范学院,阜阳师范学院基础设施修缮及房屋维修工程二标段,协调能力,教育
15888,华池县文化广播影视局,华池县文化广播影视局所需南梁说唱传习所布展项目政府采购购销合同,协调能力,文化
15889,甘肃省工业和信息化委员会,甘肃省"十三五"中小微企业发展规划和建材工业发展规划政府采购项目,协调能力,工信
15890,阜阳师范学院,阜阳师范学院基础设施修缮及房屋维修工程三标段,协调能力,教育
15891,临夏州国土资源局,临夏回族自治州土地利用总体规划调整完善编制项目合同,协调能力,国土
15892,广州海洋地质调查局,中央国家机关政府采购网上竞价合同（GDC-20150511153692775),提取能力,地质调查
15893,敦煌市沙州镇人民政府,酒泉市敦煌市城市生活垃圾第二处理场深井泵房建设工程项目,协调能力,基础设施
15894,甘肃省产品质量监督检验中心,甘肃省产品质量监督检验中心国家包装质检中心检验能力项目供货合同,合规能力,质量监督
15895,中国科学院华南植物园,技术协议书,协调能力,科研
15896,合肥城市轨道交通有限公司,合肥市轨道交通1号线一、二期工程车站广告灯箱定点供应商第5包,协调能力,交通
15897,国家海洋局北海海洋环境监测中心站,万分之一分析天平、可见光分光光度计、离心机采购项目,协调能力,海洋
15898,敦煌市公安局,酒泉市敦煌市公安局安检设备采购项目,合规能力,公安
15899,凉州区文化体育局,凉州区长城保护标识制作安装工程采购项目,协调能力,文化
15900,广州海洋地质调查局,综合物探调查船B船通信导航设备,提取能力,地质调查
15901,凉州区文化体育局,凉州区长城保护标识制作安装工程采购项目,协调能力,文化
15902,广州海洋地质调查局,综合地质调查船空调系统及附件,提取能力,地质调查
15903,凉州区文化体育广播影视局,凉州区文化体育广播影视局体育器材购置集中采购项目,协调能力,文体
15904,广州海洋地质调查局,电梯买卖及安装合同（升降装置）,提取能力,地质调查
15905,广州海洋地质调查局,6米深海浅地层岩芯取样钻机采购合同,提取能力,地质调查
15906,长丰县吴山镇人民政府,长丰县吴山镇牌碑、四墩村土地整治工程监理,协调能力,基础设施
15907,阜阳师范学院,阜阳师范学院基础设施修缮及房屋维修工程四标段,协调能力,教育
15908,临洮县建筑设计室,临洮县建筑设计室办公设备（晒图机）采购合同,协调能力,住建
15909,阜阳师范学院,阜阳师范学院基础设施修缮及房屋维修工程一标段,协调能力,教育
15910,广州海洋地质调查局,网闸采购合同,提取能力,地质调查
15911,敦煌市林业局、敦煌市农业综合开发办公室,酒泉市敦煌市2015年农业综合开发林业示范项目,协调能力,林业
15912,安徽警官职业学院,安徽警官职业学院校园园林绿化及沥青路面改建工程,合规能力,公安教育
15913,甘肃省庆阳市人民检察院,庆阳市人民检察院所需办公设备竞争性谈判政府采购,合规能力,检察院
15914,中国科学院科技政策与管理科学研究所,中国科学院科技政策与管理科学研究所中心机房服务器设备采购项目,协调能力,科研
15915,华池县公安局,华池县公安局所需业务技术用房附属工程项目采购合同,合规能力,公安
15916,甘肃省住房资金管理中心,甘肃省住房资金管理中心西固业务受理大厅空调安装采购项目购销合同,协调能力,住建
15917,临夏州卫生和计划生育委员会,临夏州卫计委办公楼维修改造工程项目合同,协调能力,卫生
15918,甘肃省庆阳市人民检察院,庆阳市人民检察院所需办公设备竞争性谈判政府采购,合规能力,检察院
15919,甘肃省庆阳市人民检察院,庆阳市人民检察院所需办公设备竞争性谈判政府采购,合规能力,检察院
15920,甘肃省公安厅,甘肃省公安厅信息中心机房部分服务器、存储设备维保服务项目购销合同,合规能力,公安
15921,甘肃省食品药品监督管理局,甘肃省食品药品监管系统食品检测能力建设（第一批）采购项目合同书,合规能力,食药监
15922,庆阳电大,甘肃省广播电视大学庆阳市分校会议室装饰维修,协调能力,教育
15923,庆阳市庆化学校,庆阳市庆化学校教学所需钢琴,协调能力,教育
15924,庆阳市庆化学校,庆阳市庆化学校幼儿园维修,协调能力,教育
15925,甘肃省食品药品监督管理局,甘肃省食品药品监管系统食品检测能力建设（第一批）采购项目合同书,合规能力,食药监
15926,甘肃省庆阳市人民检察院,庆阳市人民检察院所需办公设备竞争性谈判政府采购,合规能力,检察院
15927,华池县职业中等专业学校,华池县职业中等专业学校所需多媒体会议厅设备采购合同,协调能力,教育
15928,合肥城市轨道交通资源开发有限公司,合肥城市轨道交通资源开发有限公司项目造价咨询单位,协调能力,交通
15929,华池县人民医院,华池县人民医院所需医疗设备采购项目供货合同,协调能力,医疗
15930,华池县紫坊畔乡人民政府,华池县紫坊畔乡人民政府城乡一体化建设和生态移民项目所需太阳能路灯政府采购合同,协调能力,基础设施
15931,临夏州体育局,临夏州体育局社区多功能体育场配套器材采购项目合同,协调能力,体育
15932,合肥经济技术开发区公用事业发展公司,习友老小区、莲花新村等供水管网维修改造工程监理,协调能力,基础设施
15933,甘肃省广播电视大学庆阳分校,甘肃省广播电视大学庆阳分校所需办公设备,协调能力,教育
15934,故宫博物院,故宫博物院端门、午门户外局部防护工程施工合同,协调能力,文化
15935,甘肃省人民检察院,全省检察机关服装项目,合规能力,检察院
15936,甘肃省食品药品监督管理局,甘肃省食品药品监管系统食品检测能力建设（第一批）采购项目合同书,合规能力,食药监
15937,水利部水利信息中心,国家地下水监测工程（水利部分）成井水质检测分析,协调能力,水利
15938,故宫博物院,故宫博物院大高玄殿修缮工程监理合同,协调能力,文化
15939,故宫博物院,故宫博物院观众动态监测系统二期采购项目合同,协调能力,文化
15940,临夏州住房和城乡建设局,临夏州住房和城乡建设局房地产信息管理系统采购项目合同,协调能力,住建
15941,临夏州非税收入管理局,临夏州财政票据电子化改革管理系统项目合同,协调能力,财政
15942,临夏州植保质检站,临夏州小麦重大病虫害防控补助项目合同,协调能力,农业
