序号,采购人,合同名称,分类,理由
6800,中国科学院紫金山天文台,中央国家机关政府集中采购电子验收单,协调能力,支持科研运营
6801,酒泉市肃州区银达镇人民政府,村级公益事业建设一事一议财政奖补项目,协调能力,组织乡镇公益事业
6802,山丹县李桥乡,山丹县李桥乡精准扶贫项目一标段五包,协调能力,组织扶贫服务
6803,中国科学院上海应用物理研究所,图形工作站,协调能力,支持科研信息化
6804,民乐县教育体育局,民乐县中小学教学设备采购项目三包,协调能力,提供公共教育服务
6805,中科院上海应用物理研究所,非标设备加工合同300kW同轴耦合器高功率老炼测试台,协调能力,支持科研能力
6806,敦煌市国土资源局,第三轮矿产资源总体规划编制及花岗岩资源专题规划编制采购项目,协调能力,组织国土资源规划
6807,酒泉市汉唐文化新区建设第二指挥部,北大河人工湖及河道管理房数控锅炉项目,协调能力,组织城市建设
6808,无供应商,公交车车内拉手广告发布合同,其他,无明确政府机构
6809,中国科学院紫金山天文台,中央国家机关政府集中采购电子验收单,协调能力,支持科研运营
6810,和顺县国家税务局,山西省建设工程施工合同,提取能力,支持税务基础设施
6811,凉州区河东乡政府,一事一议村级道路修建项目合同,协调能力,组织乡村公路服务
6812,中国科学院长春应用化学研究所,圆二色光谱仪,协调能力,支持科研能力
6813,水利部海河水利委员会水利信息网络中心,技术服务委托合同,协调能力,支持水利信息化
6814,商务部,中央单位批量集中采购简易合同,协调能力,支持商务管理
6815,故宫博物院,东华门西华门草坪绿植种植工程合同,协调能力,支持公共文化设施
6816,水利部水利信息中心,长江流域偏远水文站信息传输卫星通信小站建设,协调能力,支持水利信息化
6817,玉门市新市区街道办,社会网格化管理信息系统开发设计项目,协调能力,组织社区管理
6818,国家新闻出版广电总局二九二台,卫星节目监测软件开发与集成,协调能力,组织广播电视服务
6819,商务部,中央单位批量集中采购简易合同,协调能力,支持商务管理
6820,国家测绘地理信息局第二地理信息制图院,销售合同,协调能力,支持测绘服务
6821,庆阳市正宁县教育体育局,中小学采购内配设施钢架双人床项目合同,协调能力,提供公共教育服务
6822,中国科学院上海应用物理研究所,非标加工设备采购合同亚微弧度压弯,协调能力,支持科研能力
6823,庆阳市西峰区林业局,北石窟荒山绿化项目五包,协调能力,组织林业生态服务
6824,中国科学院成都生物研究所,2015年修购专项仪器采购项目,协调能力,支持生物科研
6825,中国科学技术大学,多媒体显示系统采购,协调能力,支持高等教育
6826,中央国家机关政府采购中心,中央国家机关政府采购网上竞价合同,协调能力,政府采购服务
6827,国家海洋局第二海洋研究所,大型底栖动物诱捕与观测系统合同,协调能力,支持海洋科研
6828,国家海洋局北海海洋环境监测中心站,精密电子水准仪采购合同,协调能力,组织海洋监测服务
6829,长江水利委员会长江科学院,河势控制与防洪影响研究模型试验表面流场测量系统采购,协调能力,支持水利科研
6830,国家测绘地理信息局第二地理信息制图院,中央国家机关政府采购网上竞价合同,协调能力,支持测绘服务
6831,焦作市中站区国家税务局,办公家具供货合同,提取能力,支持税务运营
6832,陇西县崇文中学,教学设备采购,协调能力,提供公共教育服务
6833,故宫博物院,院内古建筑瓦面拔草工程施工合同,协调能力,支持公共文化设施
6834,无供应商,户外广告发布合同,其他,无明确政府机构
6835,江苏省泗洪县国家税务局,自助办税终端的采购,提取能力,增强税务服务能力
6836,水利部交通运输部国家能源局南京水利科学研究院,声学多普勒海流剖面仪技术协议书,协调能力,支持水利科研
6837,中国科学院广州生物医药与健康研究院,采购超短脉冲白光激光光源招标项目合同,协调能力,支持生物医学科研
6838,陇西县教育体育局,2015年国家薄改项目教学设备采购项目,协调能力,提供公共教育服务
6839,正宁县农牧局,农村土地确权登记颁证技术服务项目合同书,协调能力,组织农村土地服务
6840,中国科学院上海应用物理研究所,图形工作站,协调能力,支持科研信息化
6841,中国科学院上海应用物理研究所,非标加工设备采购合同,协调能力,支持科研能力
6842,中国科学院上海天文台,台式计算机,协调能力,支持科研运营
6843,中国科学技术馆,2015年展览巡展服务项目新能源合同,协调能力,提供科普公共文化服务
6844,哈尔滨市南岗区农村敬老服务中心,消防工程改造项目,协调能力,提供养老公共服务
6845,中国科学院上海应用物理研究所,移动工作站,协调能力,支持科研信息化
6846,中国土地勘测规划院,资源一号02C卫星土地业务应用系统土地资源调查监测业务应用子系统开发,协调能力,组织土地测绘服务
6847,国家海洋局东海分局机关服务中心,台式计算机,协调能力,支持海洋服务运营
6848,庆阳市西峰区市容环境卫生管理局,城市生活垃圾处理场抢险应急维修项目工程施工合同,协调能力,组织城市环境管理
6849,中国土地勘测规划院,中国土地勘测规划院外协项目合同书遥感监测任务5分包,协调能力,组织土地测绘服务
6850,中国科学院兰州化学物理研究所,高分辨率四级杆飞行时间串联质谱仪,协调能力,支持科研能力
6851,西安市国家税务局,综合业务办公用房维修改造项目合同,提取能力,支持税务基础设施
6852,中国科学技术大学,彩色激光一体机采购,协调能力,支持高等教育
