序号,采购人,合同名称,分类,理由
10400,华亭县教育局,华亭县教育局"全面改薄"及青少年活动中心校园监控、计算机、音体美器材、乐器、锅炉采购及安装采购项目,协调能力,教育设施改善
10401,陕西测绘地理信息局,中央国家机关政府集中采购网上竞价合同,协调能力,测绘设施采购
10402,甘肃省公路管理局,甘肃省公路管理局公路养护专用车辆采购项目,协调能力,公路养护设施
10403,兰州资源环境职业技术学院,兰州资源环境职业技术学院矿山机电教学动画和视频政府采购项目合同,协调能力,职业教育教学资源
10404,兰州新区房地产交易管理中心,兰州新区房产测绘业务政府采购项目合同,协调能力,住建测绘服务
10405,甘肃省妇幼保健院,省妇幼呼吸机三次政府采购项目,协调能力,妇幼保健设备
10406,定西师范高等专科学校,定西师范高等专科学校实训室教学设备采购项目购销合同第三包,协调能力,高等教育实训设施
10407,国土资源部土地整治中心,耕地质量等别数据库管理系统研发（二期、三期）,协调能力,土地整治信息化
10408,兰州理工大学,兰州理工大学ERP经管实验室软件项目,协调能力,高等教育软件
10409,中国林业科学研究院亚热带林业实验中心,格力空调购销合同,协调能力,林业科研设施
10410,中国科学院自动化研究所,联想便携式计算机,协调能力,自动化科研设备
10411,甘肃民族师范学院,甘肃民族师范学院动物检疫实验室采购项目（包一）,协调能力,高等教育实验室
10412,兰州商学院,兰州商学院图书馆2015年度图书采购供应商项目合同,协调能力,高等教育图书
10413,中国科学院计算技术研究所,中国科学院计算技术研究所沉浸式交互系统采购项目,协调能力,计算科研设备
10414,商务部,中央单位批量集中采购简易合同,协调能力,商务部采购
10415,中国科学院自动化研究所,中国科学院自动化研究所可调谐激光器、动物成像激光源倍频器、光学信号检测系统采购项目,协调能力,自动化科研设备
10416,中国科学院计算技术研究所,中国科学院计算技术研究所GPU服务器采购项目,协调能力,计算科研设备
10417,中国科学院自动化研究所,联想台式机,协调能力,自动化科研设备
10418,中国科学院自动化研究所,惠普机架服务器,协调能力,自动化科研设备
10419,甘肃省公路管理局,甘肃省公路管理局特种车采购政府采购项目,协调能力,公路养护设施
10420,合肥市人力资源和社会保障局,合肥市社会服务人才岗位培训服务第2包,协调能力,人社培训服务
10421,中国林科院亚热带林业实验中心,年珠实验楼改造合同,协调能力,林业科研设施
10422,宁县民政局,宁县民政局社会福利院采暖锅炉设备采购项目,协调能力,养老福利设施
10423,国土资源部土地整治中心,国土资源部土地整治中心汉光安全增强型笔记本电脑A13T16C型采购项目,协调能力,土地整治设备
10424,中国林业科学研究院亚热带林业实验中心,年珠实验楼改造工程设计合同,协调能力,林业科研设施设计
10425,国土资源部土地整治中心,国土资源部土地整治中心富士施乐地图打印机DocuCentre-VC3373CPS4Tray采购项目,协调能力,土地整治设备
10426,中国科学院计算技术研究所,中国科学院计算技术研究所高性能并行编转码任务系统采购项目,协调能力,计算科研设备
10427,中央电视台,中央电视台新址园区修缮改造项目设计、咨询服务项目,协调能力,媒体设施规划
10428,国土资源部土地整治中心,国土资源部土地整治中心移动图形工作站采购项目,协调能力,土地整治设备
10429,国土资源部土地整治中心,土地整治重大项目遥感数据获取与处理,协调能力,土地整治遥感监测
10430,甘肃省环境监测中心站,甘肃省环境监测中心站国家沙尘天气影响城市空气质量监测网站点设备升级更新,协调能力,环境监测设施
10431,暨南大学,PCM编译码单路、多路实验箱等设备采购合同,协调能力,高等教育科研设施
10432,甘肃省福利彩票发行管理中心,甘肃省福利彩票发行管理中心福利彩票销售系统运营管理系统升级,协调能力,福利彩票信息化
