序号,采购人,合同名称,分类,理由
12000,安徽省地方税务局,安徽省地方税务局土地增值税清算审核,提取能力,税务系统
12001,皖西学院,皖西学院2015年教学专用设备采购第8包：移动通信综合实训平台,协调能力,高等教育设施
12002,肥东县地方税务局,肥东县地方税务局办公家具及设备采购,提取能力,税务系统
12003,嘉峪关市水务局,技术咨询合同书,协调能力,水利管理
12004,中国科学院广州地球化学研究所,进口货物购销协议书,协调能力,科学研究
12005,武威第十中学,武威第十中学教学楼改造项目,协调能力,基础教育
12006,武威第十中学,武威第十中学学生课桌凳采购项目,协调能力,基础教育
12007,武威第十中学,武威第十中学采购印刷资料和各类用纸项目二包,协调能力,基础教育
12008,定西市安定区教育体育局,定西市安定区教育局全自动化设备采购项目合同,协调能力,教育管理
12009,安徽省农业机械管理局,农机购置补贴政策落实延伸绩效管理考评,协调能力,农业管理
12010,国土资源部信息中心,违法线索信息系统2015版开发,合规能力,执法监管
12011,安徽省新闻出版广电局,省新闻出版广电局正版软件采购第2包：教育版,协调能力,文化管理
12012,合肥市房地产管理局,合肥市房产信息资源共享公共云服务平台建设第3包,协调能力,房产管理
12013,安徽工程大学,安徽工程大学教学设备采购第23包：多功能金融工程研发中心建设项目,协调能力,高等教育
12014,无供应商,微波通路基带部分更新改造项目,协调能力,通信基础设施
12015,文化部恭王府管理中心,恭王府监控室机房通风、空调工程项目,协调能力,文化遗产管理
12016,武威第十六中学,武威第十六中学供暖管网改造项目,协调能力,基础教育
12017,无供应商,贵州省城乡居民养老保险系统维护,协调能力,社会保障
12018,常州出入境检验检疫局,中央单位批量集中采购简易合同,合规能力,出入境检验检疫
12019,安徽省公安厅,全省刑事技术综合信息应用平台及联网建设,合规能力,公安执法
12020,安徽新闻出版职业技术学院,安徽新闻出版职业技术学院体育场所改造,协调能力,高等教育
12021,安徽省地方税务局,安徽省地方税务局纳税遵从风险管理系统模型升级,提取能力,税务系统
12022,合肥市人民检察院,合肥市人民检察院楼内监控设备升级改造,合规能力,检察系统
12023,中国科学院广州地球化学研究所,进口货物购销协议书,协调能力,科学研究
12024,安徽省人民政府办公厅,安徽省人民政府办公厅办公自动化设备采购第1包,协调能力,政府行政
12025,中国疾病预防控制中心,进口货物买卖合同,协调能力,疾病防控
12026,合肥市林业和园林局,合肥市林业和园林局造林检查验收服务,协调能力,林业管理
12027,安徽省工商行政管理局,安徽省工商行政管理局Windows软件采购,合规能力,市场监管
12028,安徽省地方海事局,全省水上交通安全监管和应急救助基地建设第2包,协调能力,交通管理
12029,青海省国家税务局,青海省国税局数据库迁移同步备份软件购买项目合同,提取能力,税务系统
12030,中国人民银行,中国人民银行系统2015年第二批业务用便携式计算机（第三包）采购合同,提取能力,金融监管
12031,安徽大学,安徽大学数据库采购第38包,协调能力,高等教育
12032,灵台县教育局,灵台县中小学学生课桌椅及架子床政府采购合同,协调能力,基础教育
12033,安徽省道路运输管理局,全省出租汽车行业数据交换和服务质量监管平台建设,协调能力,交通管理
12034,安徽商贸职业技术学院,安徽商贸职业技术学院设备采购第2包,协调能力,高等教育
12035,崇信县公用事业管理局,崇信县公用局滨河西区广场亭子修缮采购项目,协调能力,市政管理
12036,合肥公交集团有限公司,合肥公交集团车辆易燃挥发物监测告警设备采购,协调能力,公共交通
12037,甘肃省冶金高级技术学院,政府采购供销合同,协调能力,高等教育
12038,合肥市食品药品检验中心,合肥市食品药品检验中心2015年检验机构能力建设第二批仪器设备采购,合规能力,食品药品监管
12039,临泽县房产管理局,临泽县房产管理局惠民小区2015年绿化、美化、亮化工程施工合同,协调能力,房产管理
12040,静宁县农牧局,静宁县农牧局2015年全省第二批农业生产救灾补助资金项目,协调能力,农业管理
12041,北京化工大学,代理协议,协调能力,高等教育
