序号,采购人,合同名称,分类,理由
6000,国家深海基地管理中心,购货合同,协调能力,组织海洋科研服务
6001,晋中市榆次区国家税务局,榆次区国家税务局办公楼改造工程,提取能力,支持税务工作
6002,黄河水利委员会信息中心,黄河水利委员会黄河水利基础设施建设项目A标段,协调能力,组织水利服务
6003,通渭县人民医院,通渭县人民医院检验信息系统（LIS）项目政府采购购销合同,协调能力,组织医疗卫生服务
6004,武威天梯山石窟管理处,武威天梯山石窟陈列馆维修项目合同,协调能力,组织文物保护服务
6005,黄河水利委员会黄河中心医院医,医疗设备采购合同（3包）,协调能力,组织医疗卫生服务
6006,中国疾病预防控制中心环境与健康相关产品安全所,全自动遗传毒理扫描分析系统采购合同,协调能力,组织疾病防控服务
6007,国家海洋信息中心,海洋环境监督与管理子系统地方节点建设项目技术开发（委托）合同,协调能力,组织海洋信息服务
6008,玉门市粮食局,玉门市粮食局粮库危库改造项目,协调能力,组织粮食管理服务
6009,北京市社会福利事务管理中心,南城养老院医疗杂品（9）政府采购项目,协调能力,组织社会福利服务
6010,陇西县财政局,陇西县财政局办公设备项目,提取能力,支持财政管理工作
6011,中国人民银行,中国人民银行系统2015年第一批业务用复印机（第二包）采购合同,提取能力,支持金融服务工作
6012,静宁县特殊教育学校,静宁县特殊教育学校资源教室专业设备、器材采购项目,协调能力,组织特殊教育服务
6013,中央芭蕾舞团,采购合同书,协调能力,组织文化艺术服务
6014,暨南大学,暨南大学建设工程造价咨询（审计）服务资格采购项目合同7,协调能力,组织高等教育服务
6015,安徽省国家税务局,安徽省国家税务局网上办税一体化平台项目合同,提取能力,增强税务网上办税能力
6016,国家文物局水下文化遗产保护中心,人才培训与队伍建设水下考古实习-辽宁绥中姜女石水下遗址调查水下文物保护技术与研究服务合同,协调能力,组织文物保护服务
6017,松辽流域水资源保护局松辽流域水环境监测中心,等离子发射质谱仪等仪器设备采购项目（A标段）合同,协调能力,组织水环境监测服务
6018,中国科学院地球环境研究所,便携式计算机,协调能力,组织科研服务
6019,国家深海基地管理中心,销售合同,协调能力,组织海洋科研服务
6020,中国科学院上海高等研究院,台式计算机,协调能力,组织科研服务
6021,黄河水利科学研究院,2015年修缮购置仪器设备,协调能力,组织水利科研服务
6022,广东省中山市国家税务局,物业管理服务合同,提取能力,支持税务工作
6023,中华人民共和国深圳海关缉私局,深圳海关缉私局盐田缉毒犬基地路面、犬舍修缮工程合同,提取能力,增强海关缉私能力
6024,凉州医院,武威市凉州医院改造燃煤锅炉消烟除尘设备项目合同,协调能力,组织医疗卫生服务
6025,平凉市房屋产权产籍监理处,平凉市房地产交易登记管理信息系统硬件设备采购合同,提取能力,增强房产信息管理
6026,国家深海基地管理中心,产品购销合同,协调能力,组织海洋科研服务
6027,酒泉市肃州区果园乡政府,酒泉市肃州区果园乡政府果园沟美丽乡村建设太阳能路灯项目,协调能力,组织乡村建设服务
6028,嘉峪关市委党校,嘉峪关市委党校设备购置合同,协调能力,组织党校教育服务
6029,无供应商,望谟县县级储备粮购销合同,协调能力,组织粮食储备服务
6030,玉门市人民法院,玉门市人民法院网络化数字监控项目,合规能力,增强司法信息化能力
6031,中华人民共和国太原海关,太原海关厨房设备采购及安装询价项目采购合同,提取能力,支持海关工作
6032,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
6033,酒泉市供排水总公司,酒泉市供排水总公司污水处理厂高分子絮凝剂聚丙烯酰胺采购项目,协调能力,组织公用事业服务
6034,泾川县飞云乡人民政府,泾川县飞云乡人民政府二胺化肥采购项目合同书,协调能力,组织农业服务
6035,中央电视台,媒体公园周界监控系统及武警哨位摄像头集成项目,协调能力,组织广播传媒服务
6036,泾川县林业局,泾川县林业局绿化苗木采购项目合同,协调能力,组织林业服务
6037,国家深海基地管理中心,商品销售合同,协调能力,组织海洋科研服务
6038,中国科学院国家空间科学中心,激光捕获跟踪瞄准仪,协调能力,组织科研服务
6039,国家深海基地管理中心,购货合同,协调能力,组织海洋科研服务
6040,国家深海基地管理中心,购货合同,协调能力,组织海洋科研服务
6041,国家工商行政管理总局经济信息中心,国家工商行政管理总局2015年政府网站升级改造项目合同书,合规能力,增强工商监管能力
6042,静宁县三合乡人民政府,静宁县三合乡张安村村组道路硬化项目,协调能力,组织乡村基础设施建设
6043,玉门市森林资源管理站,玉门市森林资源管理站公益林建设项目,协调能力,组织林业服务
6044,中国人民银行,中国人民银行WMWARE采购项目采购合同,提取能力,增强金融信息化能力
6045,陇西县司法局,陇西县司法局办公设备采购项目,合规能力,支持司法行政工作
6046,中国科学院上海药物研究所,大内存信息处理系统采购及集成服务合同、高带宽光纤存储设备采购及集成服务合同、2U机架式4路服务器采购及集成服务合同、机房环境远程监控系统采购及集成服务合同,协调能力,组织药物科研服务
6047,陇西县检察院,陇西县检察院办案装备采购项目,合规能力,增强检察院办案能力
6048,泾川县人民医院,泾川县人民医院办公电脑集中采购项目合同,协调能力,组织医疗卫生服务
6049,庆阳市西峰区环保局,庆阳市西峰区环保局中央农村环境连片整治示范项目环保设备采购合同,协调能力,组织环保服务
6050,暨南大学,暨南大学建设工程造价咨询（审计）服务资格采购项目2,协调能力,组织高等教育服务
6051,中国疾病预防控制中心环境与健康相关产品安全所,高通量测序仪（焦磷酸测序仪）采购合同,协调能力,组织疾病防控服务
6052,泾川县城关镇教育办,泾川县城关镇教育办电脑采购及微机室组建项目供货合同,协调能力,组织教育服务
6053,中国科学院上海高等研究院,图形工作站,协调能力,组织科研服务
6054,珠江水利委员会珠江水利科学研究院,磨刀门河口地形测量及口门水文观测项目合同书,协调能力,组织水利科研服务
6055,静宁县双岘乡人民政府,静宁县双岘乡2014年改善乡镇干部职工基本生活条件改扩建项目,协调能力,组织乡镇服务
6056,中国科学院广州地球化学研究所,中国科学院广州地球化学研究所台式式计算机采购项目,协调能力,组织科研服务
6057,静宁县原安乡人民政府,静宁县原安乡齐埂村一事一议太阳能路灯采购项目,协调能力,组织乡村基础设施建设
6058,国家测绘局第三大地测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
6059,国家工商行政管理总局经济信息中心,国家工商行政管理总局2015年（政府网站）移动互联门户优化扩展项目合同书,合规能力,增强工商监管能力
6060,中国气象局气象探测中心,CINRAD天气雷达国家级备件订货合同和技术服务合同,协调能力,组织气象服务
6061,中国劳动关系学院,中国劳动关系学院无线网络改造采购项目,协调能力,组织高等教育服务
6062,中国科学院地球环境研究所,冰箱,协调能力,组织科研服务
6063,庆阳市西峰区林业局,庆阳市西峰区2015年人工造林（三标段）合同书,协调能力,组织林业服务
6064,中国科学院上海高等研究院,便携式计算机、台式计算机,协调能力,组织科研服务
6065,暨南大学,暨南大学建设工程造价咨询（审计）服务资格采购合同,协调能力,组织高等教育服务
6066,水利部交通运输部国家能源局南京水利科学研究院,滁州水文实验站网络设备数据存储传输及机房环境建设及相关服务,协调能力,组织水利科研服务
6067,凉州区双城镇南安幼儿园,武威市凉州区双城镇南安幼儿园供暖改造项目合同,协调能力,组织幼教服务
6068,中国人民银行,中国人民银行系统2015年第一批业务用激光打印机采购项目(第十包)采购合同,提取能力,支持金融服务工作
6069,国家深海基地管理中心,购货合同,协调能力,组织海洋科研服务
6070,故宫博物院,故宫博物院珍宝馆展览展示工程施工合同,协调能力,组织文化遗产服务
6071,故宫博物院,故宫博物院食堂和茶炉所用柴油采购项目合同,协调能力,组织文化遗产服务
6072,中国人民政治协商会议华池县委员会,华池县政协办公室所需办公设备项目采购合同,协调能力,组织政协服务
6073,水利部中国科学院水工程生态研究所,长江委水生所水生态监测平台建设第一批设备采购标段四：特型标志制作系统,协调能力,组织水利科研服务
6074,酒泉市肃州区园林局,酒泉市肃州区园林局立体植物造景摆放工程项目,协调能力,组织园林绿化服务
6075,酒泉市城乡建设局,酒泉市城乡建设局超级马拉松赛事户外运动营地设施建设采购项目,协调能力,组织城乡建设服务
6076,文化部机关服务中心,中央国家机关政府采购网上竞价合同,协调能力,组织机关服务
6077,黄河水利科学研究院,2015年修缮购置仪器设备,协调能力,组织水利科研服务
6078,国家海洋局海口海洋环境监测中心站,空调机,协调能力,组织海洋监测服务
6079,泾川县玉都镇人民政府,泾川县玉都镇人民政府防霜机单一来源采购合同,协调能力,组织农业服务
6080,中国国际广播电台,中国国际广播电台100MBGP互联网接入业务合同,协调能力,组织广播传播服务
6081,北京市社会福利事务管理中心,南城养老院机构文宣与环境标识政府采购项目,协调能力,组织社会福利服务
6082,中国科学院国家天文台,SONG项目二期仪器设备采购合同,协调能力,组织科研服务
6083,庆阳市合水县人民法院,合水县人民法院标准版数字化法庭庭审系统采购项目政府采购合同,合规能力,增强司法信息化能力
6084,国家深海基地管理中心,载人潜水器银锌电池购销合同,协调能力,组织海洋科研服务
6085,华池县柔远初中,华池县柔远初中所需校服及住校生床上用品政府采购购销合同,协调能力,组织教育服务
6086,中国人民银行,中国人民银行低档磁盘阵列及中档光纤交换机采购合同,提取能力,增强金融信息化能力
6087,国家信息中心,国家电子政务外网二期工程中央投资部分项目机房基础环境工程设计报告合编制分项合同书,协调能力,组织信息化服务
6088,静宁县农业技术推广中心,静宁县农业技术推广中心2015年农作物病虫害专业化统防统治与绿色防控融合推进项目,协调能力,组织农业技术服务
