序号,采购人,合同名称,分类,理由
4200,国家测绘地理信息局陕西基础地理信息中心,分体变频壁挂机（中央单位批量集中采购简易合同）,协调能力,组织测绘服务
4201,国家海洋局南海信息中心,国家海洋局南海信息中心存储设备采购合同,协调能力,组织海洋信息服务
4202,暨南大学,暨南大学门禁管理系统、实验室设备及相关服务采购项目子包2合同,协调能力,组织高等教育服务
4203,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4204,国家海洋局汕尾海洋环境监测中心站,采泥器及浮游生物网网上竞价合同,协调能力,组织海洋环境监测
4205,国家气象信息中心,预警信息发布平台优化及维保服务,协调能力,组织气象预警服务
4206,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）样品浓缩仪设备采购合同,协调能力,组织水资源保护
4207,国家海洋局南海信息中心,国家海洋局南海信息中心复印纸采购,协调能力,组织海洋信息服务
4208,淮河水利委员会淮河流域水土保持监测中心站,中央国家机关政府采购网上竞价合同,协调能力,组织水土保持监测
4209,陕西测绘地理信息局,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4210,暨南大学,暨南大学南校区现代化教学环境建设设备及相关服务采购项目子包1合同,协调能力,组织高等教育服务
4211,暨南大学,暨南大学各院系多媒体设备及相关服务（一）采购项目子包1合同,协调能力,组织高等教育服务
4212,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）样品全自动消解及前处理系统设备采购合同,协调能力,组织水资源保护
4213,宁波市海洋环境监测中心,打印机,协调能力,组织海洋环境监测
4214,暨南大学,暨南大学华文学院多媒体设备升级及网络设备维保服务采购项目合同,协调能力,组织高等教育服务
4215,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）吹扫捕集进样器设备采购合同,协调能力,组织水资源保护
4216,国家气象信息中心,国家级气象资料存档管理系统应用软件开发项目技术开发合同,协调能力,组织气象信息服务
4217,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4218,吉林省国家税务局,国税系统空调类产品协议供货合同,提取能力,增强税收办公能力
4219,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）洗瓶机（实验室用）设备采购合同,协调能力,组织水资源保护
4220,国家海洋局宁波海洋环境监测中心站,便携式计算机,协调能力,组织海洋环境监测
4221,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）冷冻干燥机设备采购合同,协调能力,组织水资源保护
4222,水利部太湖流域管理局,太湖流域洪水风险图管理与应用系统服务器及系统软件购置,协调能力,组织水利管理
4223,中国海监第八支,服务合同,合规能力,增强海洋执法能力
4224,暨南大学,车联网开发平台等设备项目,协调能力,组织高等教育服务
4225,陇西县教育体育局,陇西县教育体育局2015年第二批薄改项目（第四包）,协调能力,组织教育服务
4226,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）便携式紫外可见分光光度计设备采购合同,协调能力,组织水资源保护
4227,长江水利委员会水文局长江三峡水文水资源勘测局,中央单位批量集中采购简易合同,协调能力,组织水文监测服务
4228,国家海洋局南海信息中心,国家海洋局南海信息中心网络设备采购,协调能力,组织海洋信息服务
4229,陇西县教育体育局,陇西县教育体育局2015年第二批薄改项目（第二包）,协调能力,组织教育服务
4230,辽宁省普兰店市国家税务局,建设工程施工合同,提取能力,增强税收办公能力
4231,水利部太湖流域管理局,太湖流域洪水风险图管理与应用系统开发、太湖流域洪水风险区划试点,协调能力,组织水利规划
4232,中国地质环境监测院,国家地下水监测工程（江苏省部分）2015年度地下水监测站点土建工程二标段,协调能力,组织地下水监测
4233,济南黄河河务局平阴黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4234,黄河水利委员会黄河水利科学研究院,黄河流域洪水风险图编制项目,协调能力,组织水利科研
4235,国家海洋局汕尾海洋环境监测中心站,表面声速仪网上竞价合同,协调能力,组织海洋环境监测
4236,中国农业电影电视中心,中国农业电影电视中心安全等级保护定级,协调能力,组织农业传媒服务
4237,山东黄河河务局山东黄河物资储备中心,山东黄河物资储备中心批量集中采购台式计算机采购合同,协调能力,组织水利物资管理
4238,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4239,暨南大学,暨南大学多媒体设备及相关服务采购项目子包1合同,协调能力,组织高等教育服务
4240,暨南大学,暨南大学医学实验室设备采购项目合同,协调能力,组织高等教育服务
4241,中国气象局公共气象服务中心,中央电视台等媒体电视天气预报节目传输线路接入服务合同,协调能力,组织气象传媒服务
4242,国家海洋局南海信息中心,国家海洋局南海信息中心图形处理软件采购网上竞价合同,协调能力,组织海洋信息服务
4243,国家海洋局南海信息中心,国家海洋局南海信息中心服务器采购,协调能力,组织海洋信息服务
4244,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）全自动高压灭菌锅设备采购合同,协调能力,组织水资源保护
4245,国家海洋局北海海洋技术保障中心,承重头（舷外对接装置）及接线盒（光电复合缆联接）订制加工,协调能力,组织海洋技术保障
4246,国家气象信息中心,全国灾情数据收集服务系统建设项目技术开发合同,协调能力,组织气象灾情服务
4247,中国气象局资产管理事务中心,CMACastKu波段卫星转发器租用协议,协调能力,组织气象广播服务
4248,国家海洋局北海海洋技术保障中心,机械辅助工程检修（液压自动导缆机构升降升级）,协调能力,组织海洋技术保障
4249,淮河流域水资源保护局,淮河流域省界水资源监测断面及重要水功能区确界立碑合同,协调能力,组织水资源监测
4250,十堰市茅箭区国家税务局,十堰市茅箭区国税局办公楼装修改造工程合同,提取能力,增强税收办公能力
4251,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）微囊藻毒素测定仪设备采购合同,协调能力,组织水资源保护
4252,中国气象局资产管理事务中心,中国气象视频网互联网接入服务项目供货合同,协调能力,组织气象网络服务
4253,张掖市甘州区平山湖蒙古族乡人民政府,张掖市甘州区平山湖蒙古族乡人民政府2015年扶贫专项红泉村种羊引进政府采购项目,协调能力,组织扶贫项目
4254,中招国际招标有限公司,国家新闻出版广电总局监管中心监测网硬件设备升级改造项目第二包,合规能力,增强广电监管能力
4255,国家测绘地理信息局陕西基础地理信息中心,分体定速柜机（中央单位批量集中采购简易合同）,协调能力,组织测绘服务
4256,西藏自治区阿里地区国家税务局,建筑工程施工合同,提取能力,增强税收办公能力
4257,中国气象局资产管理事务中心,民航气象观测资料传输服务项目技术服务协议,协调能力,组织气象数据传输
4258,宁波市海洋环境监测中心,直读式海流计,协调能力,组织海洋环境监测
4259,陇西县教育体育局,陇西县教育体育局2015年第二批薄改项目（第五包）,协调能力,组织教育服务
4260,长江水利委员会水文局长江三峡水文水资源勘测局,长江委水文局三峡、荆江水环境监测中心水资源监测能力建设项目2015年度三峡水环境监测中心设备购置合同（三）,协调能力,组织水资源监测
4261,中国海监第七支队,船员岗位派遣协议,合规能力,增强海洋执法能力
4262,长江水利委员会水文局长江三峡水文水资源勘测局,中央单位批量集中采购简易合同,协调能力,组织水文监测服务
4263,中国气象局资产管理事务中心,台风监测预报业务系统改进合同协议书,协调能力,组织气象预报服务
4264,国家税务总局,国家税务总局行政管理类应用系统技术服务项目第三包合同书,提取能力,增强税务信息化能力
4265,漳县公安局,漳县公安局公安警务公开信息查询平台系统采购项目,合规能力,增强公安信息服务能力
4266,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）便携式快速水质检验系列设备采购合同,协调能力,组织水资源保护
4267,中国海监第七支队,船舶物料供应商资格,合规能力,增强海洋执法能力
4268,国家税务总局,国家税务总局行政管理类应用系统技术服务项目第二包合同书,提取能力,增强税务信息化能力
4269,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4270,中国海监第七支队,中国海监第七支队执法装备采购项目,合规能力,增强海洋执法能力
4271,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4272,桂林市秀峰区国家税务局,柴油发电机采购项目,提取能力,增强税收办公能力
4273,庆阳职业技术学院,庆阳职业技术学院学生单人床,协调能力,组织职业教育服务
4274,山东黄河河务局山东黄河物资储备中心,山东黄河物资储备中心批量集中采购打印机采购合同,协调能力,组织水利物资管理
4275,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）全自动色度测定仪设备采购合同,协调能力,组织水资源保护
4276,黄河水利委员会黄河水利科学研究院,2015年灌溉节水试验基地仪器设备,协调能力,组织水利科研
4277,暨南大学,暨南大学经济管理实验教学中心多媒体设备及相关服务（二）采购项目子包2合同,协调能力,组织高等教育服务
4278,山东黄河经济发展管理局,黄河水利委员会山东黄河河务局采购协议供货,协调能力,组织水利管理
4279,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）紫外可见分光光度计设备采购合同,协调能力,组织水资源保护
4280,国家海洋局南海信息中心,国家海洋局南海信息中心图形工作站网上竞价合同,协调能力,组织海洋信息服务
4281,国家海洋局南海信息中心,国家海洋局南海信息中心低泄射计算机网上竞价合同,协调能力,组织海洋信息服务
4282,暨南大学,暨南大学南校区现代化教学环境建设设备及相关服务采购项目子包3合同,协调能力,组织高等教育服务
4283,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4284,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）底质研磨机设备采购合同,协调能力,组织水资源保护
4285,文化部文化艺术人才中心,中央国家机关政府采购网上竞价合同,协调能力,组织文化艺术服务
4286,国家气象信息中心,中国电信股份有限公司北京分公司与国家气象信息中心互联网接入业务合同,协调能力,组织气象网络服务
4287,吉林省国家税务局,国税系统空调类产品协议供货合同,提取能力,增强税收办公能力
4288,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4289,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）顶空进样器设备采购合同,协调能力,组织水资源保护
4290,长江水利委员会水文局长江三峡水文水资源勘测局,中央单位批量集中采购简易合同,协调能力,组织水文监测服务
4291,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）便携式多参数监测仪设备采购合同,协调能力,组织水资源保护
4292,暨南大学,光电工程系、物理系仪器设备采购子包4合同,协调能力,组织高等教育服务
4293,中国气象局资产管理事务中心,中国气象局及部分省级应急平台建设（二期）合同书,协调能力,组织气象应急服务
4294,暨南大学,电子实验设备采购（重招）子包1合同,协调能力,组织高等教育服务
4295,中国气象局公共气象服务中心,网络带宽租赁和服务器托管合同书,协调能力,组织气象网络服务
4296,国家气象信息中心,国家级气象业务内网系统（3.0版）建设技术开发合同,协调能力,组织气象网络服务
4297,云南省宣威市国家税务局,宣威市国家税务局装修合同,提取能力,增强税收办公能力
4298,国家新闻出版广电总局监管中心,国家新闻出版广电总局监管中心监测前端设备备件（数字）第三包,合规能力,增强广电监管能力
4299,广东省梅州市蕉岭县国家税务局,广东省梅州市蕉岭县国家税务局高清投影设备采购,提取能力,增强税收办公能力
4300,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4301,暨南大学,暨南大学经济管理实验教学中心多媒体设备及相关服务（一）采购项目子包1合同,协调能力,组织高等教育服务
4302,暨南大学,暨南大学医学实验室设备采购项目（包3）合同,协调能力,组织高等教育服务
4303,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4304,暨南大学,暨南大学经济管理实验教学中心多媒体设备及相关服务（二）采购项目子包3合同,协调能力,组织高等教育服务
4305,中华人民共和国泉州出入境检验检疫局,物业管理委托合同,合规能力,增强检验检疫能力
4306,国家卫星气象中心,风云四号科研试验卫星地面应用系统工程数据获取和测控系统（DTS）天伺馈分系统15米X/S频段天线研制项目技术开发合同,协调能力,组织气象卫星服务
4307,云南省宣威市国家税务局,宣威市国家税务局精神文明建设宣传材料制作合同,提取能力,增强税务廉政建设
4308,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）分析天平设备采购合同,协调能力,组织水资源保护
4309,暨南大学,数字型毕托管测速实验仪、静态应变仪等仪器设备采购合同,协调能力,组织高等教育服务
4310,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第二批（2015年）全自动总汞/形态汞二位一体分析系统设备采购合同,协调能力,组织水资源保护
4311,西藏自治区拉萨市国家税务局,西藏区拉萨市国家税务局打印机通用耗材采购项目合同书,提取能力,增强税收办公能力
4312,国家测绘局测绘发展研究中心,中央单位批量集中采购简易合同,协调能力,组织测绘服务
4313,暨南大学,示波器3台等生物医学工程实验室设备采购合同,协调能力,组织高等教育服务
4314,淮河流域水资源保护局,淮河流域水环境监测中心水资源监测能力建设第一批（2015年）真空烘箱设备采购合同,协调能力,组织水资源保护
4315,中国民用航空局信息中心,民航飞行标准监管、机场建设及运行安全监管项目监理合同,协调能力,组织民航监管服务
4316,甘肃省公路管理局,甘肃省公路管理局公路养护专用车辆采购项目,协调能力,组织公路管理
4317,国家气象信息中心,中国工程科技知识中心气象科学专业知识服务系统建设项目技术开发合同,协调能力,组织气象科技服务
