序号,采购人,合同名称,分类,理由
8200,中国科学院信息工程研究所,中国科学院信息工程研究所安防数据采购合同,协调能力,组织科学研究
8201,中国科学院华南植物园,中国科学院华南植物园笔记本电脑采购,协调能力,组织科学研究
8202,中国科学院微生物研究所,发酵罐,协调能力,组织科学研究
8203,正宁县城市管理局,正宁县城区门头招牌采购项目合同,协调能力,组织市政服务
8204,中国科学院信息工程研究所,中国科学院信息工程研究所版式文件软件开发包采购合同,协调能力,组织科学研究
8205,长江水利委员会水文局长江上游水文水资源勘测局,产品购销合同,协调能力,组织水利监测服务
8206,凉州区扶贫办公室,武威市凉州区扶贫办公室印刷项目合同,协调能力,组织扶贫工作
8207,华亭县职业教育中心,华亭县职业教育中心办公设备采购合同,协调能力,支持公共教育服务
8208,中国科学院广州地球化学研究所,中国科学院广州地球化学研究所便携式计算机采购项目,协调能力,组织科学研究
8209,宁县食品药品监督管理局,宁县食品药品监督管理局检验机构仪器及检测试剂购置采购项目合同,合规能力,增强食药监督能力
8210,中国科学院信息工程研究所,中国科学院信息工程研究所台式机和笔记本购项目合同,协调能力,组织科学研究
8211,中国地质调查局发展研究中心,成果地质资料数字化和PDF文件转换,协调能力,组织地质调查服务
8212,国家体育总局体育彩票管理中心,2015-2016年体育彩票视频媒体宣传项目合同,提取能力,增强体育彩票管理
8213,黑龙江省测绘科学研究所,黑龙江省测绘科学研究所超图云GIS应用服务器软件采购项目,协调能力,组织测绘服务
8214,河南黄河河务局信息中心,通信设施应急修复合同,协调能力,组织水利服务
8215,玉门市建设局,玉门市建设局玉泉胡铁人雕像建设项目,协调能力,组织公共基础设施建设
8216,中国科学院金属研究所,离子减薄仪,协调能力,组织科学研究
8217,中国科学院金属研究所,动静态拉扭试验机,协调能力,组织科学研究
8218,中国科学院科技政策与管理科学研究所,平板电脑,协调能力,组织科学研究
8219,正宁县农村能源建设办公室,正宁县农村能源办公室2014年巩固退耕还林农村能源采购项目合同,协调能力,组织农业服务
8220,中国地质调查局发展研究中心,地质资料业务管理信息系统软件测试,协调能力,组织地质调查服务
8221,长江水利委员会汉江水文水资源勘测局,水准仪销售合同,协调能力,组织水利监测服务
8222,宁波市海洋环境监测中心,台式计算机,协调能力,组织海洋监测服务
8223,临夏现代职业学院,临夏现代职业学院实训设备采购项目,协调能力,支持公共教育服务
8224,普洱出入境检验检疫局,采购合同书,合规能力,增强检验检疫能力
8225,中国科学院信息工程研究所,中国科学院信息工程研究所Qunee拓扑图组件采购项目合同,协调能力,组织科学研究
8226,瓜州县热力有限公司,瓜州县热力有限公司原煤采购项目（第四包）,协调能力,组织公共供热服务
8227,泾川县公安交通警察大队,泾川县公安交通警察大队350M警用集群数模对讲系统采购项目采购合同,合规能力,增强公安通讯能力
8228,中国科学院行政管理局,奥运村科技园西区给排水等地下管网及道路系统改造项目施工合同,协调能力,组织科研基础设施建设
8229,中国科学院工程热物理研究所,扫描电镜,协调能力,组织科学研究
8230,长江水利委员会水文局长江上游水文水资源勘测局,购销合同,协调能力,组织水利监测服务
8231,中国科学院微生物研究所,台式计算机主机,协调能力,组织科学研究
8232,山丹县位奇镇人民政府,山丹县位奇镇人民政府新型城镇化建设项目（五包）,协调能力,组织公共基础设施建设
8233,长江水利委员会水文局长江上游水文水资源勘测局,北斗系统技术服务合同,协调能力,组织水利监测服务
8234,靖远县食品药品监督管理局,靖远县食品药品监督管理局办公设备采购项目,合规能力,增强食药监督能力
8235,玉门市文化体育局,玉门市党群机关正版软件采购项目,协调能力,提供公共文化服务
8236,东莞市国家税务局莞城税务分局,标准施工合同,提取能力,税务基础设施建设
8237,瓜州县热力有限公司,瓜州县热力有限公司原煤采购项目（第三包）,协调能力,组织公共供热服务
8238,靖远县教育局,白银市靖远县青少年活动中心微机室设备采购项目,协调能力,支持公共教育服务
8239,靖远县农牧局,靖远县农牧局农村信息工程项目,协调能力,组织农业服务
8240,中国科学院科技政策与管理科学研究所,便携式计算机、打印机,协调能力,组织科学研究
8241,靖远县财政局,白银市靖远县2016年村级公益事业建设一事一议财政奖补项目太阳能路灯采购及安装（第三包双龙乡）,提取能力,财政支持公共建设
