序号,采购人,合同名称,分类,理由
13600,甘肃省科学技术情报研究所,甘肃省科学技术情报研究所文献平台数据资源采购项目政府采购合同,协调能力,科研
13601,安徽大学,安徽大学中外文纸质图书第1包,协调能力,高等教育
13602,泉州出入境检验检疫局,物业管理委托合同,合规能力,检验检疫
13603,皋兰县水阜镇人民政府,皋兰县水阜镇人民政府燕儿坪村整村推进项目购销合同,协调能力,农村建设
13604,皋兰县农业技术服务中心,皋兰县农业技术服务中心新型农业社会化服务体系建设项目肥料采购项目招标文件购销合同,协调能力,农业
13605,安徽省高速公路路政支队,安徽省高速公路路政支队执法记录仪及工作站,合规能力,路政
13606,中国人民银行金融信息中心,中央单位批量集中采购简易合同（60台台式机）,提取能力,中央银行
13607,中国科学院海洋研究所,移动工作站,协调能力,科研
13608,甘肃民族师范学院,甘肃民族师范学院电脑音乐制作室和CAD实训室项目（第二包）政府采购合同,协调能力,高等教育
13609,国家食品药品监督管理总局药品评价中心,国家药品不良反应监测系统软件系统维保及服务,合规能力,食药监
13610,中国科学院海洋研究所,便携式计算机,协调能力,科研
13611,海关总署物资装备采购中心,2015年实验室辅助设备采购合同书,提取能力,海关
13612,甘肃民族师范学院,甘肃民族师范学院电脑音乐制作室和CAD实训室项目（第一包）政府采购合同,协调能力,高等教育
13613,景泰县畜牧兽医局,景泰县畜牧兽医局奶牛标准化养殖场建设项目（第二包）,协调能力,农业
13614,中国科学院海洋研究所,打印设备,协调能力,科研
13615,安徽省巢湖监狱,安徽省巢湖监狱武警营房改造工程,合规能力,监狱
13616,安徽电子信息职业技术学院,安徽电子信息职业技术学院机房桌面虚拟化设备及软件,协调能力,高等教育
13617,中国地质调查局油气资源调查中心,2014年地质调查专项资金设备采购项目全直径覆压孔渗联合测定仪采购合同,提取能力,地质调查
13618,合肥经济技术开发区建设发展局,合肥经济技术开发区（南区）综合交通规划编制,协调能力,城市规划
13619,中国地质调查局油气资源调查中心,2015年地质调查专项资金设备采购项目之井口气远程测定仪,提取能力,地质调查
13620,合肥师范学院,合肥师范学院2015年振兴计划专用设备采购第11包,协调能力,高等教育
13621,北京中医药大学,北京中医药大学中药学院药物化学实验室建设设备采购项目,协调能力,高等教育
13622,巢湖市第二人民医院,巢湖市第二人民医院男性疾病诊断治疗设备采购,协调能力,医疗卫生
13623,中国科学院海洋研究所,多功能一体机,协调能力,科研
13624,巢湖市第二人民医院,巢湖市第二人民医院电脑和条码打印机等设备采购第1包,协调能力,医疗卫生
13625,无供应商,校园快捷报警系统及安全综治维稳改造项目（二次）采购合同,协调能力,教育安全
13626,安徽省滨湖强制隔离戒毒所,安徽省滨湖强制隔离戒毒所警戒安防监控设备,合规能力,戒毒
13627,中国地质调查局油气资源调查中心,中央国家机关政府采购网上竞价合同,提取能力,地质调查
13628,中国民航科学技术研究院,中标合同,协调能力,科研
13629,兰州大学第一医院,兰州大学第一医院进口麻醉机等医疗设备项目,协调能力,医疗卫生
13630,甘肃等省气象局,省级装备保障能力建设暨计量检定能力提升合同协议书,协调能力,气象
13631,中国科学院海洋研究所,便携式计算机,协调能力,科研
13632,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘
13633,中国民航科学技术研究院,中标合同,协调能力,科研
13634,中国地质调查局油气资源调查中心,2015年地质调查专项资金设备采购项目高精度磁力仪设备采购合同,提取能力,地质调查
13635,海关总署物资装备采购中心,2015年手持式红外光谱仪采购合同书,提取能力,海关
13636,中国科学院海洋研究所,便携式计算机,协调能力,科研
13637,安徽省农业科学院,安徽省农业科学院区域试验站实验仪器设备采购第2包,协调能力,农业科研
13638,雅安市气象局,雅安市气象局气象信息技术保障支撑系统及气象监测预警业务平台建设项目安装工程合同,协调能力,气象
13639,合肥市义城监狱,合肥市义城监狱罪犯宿舍不锈钢鞋架制作采购,合规能力,监狱
13640,安徽省旅游局,安徽旅游形象宣传推广（港澳开展）第3包,协调能力,旅游
13641,全国社会保障基金理事会,境内法律顾问服务合作协议,协调能力,社保
13642,合肥城市轨道交通有限公司,合肥市轨道交通3号线土建监理JL05、JL06、JL07标第1包,协调能力,基础设施
13643,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘
13644,常州市金坛区国家税务局,金坛市政府采购电脑设备合同,提取能力,税务
13645,中国地质调查局油气资源调查中心,2015年地质调查专项资金设备采购项目电动叉车采购合同,提取能力,地质调查
13646,江苏省国家税务局,江苏省国家税务局电子税务局与CTAIS2.0接口软件开发项目技术开发合同,提取能力,税务
13647,中国科学院海洋研究所,便携式计算机,协调能力,科研
13648,中国科学院海洋研究所,便携式计算机,协调能力,科研
13649,甘肃省兽医局,甘肃省兽医局2016年小反刍兽疫疫苗采购项目,协调能力,农业
13650,介休市国家税务局,介休市国家税务局综合业务办公用房修缮项目合同,提取能力,税务
13651,广州市番禺区国家税务局,广州市政府采购印刷品供货合同,提取能力,税务
13652,兰州石化职业技术学院,兰州石化职业技术学院应化系石油化工3D仿真工厂、虚拟实训室项目政府采购合同,协调能力,高等教育
13653,安徽省国土资源信息中心,安徽省地质资料库园区地源热泵中央空调维保,协调能力,国土资源
13654,合肥市发展和改革委员会,2015年"全国双创活动周合肥分会场活动"会场布置服务,协调能力,发展改革
