序号,采购人,合同名称,分类,理由
15400,甘肃省核与辐射安全中心,2015年甘肃省辐射事件应急演练直播及技术服务政府采购项目政府采购合同,合规能力,核安全
15401,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15402,国家海洋环境监测中心,国家海洋环境监测中心入海污染源在线监测系统系统集成与运维服务采购合同,协调能力,海洋
15403,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15404,中国民航大学,中央国家机关政府集中采购合同,协调能力,教育
15405,国家海洋环境监测中心,海域岸线与疑点疑区遥感监测服务合同,协调能力,海洋
15406,中国地质环境监测院,地下水监测综合数据库和数据接收与设备管理子系统建设项目,协调能力,地质环境
15407,国家海洋环境监测中心,国家海洋环境监测中心三维影像扫描仪采购合同,协调能力,海洋
15408,平凉市网络安全和信息化工作办公室,平凉市网络安全和信息化工作办公室"三张清单一张网"数据交换共享平台硬件项目,协调能力,信息化
15409,国家深海基地管理中心,国家深海基地管理中心档案库房设施合同书,协调能力,海洋
15410,无供应商,贵州省农业云可行性研究报告和初步设计项目合同,协调能力,农业
15411,合肥市妇幼保健院,合肥市妇幼保健院生物组织脱水机等医疗设备采购,协调能力,医疗
15412,国家测绘局第四航测遥感院,中央国家机关政府采购网上竞价合同,提取能力,测绘
15413,甘肃武威黄羊工业园区管委会,甘肃武威黄羊工业园区管委会经一路道路项目三支七斗工程项目,协调能力,开发区
15414,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15415,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15416,白银市公安局平川分局,白银市公安局平川分局办公自动化设备采购合同,合规能力,公安
15417,国家海洋环境监测中心,国家海洋环境监测中心海洋环境监测仪器设备采购合同,协调能力,海洋
15418,临泽县沙河镇卫生院,临泽县沙河镇卫生院医疗器械采购项目,协调能力,医疗
15419,平凉市网络安全和信息化工作办公室,平凉市网络安全和信息化工作办公室"三张清单一张网"数据交换共享平台软件项目,协调能力,信息化
15420,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15421,国家海洋局北海分局,台站自动观测系统采购合同,协调能力,海洋
15422,国家海洋环境监测中心,国家海洋环境监测中心海洋环境监测仪器设备采购合同,协调能力,海洋
15423,甘肃省监狱管理局,甘肃省监狱管理局白银监狱医疗设备采购项目供货合同,合规能力,监狱
15424,国家海洋环境监测中心,海洋保护区海量影像管理平台软件合同,协调能力,海洋
15425,国家深海基地管理中心,产品购销合同,协调能力,海洋
15426,合肥经济技术开发区社会发展局,合肥经开区中小学班班通采购及安装,协调能力,教育
15427,甘肃省公安厅,甘肃省公安厅案件现场勘查所需器材设备项目,合规能力,公安
15428,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15429,庄浪县人民医院,庄浪县医院供应中心灭菌设备手术室消毒设备病理科仪器透析室设备,协调能力,医疗
15430,中国地质环境监测院,中国地质环境监测院2015年国家地下水监测工程压力式地下水监测信息采集传输一体化设备采购与安装（2包）,协调能力,地质环境
15431,国家海洋环境监测中心,国家海洋环境监测中心海洋环境监测仪器设备采购合同,协调能力,海洋
15432,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15433,中国地质环境监测院,中国地质环境监测院2015年国家地下水监测工程压力式地下水监测信息采集传输一体化设备采购与安装（4包）,协调能力,地质环境
15434,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15435,国家测绘局第四航测遥感院,中央国家机关政府采购网上竞价合同,提取能力,测绘
15436,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15437,兰州大学第二医院,兰州大学第二医院医疗设备采购项目,协调能力,医疗
15438,中央电视台,中央电视台新闻共享系统加固维护项目,协调能力,媒体
15439,靖远县财政局,白银市靖远县财政局一事一议太阳能路灯采购项目北滩镇,协调能力,财政
15440,国家测绘局第四航测遥感院,中央国家机关政府采购网上竞价合同,提取能力,测绘
15441,中央电视台,中央电视台新闻新闻共享系统加固维护,协调能力,媒体
15442,国家海洋局大连海洋环境监测中心站,显微镜网上竞价合同,协调能力,海洋
15443,巢湖经济开发区建设发展有限公司,合巢经开区安置小区太阳能采购安装,协调能力,开发区
15444,合肥市公路管理局,S103合铜路（上派至庐城段）绿化工程监理,协调能力,交通
15445,合肥高新股份有限公司,中国（合肥）国际智能语音产业园一期孵化园A区第三方检测,协调能力,高新区
15446,白银市平川区委农村工作办公室,白银市平川区驻村帮扶工作队所需普通通勤轻便自行车采购合同,协调能力,农业
15447,中央电视台,消息处理中心系统,协调能力,媒体
15448,中国民航大学,中央国家机关政府集中采购合同,协调能力,教育
15449,白银市公安局平川分局,白银市公安局平川分局业务所需摩托车采购合同,合规能力,公安
15450,中国地质环境监测院,中国地质环境监测院2015年国家地下水监测工程压力式地下水监测信息采集传输一体化设备采购与安装（1包）,协调能力,地质环境
15451,中央电视台,新址能源中心制冷机组调整同轴度及中修,协调能力,媒体
15452,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15453,国家海洋局大连海洋环境监测中心站,多参数水质仪网上竞价合同,协调能力,海洋
15454,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15455,国家海洋局大连海洋环境监测中心站,中央单位批量集中采购简易合同（便携式计算机）,协调能力,海洋
15456,国家深海基地管理中心,中国平安财产保险股份有限公司短期健康保险和意外伤害保险保险单,协调能力,海洋
15457,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15458,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15459,西北民族大学,西北民族大学环境友好复合材料及生物质利用省级重点实验室建设项目,协调能力,教育
15460,国家深海基地管理中心,中国平安财产保险股份有限公司深海潜水器保险单,协调能力,海洋
15461,国家海洋环境监测中心,觉华岛国家级海洋公园建设与管理系统数据采集与数据库建设采购合同,协调能力,海洋
15462,白银市白银区教育局,白银市白银区教育局2015年度学生营养餐改善计划所需鸡蛋项目采购合同,协调能力,教育
15463,靖远县财政局,白银市靖远县财政局一事一议太阳能路灯采购项目五合乡,协调能力,财政
15464,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15465,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15466,中国地质环境监测院,中国地质环境监测院2015年国家地下水监测工程压力式地下水监测信息采集传输一体化设备采购与安装（3包）,协调能力,地质环境
15467,国家海洋环境监测中心,国家海洋环境监测中心入海污染源在线监测系统传感器设备采购合同,协调能力,海洋
15468,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15469,靖远县财政局,白银市靖远县财政局一事一议太阳能路灯采购项目三滩乡,协调能力,财政
15470,中国民航大学,中央国家机关政府集中采购电子验收单,协调能力,教育
15471,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15472,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15473,兰州石化职业技术学院,兰州石化职业技术学院人文系大学生创新创业教育实践基地建设政府采购项目合同,协调能力,教育
15474,国家深海基地管理中心,设备购销合同,协调能力,海洋
15475,白银市公安局平川分局,白银市公安局平川分局办公家具用具采购合同,合规能力,公安
15476,合肥市妇幼保健院,合肥市妇幼保健院网闸和防火墙采购,协调能力,医疗
15477,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15478,国家海洋环境监测中心,高分影像库数据更新服务合同,协调能力,海洋
15479,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15480,国家海洋局大连海洋环境监测中心站,中央单位批量集中采购简易合同,协调能力,海洋
15481,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15482,兰州资源环境职业技术学院,兰州资源环境职业技术学院矿山设备运行与维护实训中心设备政府采购项目合同,协调能力,教育
15483,合肥高新城创建设投资有限公司,合肥高新区复兴家园（东组团）第三方检测,协调能力,基础设施
15484,中国民航大学,中央国家机关政府集中采购电子验收单,协调能力,教育
15485,合肥东部新城建设投资有限公司,八斗镇磁能碳化厂机械手采购,协调能力,基础设施
15486,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15487,合肥城市轨道交通有限公司,合肥市轨道交通2号线龙岗停车场工程施工监理CD02标,协调能力,交通
15488,包河经济开发区管理委员会,包河经济开发区美丹家园、沪上人家、榆林桥畔二期工程沉降及变形观测服务,协调能力,开发区
15489,国家海洋环境监测中心,国家海洋环境监测中心液晶拼接屏采购合同,协调能力,海洋
15490,国家海洋局大连海洋环境监测中心站,光盘刻录机网上竞价合同,协调能力,海洋
15491,国家海洋环境监测中心,海域使用动态监测和热污染监测系统合同,协调能力,海洋
15492,甘肃大地湾文物保护研究所,甘肃大地湾文物保护研究所大地湾遗址测绘项目,协调能力,文化
15493,武威第三中学,武威第三中学办公桌椅及学生储物柜采购项目,协调能力,教育
15494,国家海洋环境监测中心,国家海洋环境监测中心仪器设备采购合同,协调能力,海洋
15495,宫河小学,正宁县精神文明建设委员会办公室永和初中和宫河小学乡村学校少年宫装备采购项目,协调能力,教育
15496,巢湖市重点工程管理局,S316道路连接线（巢湖南路）工程监理,协调能力,基础设施
15497,中国民航大学,中央国家机关政府集中采购合同,协调能力,教育
15498,正宁县永和初级中学,正宁县精神文明建设委员会办公室永和初中和宫河小学乡村学校少年宫装备采购项目,协调能力,教育
15499,中国民航大学,产品购销合同,协调能力,教育
15500,国家海洋环境监测中心,国家海洋环境监测中心海洋仪器设备采购合同,协调能力,海洋
15501,国土资源部不动产登记中心,中央国家机关政府采购中心网上竞价项目,协调能力,国土
15502,国家海洋环境监测中心,国家基本系统软件运行维护合同,协调能力,海洋
15503,国家海洋环境监测中心,入海污染源在线监测系统传感器设备采购合同,协调能力,海洋
15504,合肥市庐阳区重点工程建设管理局,淝河东街、淝河西街项目工程监理,协调能力,基础设施
15505,国家海洋环境监测中心,国家海洋环境监测中心气象自动观测系统采购合同,协调能力,海洋
15506,国家海洋局大连海洋环境监测中心站,实验室仪器设备网上竞价合同,协调能力,海洋
15507,合肥城市轨道交通有限公司,合肥市轨道交通3号线土建监理JL05、JL06、JL07标第3包,协调能力,交通
15508,中国国际电子商务中心,对外投资台账数据库项目服务器及操作系统协议供货合同,协调能力,电子商务
15509,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院干细胞制备平台专项设备（二）招标项目政府采购合同,协调能力,科研
15510,文化部离退休人员服务中心,文化部老干部活动站办公用房装修改造工程成交公告,协调能力,文化
15511,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第5包,协调能力,卫生
15512,合肥热电集团有限公司,合肥新能热电联产项目一期工程A标段工程监理,协调能力,能源
15513,国家外汇管理局,国家外汇管理局刀片服务器采购项目,提取能力,外汇管理
15514,中国医学科学院北京协和医院,虚拟静脉穿刺训练系统和模拟训练器,协调能力,医疗
15515,中国民航大学,中国民航大学平推打印机采购合同,协调能力,教育
15516,国家外汇管理局,国家外汇管理局同城备份中心设备租赁第2分包存储等设备及服务,提取能力,外汇管理
15517,国家外汇管理局,国家外汇管理局IBM软件产品升级及服务项目,提取能力,外汇管理
15518,国家外汇管理局,国家外汇管理局信息安全产品运维监控驻场服务项目技术服务合同,提取能力,外汇管理
15519,中国民航大学,中国民航大学交换机采购合同,协调能力,教育
15520,中国民航大学,中国民航大学培训系统采购合同,协调能力,教育
15521,无供应商,黎平县2015年度和2016年度村级公益事业建设一事一议财政奖补项目物资采购政府采购合同,协调能力,基层治理
15522,山西省国家税务局,山西省国家税务局系统复印纸定点服务采购项目合同书,提取能力,税务
15523,合肥城市轨道交通有限公司,合肥市轨道交通4、5号线工程可行性研究、总体总包设计及施工图强审服务第1包,协调能力,交通
15524,兰州大学第二医院,兰州大学第二医院超声小探头等医疗器械政府采购项目,协调能力,医疗
15525,国家海洋局第二海洋研究所,采购Argo剖面浮标合同,协调能力,海洋
15526,中国民航大学,中国民航大学服务器采购合同,协调能力,教育
15527,合肥市妇幼保健院,合肥市妇幼保健院保安服务,协调能力,医疗
15528,国家外汇管理局,国家外汇管理局同城中心总集成项目合同,提取能力,外汇管理
15529,国家外汇管理局,国家外汇管理局同城备份中心设备租赁第3分包网络和安全设备及服务,提取能力,外汇管理
15530,国家外汇管理局,国家外汇管理局跨境资金流动监测与分析系统-外汇管理数据仓库子项2015年度开发类维护项目合同书,提取能力,外汇管理
15531,中国民航大学,中国民航大学激光一体机采购合同,协调能力,教育
15532,中国民航大学,中国民航大学平板电脑采购项目,协调能力,教育
15533,国家新闻出版广电总局五七三台,五七三台广播指标测量接收机（第二批）,协调能力,广电
15534,安庆师范学院,安庆师范学院宿舍床具采购及安装项目,协调能力,教育
15535,中国民航大学,中国民航大学触控一体机采购合同,协调能力,教育
15536,中国民航大学,中国民航大学条码扫描仪采购合同,协调能力,教育
15537,中国民航大学,中国民航大学信息安全等级保护检查工具箱采购合同,协调能力,教育
15538,国家外汇管理局,国家外汇管理局小型机和磁盘阵列维护服务合同,提取能力,外汇管理
15539,国家外汇管理局,国家外汇管理局更新入侵检测设备采购项目中央国家机关政府采购网上竞价合同,提取能力,外汇管理
15540,合肥滨湖投资控股集团有限公司,龙川里（S1417号地块）工程监理,协调能力,基础设施
15541,中国民航大学,中国民航大学服务器采购合同,协调能力,教育
15542,国家外汇管理局,VMware软件续保服务项目采购合同书,提取能力,外汇管理
15543,庄浪县第一中学,庄浪县第一中学冬季供暖用煤合同,协调能力,教育
