序号,采购人,合同名称,分类,理由
2600,合肥市地方税务局,合肥市地方税务局土地增值税清算服务,提取能力,增强税收征管能力
2601,东乡县委统战部,东乡县"两个共同"示范建设工程项目合同,协调能力,组织民族团结服务
2602,无锡国税局,无锡市国税局交换机采购项目,提取能力,增强税收征管能力
2603,国家税务总局2015年第三季度国税系统PC机批量集中采购项目第II包便携式计算机中标公告,国税系统批量集中采购合同,提取能力,增强税收征管能力
2604,文化部全国公共文化发展中心,国家公共文化数字支撑平台政府采购合同,协调能力,组织公共文化服务
2605,中国电子口岸数据中心,采购合同,合规能力,增强海关数据处理
2606,中国地震应急搜救中心,定制文具包、定制笔记本等货物,协调能力,组织地震应急服务
2607,山东省日照市国家税务局,批量集中采购A4激光黑白双面-2ProXpressM3825ND,提取能力,增强税收征管能力
2608,慈溪市国家税务局观海卫分局,慈溪市国税局观海卫分局投影仪采购合同,提取能力,增强税收征管能力
2609,中国特种设备检测研究院,便携式计算机,合规能力,增强特种设备监管
2610,大连市金州区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
2611,天水市蔬菜产业开发办公室,天水市农产品质量安全检测中心建设仪器设备采购项目,合规能力,增强农产品质量监管
2612,贵州省国家税务局,贵州省国家税务局政府采购合同,提取能力,增强税收征管能力
2613,无供应商,购销合同,协调能力,测试数据无法分类
2614,国家卫生计生委药具管理中心,技术服务合同,协调能力,组织卫生公共服务
2615,中国特种设备检测研究院,打印机,合规能力,增强特种设备监管
2616,中央芭蕾舞团,北京市建设工程委托监理合同,协调能力,组织文化艺术服务
2617,国家税务总局,吉林省通化市柳河县国家税务局2015年三季度批量采购台式计算机项目,提取能力,增强税收征管能力
2618,山东省日照市国家税务局,显示器采购合同,提取能力,增强税收征管能力
2619,国家卫生计生委药具管理中心,技术服务合同,协调能力,组织卫生公共服务
2620,大连市金州区国家税务局,大连市金州区国家税务局定点印刷服务合同,提取能力,增强税收征管能力
2621,白城市国家税务局,国税系统IT类产品协议供货合同,提取能力,增强税收征管能力
2622,中国地震应急搜救中心,手持GPS、激光测距仪等货物一批,协调能力,组织地震应急服务
2623,大连市金州区国家税务局,大连市金州区国家税务局供货合同,提取能力,增强税收征管能力
