序号,采购人,合同名称,分类,理由
8000,中国气象局气象探测中心,技术服务合同,协调能力,组织气象监测服务
8001,金昌市金川总校,金昌市金川总校教学家俱招标合同,协调能力,支持公共教育服务
8002,中国科学院昆明动物研究所,转盘扫描虚拟共聚焦显微镜,协调能力,组织科学研究
8003,中国科学院光电研究院,组合光学测量系统,协调能力,组织科学研究
8004,国家海洋局第一海洋研究所,粒子成像测速仪,协调能力,组织海洋科研服务
8005,河南省国家税务局,决策支持暨风险管理系统软件开发服务项目技术合同,提取能力,增强税务信息化能力
8006,国家海洋局第一海洋研究所,双频测深仪等,协调能力,组织海洋科研服务
8007,金昌市人民医院,金昌市人民医院医疗设备采购合同,协调能力,支持公共医疗服务
8008,国家海洋局第一海洋研究所,水下光纤数传系统,协调能力,组织海洋科研服务
8009,广州市国税局,广州市政府采购合同,提取能力,增强税务服务能力
8010,中国科学院昆明动物研究所,正置荧光显微镜,协调能力,组织科学研究
8011,广东省从化市国家税务局,车辆定点租赁,提取能力,增强税务服务能力
8012,广州市白云区国家税务局,广州市政府采购供货合同,提取能力,增强税务服务能力
8013,国家海洋局第一海洋研究所,探空仪传感器,协调能力,组织海洋科研服务
8014,中国人民银行金融信息中心,中国人民银行金融信息中心桌面技术支持服务（二季度）采购合同,提取能力,央行信息化服务
8015,河南省国家税务局,决策支持暨风险管理系统软件开发服务项目技术合同,提取能力,增强税务信息化能力
8016,中国科学院生物物理研究所,刀片式服务器,协调能力,组织科学研究
8017,水利部国家环境保护总局海河流域水资源保护局,产品购销合同,协调能力,组织水资源保护
8018,广州市白云区国家税务局,广东省政府采购协议供货合同,提取能力,增强税务服务能力
8019,新华通讯社办公厅,新华通讯社新闻大厦三层四层发稿平面设备改造项目——图像、图表软件采购AdobePhotoshop、AdobeLightroom、AdobeFlash、AdobeIllustrator、CorelDrawgraphics、CorelPainter软件合同,协调能力,支持新闻传播服务
8020,广州市天河区国家税务局,广州市天河区国家税务局复印纸购销合同,提取能力,增强税务服务能力
8021,金昌市卫生监督所,金昌市卫生监督所生活饮用水在线监督检测预警系统设备采购合同,合规能力,增强卫生监督能力
8022,中国科学院昆明动物研究所,台式计算机,协调能力,组织科学研究
8023,中国海监南海维权执法支队,中央单位批量集中采购简易合同,合规能力,增强海洋执法能力
8024,广州市番禺区国家税务局,广州市政府采购印刷品供货合同,提取能力,增强税务服务能力
8025,金昌市人民医院,金昌市人民医院医疗设备采购合同,协调能力,支持公共医疗服务
8026,中国科学院生物物理研究所,台式计算机,协调能力,组织科学研究
8027,国家海洋局第一海洋研究所,侧扫声呐及浅地层剖面探测资料综合处理软件,协调能力,组织海洋科研服务
8028,广州市国税局,广州市政府采购合同,提取能力,增强税务服务能力
8029,水利部水利信息中心,国家地下水监测工程（水利部分）成井水质检测分析二标段/三标段/六标段,协调能力,组织水利监测服务
8030,国家海洋局第一海洋研究所,冷水机组等,协调能力,组织海洋科研服务
8031,中国科学院广州能源研究所,气相色谱－质谱联用仪技术协议,协调能力,组织科学研究
8032,中国人民银行金融信息中心,中国人民银行金融信息中心桌面技术支持服务（三季度）采购合同,提取能力,央行信息化服务
8033,广州市天河区国家税务局,广东省国家税局系统空调机政府采购协议供货合同,提取能力,增强税务服务能力
8034,甘肃省金昌监狱,甘肃省金昌监狱罪犯食用粮油采购项目-供货合同（第三包）,合规能力,支持监狱管理
8035,中国检验检疫科学研究院,中国检验检疫科学研究院恒温光照人工气候箱采购合同,合规能力,增强检验检疫能力
8036,金昌市交警支队,金昌市交警支队信号灯加装倒时器及道路标线采购合同,合规能力,增强交通管理能力
8037,广州市国税局,广州市政府采购合同,提取能力,增强税务服务能力
8038,广东省从化市国家税务局,广东省国家税务局税务制服采购,提取能力,增强税务服务能力
8039,国家海洋局第一海洋研究所,高精度实验室基准盐度计,协调能力,组织海洋科研服务
8040,国家测绘地理信息局第二大地测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
8041,金昌市政府办,金昌市政府办行政中心办公家具（会议类）项目采购合同,协调能力,政府日常运营
8042,中国科学院光电研究院,地面光谱采集系统,协调能力,组织科学研究
8043,金昌市理工中专,金昌市理工中专心理咨询室设备采购合同,协调能力,支持公共教育服务
8044,国家海洋局第一海洋研究所,GNSS接收机,协调能力,组织海洋科研服务
8045,中国检验检疫科学研究院,中国检验检疫科学研究院采购合同,合规能力,增强检验检疫能力
8046,国家海洋局第一海洋研究所,地形数据库软件,协调能力,组织海洋科研服务
8047,金昌市法院,金昌市法院12368项目合同,合规能力,增强法院信息化服务能力
8048,中国地质科学院岩溶地质研究所,中央国家机关政府采购网上竞价合同,协调能力,组织地质科研
8049,中国科学院生物物理研究所,台式计算机,协调能力,组织科学研究
8050,五矿国际招标有限责任公司,新华通讯社总社和国内分社视频监控安防联网系统改造项目合同,协调能力,支持新闻传播服务
8051,金昌市幼儿园,金昌市幼儿园大型玩具项目采购合同,协调能力,支持公共教育服务
8052,中国检验检疫科学研究院,中国检验检疫科学研究院热裂解进样器采购合同,合规能力,增强检验检疫能力
8053,中国科学院光电研究院,大功率连续激光器,协调能力,组织科学研究
8054,广州市国税局,广州市政府采购印刷品供货合同,提取能力,增强税务服务能力
8055,桂林市国家税务局,驻场技术服务保密协议,提取能力,增强税务信息化能力
8056,新华通讯社办公厅,新华通讯社办公厅多功能一体机采购项目合同,协调能力,支持新闻传播服务
8057,广州市国家税务局,广州市政府采购合同,提取能力,增强税务服务能力
8058,金昌市政府信息办,金昌市政府信息办中心机房及网络网站安全设备项目采购合同,协调能力,政府信息化服务
8059,国家海洋局第一海洋研究所,温盐仪等,协调能力,组织海洋科研服务
8060,中国气象局财务核算中心,ZQC-H15015气象部门计财业务系统部分省份系统集成与巡检项目服务合同,协调能力,组织气象服务
8061,中国科学院广州能源研究所,固相萃取工作站技术协议,协调能力,组织科学研究
8062,国家海洋局第一海洋研究所,宽频海底地震仪,协调能力,组织海洋科研服务
8063,水利部水利信息中心,国家地下水监测工程（水利部分)监理一标段合同/监理二标段合同,协调能力,组织水利监测服务
8064,河南省国家税务局,河南省国家税务局综合办公楼维修改造工程设计项目合同,提取能力,税务基础设施建设
8065,国家海洋局第一海洋研究所,数据采集仪,协调能力,组织海洋科研服务
8066,中国科学院生物物理研究所,台式计算机,协调能力,组织科学研究
8067,中国科学院昆明动物研究所,CCD图像处理系统,协调能力,组织科学研究
8068,桂林市国家税务局,政府采购合同,提取能力,增强税务服务能力
8069,中国科学院昆明动物研究所,美能达多功能一体机,协调能力,组织科学研究
8070,金昌市统计局,金昌市统计局统计信息化建设项目采购合同,提取能力,增强统计服务能力
8071,新华通讯社办公厅,新华通讯社办公厅台式计算机主机采购项目合同,协调能力,支持新闻传播服务
8072,金昌市质检所,金昌市质检所胶装机专用设备采购合同,合规能力,增强质量检测能力
8073,金昌市人社局,金昌市人社局交换机等设备采购合同,协调能力,组织人社服务
8074,国家海洋信息中心,国家海洋信息中心移动工作站采购采购合同,协调能力,组织海洋信息服务
8075,长江水利委员会汉江水文水资源勘测局,远程水位仪设备购买合同,协调能力,组织水利监测服务
