序号,采购人,合同名称,分类,理由
14000,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院服务器采购项目,协调能力,科研
14001,中国纤维检验局,中央单位批量集中采购简易合同,合规能力,质量检验
14002,民政部规划财务司,民政部第二次全国地名普查手持设备采购合同,协调能力,民政
14003,安徽省科学技术情报研究所,省情报所安全设备采购,协调能力,科研
14004,静宁县人民医院,静宁县人民医院口腔X射线计算机体层摄影系统等设备采购项目,协调能力,医疗卫生
14005,安徽邮电职业技术学院,安徽邮电职业技术学院图书采购,协调能力,高等教育
14006,中央电视台,全台电视节目技术质量抽测、评价与评奖专业服务项目,协调能力,传媒
14007,中国传媒大学,2015第068号传媒大学1400平米演播中心设备采购合同,协调能力,高等教育
14008,北京航空航天大学,故障注入及信号调理系统,协调能力,高等教育
14009,广东省佛山市国家税务局,建设工程施工合同,提取能力,税务
14010,安徽省国土资源厅,安徽省国土资源厅省至市电子公文传输系统升级改造,协调能力,国土资源
14011,暨南大学,冷实验室型冻干机等生物实验设备合同,协调能力,高等教育
14012,桂阳县国家税务局,风管机采购合同,提取能力,税务
14013,中央电视台,第十二(250㎡)、第十三（250㎡）、第十四（150㎡）演播室群高清改造（三）视频系统,协调能力,传媒
14014,甘肃机电职业技术学院,甘肃机电职业技术学院机械制造先进技术应用实训基地国产设备采购项目采购合同,协调能力,高等教育
14015,安徽建筑大学,安徽建筑大学中文报刊、外文期刊第1包,协调能力,高等教育
14016,安徽省卫生和计划生育委员会,2015年省级预算全科医生培养服务专项,协调能力,医疗卫生
14017,北京航空航天大学,故障注入及信号调理系统,协调能力,高等教育
14018,甘肃省体工一大队,甘肃省体工一大队训练器材项目采购合同,协调能力,体育
14019,安徽农业大学,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）第23包：肥东县地形图,协调能力,高等教育
14020,北京航空航天大学,故障注入及信号调理系统,协调能力,高等教育
14021,安徽省体育局训练基地管理中心,石关训练基地扩建和改造工程审计及监理第1包,协调能力,体育
14022,安徽大学,安徽大学数据库采购第31包,协调能力,高等教育
14023,中国农业电影电视中心,视频制作合同,协调能力,传媒
14024,甘肃林业职业技术学院,甘肃林业职业技术学院林业技术专业电教系统设备采购项目政府采购合同,协调能力,高等教育
14025,北京市气象局本级/北京气象探测中心,北京市气象局气象综合探测系统委托服务采购项目政府采购（服务类）合同,协调能力,气象
14026,安徽省科学技术情报研究所,省情报所机房配套设备采购第1包,协调能力,科研
14027,张家港出入境检验检疫局,购销合同,合规能力,检验检疫
14028,北京市气象局,X波段雷达购置,协调能力,气象
14029,安徽农业大学,安徽农业大学中央财政支持地方高校建设项目仪器设备采购第17包,协调能力,高等教育
14030,北海市国家税务局,北海市国家税务局稽查局饭堂维修工程施工合同,提取能力,税务稽查
14031,中国纤维检验局,中央单位批量集中采购简易合同,合规能力,质量检验
14032,中国纤维检验局,中央单位批量集中采购简易合同,合规能力,质量检验
14033,中国国际广播电台,国际台境外CDN加速服务合同,协调能力,传媒
