序号,采购人,合同名称,分类,理由
1600,贺州市国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1601,中央国家机关政府采购中心,吉林省国家税务局办公室紧急零星采购台式计算机项目合同,提取能力,增强税收征管能力
1602,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心专业遥感图像处理系统软件采购项目,提取能力,采集地质调查数据
1603,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心样品袋采购项目,提取能力,采集地质调查数据
1604,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心偏光显微镜物镜采购项目,提取能力,采集地质调查数据
1605,皋兰县教育局,皋兰县教育局部分中小学校园监控系统配备项目,协调能力,组织基础教育服务
1606,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1607,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心手持定位及数字填图设备采购项目,提取能力,采集地质调查数据
1608,福建省莆田市国家税务局,莆田市国家税务局服务器政府采购,提取能力,增强税收征管能力
1609,吉林省国家税务局,吉林省国家税务局更新IP电话系统项目,提取能力,增强税收征管能力
1610,全国人大机关服务中心,全国人大机关服务中心空调机采购项目（第3季度）,协调能力,组织政务服务保障
1611,福建省莆田市国家税务总局,莆田市国家税务局便携式计算机批量集中采购合同,提取能力,增强税收征管能力
1612,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1613,水利部淮河水利委员会,六塘河片防洪保护区洪水风险图编制,协调能力,组织防洪减灾服务
1614,国家税务总局,国家税务总局金税三期省级优化版2015推广上线计算存储和网络项目第二包协议,提取能力,增强税收征管能力
1615,水利部淮河水利委员会,邳苍东片防洪保护区洪水风险图编制,协调能力,组织防洪减灾服务
1616,水利部淮河水利委员会,新沂河北片防洪保护区洪水风险图编制,协调能力,组织防洪减灾服务
1617,平凉市公安局,平凉市公安局信息通信科设备采购项目,合规能力,增强公安执法能力
1618,国家税务总局,国家税务总局金税三期省级优化版2015推广上线计算存储和网络项目第一包协议,提取能力,增强税收征管能力
1619,中国国际广播电台,2015中国-东盟同唱友谊歌合作协议,协调能力,组织对外广播服务
1620,水利部淮河水利委员会,淮河流域洪水风险图成果汇总与集成,协调能力,组织防洪减灾服务
1621,水利部淮河水利委员会,淮河流域洪水风险图管理与应用系统,协调能力,组织防洪减灾服务
1622,平凉市公安局,平凉市公安局信息通信科设备采购项目,合规能力,增强公安执法能力
1623,中国国际广播电台,在线节目委托项目协议,协调能力,组织对外广播服务
1624,无供应商,贵州大学仪器设备采购合同,协调能力,组织高等教育服务
1625,中国银行业监督管理委员会湘潭监管分局,中国银行业监督管理委员会湘潭监管分局视频会议高清改造采购项目合同,合规能力,增强金融监管能力
1626,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心野外记录手薄采购项目,提取能力,采集地质调查数据
1627,平凉市公安局,平凉市公安局信息通信科机房精密空调采购项目,合规能力,增强公安执法能力
1628,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心专用图形工作站采购项目,提取能力,采集地质调查数据
1629,中国电影科学技术研究所,中央国家机关政府采购网上竞价合同-机架式服务器,协调能力,组织电影科技研究
1630,福建出入境检验检疫局信息中心,福建检验检疫局信息中心IT设备维护采购项目运维服务合同,合规能力,增强检验检疫能力
1631,中国地质调查局成都地质调查中心,中国地质调查局成都地质调查中心对讲机采购项目,提取能力,采集地质调查数据
1632,国家税务总局,国家税务总局税务互联网数据服务平台项目合同,提取能力,增强税收数据采集
1633,中国农业电影电视中心,舞美制景合同,协调能力,组织农业宣传服务
1634,福建省莆田市国家税务总局,莆田市国家税务局三星打印机批量集中采购合同,提取能力,增强税收征管能力
1635,福建省莆田市国家税务总局,莆田市国家税务局台式计算机批量集中采购合同,提取能力,增强税收征管能力
1636,柳江县国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1637,中华人民共和国揭阳出入境检验检疫局,中央单位批量集中采购简易合同,合规能力,增强检验检疫能力
1638,经开区国家税务总局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1639,国家海洋局北海海洋技术保障中心,声学释放器采购合同,提取能力,采集海洋监测数据
1640,国家税务总局,国税系统空调类产品协议供货合同,提取能力,增强税收征管能力
1641,国家海洋局北海海洋技术保障中心,温盐深铠装钢缆采购合同,提取能力,采集海洋监测数据
1642,国家海洋局北海海洋技术保障中心,船载常规执法机械设备检修维护,合规能力,增强海洋执法能力
1643,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1644,国家海洋局北海海洋工程勘察研究院,国家海洋局北海海洋工程勘察研究院移动工作站采购项目,提取能力,采集海洋勘察数据
1645,国家海洋局北海海洋技术保障中心,大幅面扫描仪网上竞价合同,提取能力,采集海洋监测数据
1646,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1647,国家海洋局北海海洋技术保障中心,实验室三维展示系统,协调能力,组织海洋科学研究
1648,国家海洋局北海海洋工程勘察研究院,GPS信标机（手持）购销合同,提取能力,采集海洋勘察数据
1649,国家海洋局北海海洋技术保障中心,6000米集成化光学拖体,提取能力,采集深海监测数据
1650,国家海洋局北海海洋技术保障中心,感应耦合温盐链传输系统采购合同,提取能力,采集海洋监测数据
1651,福建省莆田市荔城区国家税务局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1652,吉林省国家税务总局,吉林省国家税务局办公室紧急零星采购票据打印机项目合同,提取能力,增强税收征管能力
1653,国家税务总局,国税系统IT类产品协议供货合同,提取能力,增强税收征管能力
1654,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收征管能力
1655,国家新闻出版广电总局监管中心,国家新闻出版广电总局监管中心数字监管设备维护服务第二包,合规能力,增强广电监管能力
1656,全国红色旅游工作协调小组办公室,红色旅游微电影拍摄投放协议,协调能力,组织旅游文化宣传
1657,水利部淮河水利委员会,淮河流域水量分配组织实施及后评估,提取能力,采集水资源数据
1658,国家海洋局北海海洋技术保障中心,单点海流计采购合同,提取能力,采集海洋监测数据
1659,国家海洋局北海海洋技术保障中心,移动工作站网上竞价采购合同,提取能力,采集海洋监测数据
1660,国家海洋局北海海洋工程勘察研究院,侧扫声呐系统采购合同,提取能力,采集海洋勘察数据
1661,定西市公安局交警支队,定西市公安局交警支队机动车驾驶人考试监管系统扩容升级改造项目购销合同,合规能力,增强交通执法能力
1662,甘肃惠临实业发展有限公司,临泽县绿色食品加工品牌孵化园修建性详细规划等项目,协调能力,组织城乡规划服务
1663,北京中医药大学,北京中医药大学学生公寓专项设备购置-一体化防护栏（含隐形防虫纱）合同,协调能力,组织高等教育服务
1664,国家税务总局,吉林省通化市辉南县国家税务局服务器协议供货采购合同,提取能力,增强税收征管能力
