序号,采购人,合同名称,分类,理由
5000,天津市气象科学研究所,供货采购合同,协调能力,组织气象科研服务
5001,国家图书馆,国家图书馆2015年度书刊报加工服务采购项目合同（2）,协调能力,组织图书馆服务
5002,酒泉市阿克塞县林业局,酒泉市阿克塞县林业局大苏干湖鼠兔害防治项目（2包）,协调能力,组织林业管理
5003,无供应商,供货合同,协调能力,组织政府采购
5004,酒泉市阿克塞县林业局,酒泉市阿克塞县林业局2014年度森林抚育作业采购和服务项目（2包）,协调能力,组织林业管理
5005,国家测绘地理信息局四川基础地理信息中心,国家测绘地理信息局四川基础地理信息中心移动硬盘U盘硒鼓采购项目采购项,协调能力,组织测绘服务
5006,文化部全国公共文化发展中心,文化专题片许可使用合同,协调能力,组织公共文化服务
5007,定西市安定区体育活动中心,定西市安定区体育活动中心体育公园维修改造项目合同书,协调能力,组织体育服务
5008,定西市安定区环境卫生管理站,安定区环境卫生管理站洒水车购置政府采购合同,协调能力,组织环境卫生
5009,中国科学院数学与系统科学研究院,中国科学院数学与系统科学研究院移动工作站采购项目,协调能力,组织科研服务
5010,国家税务总局,电子申报软件升级完善项目合同,提取能力,增强税务申报能力
5011,通渭县农牧林业局,通渭县2015年度全垄沟播技术推广春覆农用地膜项目政府采购购销合同,协调能力,组织农业服务
5012,中国地质环境监测院,比尔幅(H48E023004幅)工程地质测量、槽探、物探及辅助地面调查,协调能力,组织地质监测服务
5013,定西市安定区文广局,定西市安定区文广局地面数字电视传输覆盖网络系统设备政府采购合同,协调能力,组织广播电视服务
5014,定西市安定区教育体育局,定西市安定区教育体育局中小学钢架课桌椅采购项目购置合同,协调能力,组织教育服务
5015,阿克塞县水务局,酒泉市阿克塞县水务局2015年农田水利设施维修采购项目（1包）,协调能力,组织水务管理
5016,中国科学院心理研究所,中国科学院心理研究所多功能一体机网上竞价合同,协调能力,组织科研服务
5017,岷县农业生态环境保护管理办公室,岷县农业生态环境保护管理办公室土建工程、仪器设备采购项目（第二包）,协调能力,组织农业生态保护
5018,国家税务总局,政府采购信息统计年报软件技术服务与升级完善项目合同,提取能力,增强税务采购管理
5019,临洮县水利水电勘测设计队,临洮县水利水电勘测设计队所需勘测设备政府采购合同,协调能力,组织水利服务
5020,定西市安定区食品药品监督管理局,定西市安定区行政事业单位办公自动化设备政府采购购销合同,合规能力,增强食药监管能力
5021,国家税务总局,国税系统津补贴管理软件技术服务与升级完善项目合同,提取能力,增强税务管理能力
5022,中国地质环境监测院,武汉市豹子澥幅1:5万岩溶塌陷调查,协调能力,组织地质监测服务
5023,国家税务总局,税务审计软件升级完善项目合同,提取能力,增强税务审计能力
5024,松辽水利委员会察尔森水库管理局,察尔森水库供水监控系统设备与安装合同,协调能力,组织水库管理
5025,黄河水利委员会水文局,黄河流域、内陆河湖流域2014年度水文年鉴编制、印刷,协调能力,组织水文监测服务
5026,定西市安定区卫生和计划生育局,定西市安定区卫生和计划生育局中医医疗设备政府采购合同,协调能力,组织医疗服务
5027,国家税务总局,项目管理软件技术服务与升级完善项目合同,提取能力,增强税务项目管理
5028,临洮县新添镇人民政府 临洮县教体局 临洮中学,临洮县国土局机关事务局新添镇畜牧局教体局临洮中学所需办公设备防疫物资教学设备政府采购合同,协调能力,组织政府办公服务
5029,中国银行业监督管理委员会青岛监管局,供货合同,合规能力,增强银行监管能力
5030,通渭县教育体育局,通渭县教育体育局2014年和2015年全面改善贫困地区义务教育薄弱学校办学条件设备购置类采购项目,协调能力,组织教育服务
5031,国家税务总局,企业所得税汇总纳税管理系统技术服务与升级完善项目合同,提取能力,增强税务征管能力
5032,中国气象局气象探测中心,天津国家级海洋气象观测仪器研发试验基地国产设备采购合同,协调能力,组织气象探测服务
5033,中国科学院数学与系统科学研究院,中国科学院数学与系统科学研究院台式计算机采购项目,协调能力,组织科研服务
5034,金塔县博物馆,金塔县博物馆火石梁遗址和东古城遗址防护围栏安装工程项目,协调能力,组织文物保护
5035,中国科学院上海高等研究院,远程多功能视像交流系统,协调能力,组织科研服务
5036,临洮县执法局 临洮县档案局,临洮县执法局所需办公设备政府采购合同,协调能力,组织政府办公服务
5037,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院针式打印机采购项目,协调能力,组织科研服务
