序号,采购人,合同名称,分类,理由
17600,重庆渝北区人民政府金山街道办事处,重庆市政府采购购销合同,协调能力,政府
17601,龙市中学,陶宝网上购买,协调能力,教育
17602,重庆市渝北区翠云街道办事处,重庆市政府采购购销合同,协调能力,政府
17603,重庆渝北区人民政府金山街道办事处,重庆市政府采购购销合同,协调能力,政府
17604,重庆市永川食品药品检验所,重庆市政府采购购销合同,合规能力,食品药品监管
17605,重庆市永川食品药品检验所,重庆市政府采购货物购销合同,合规能力,食品药品监管
17606,安徽交通职业技术学院,安徽交通职业技术学院财务软件升级及功能定向开发,协调能力,教育
17607,重庆北部新区市政管理监察支队,重庆市政府采购货物购销合同,协调能力,城管
17608,重庆渝北区人民政府金山街道办事处,重庆市政府采购购销合同,协调能力,政府
17609,重庆市永川食品药品检验所,重庆市政府采购购销合同,合规能力,食品药品监管
17610,重庆市渝北区翠云街道办事处,重庆市政府采购购销合同,协调能力,政府
17611,重庆渝北区人民政府金山街道办事处,重庆市政府采购购销合同,协调能力,政府
17612,重庆渝北区人民政府金山街道办事处,重庆市政府采购购销合同,协调能力,政府
17613,重庆北部新区市政设施管理处,重庆市政府采购购销合同,协调能力,市政
17614,凉州区怀安乡人民政府,武威新能源装备制造产业园2013年北河公共租赁房配套基础设施建设项目购置供水设备采购项目,协调能力,政府
17615,安徽省旅游局,安徽省研学旅行推广项目,协调能力,旅游
17616,重庆市渝北区人民政府康美街道办事处,重庆市政府采购购销合同,协调能力,政府
17617,龙市中学,东芝打印机等,协调能力,教育
17618,重庆市公安局北部新区分局,重庆市政府采购购销合同,合规能力,公安
17619,重庆北部新区农林水利管理所,重庆市政府采购购销合同,协调能力,农业
17620,重庆市公安局北部新区分局,重庆市政府采购购销合同,合规能力,公安
17621,重庆市渝北区人民政府康美街道办事处,重庆市政府采购购销合同,协调能力,政府
17622,重庆市公安局北部新区分局,重庆市政府采购购销合同,合规能力,公安
17623,重庆市永川食品药品检验所,重庆市政府采购购销合同,合规能力,食品药品监管
17624,宁波市江东区图书馆,江东区图书馆RFID智能化建设项目,协调能力,文化
17625,安徽省木竹检查管理站,全省木材运输系统维护,协调能力,林业
17626,巢湖学院,巢湖学院模拟法庭设备采购合同,协调能力,大学教育
