序号,采购人,合同名称,分类,理由
9000,肃州区三墩镇人民政府,酒泉市肃州区三墩镇人民政府2014年基层政权建设政府办公楼暖气维修改造工程,协调能力,基层政权建设服务
9001,中国科学院化学研究所,中国科学院化学研究所台式计算机采购项目,协调能力,科研机构设备采购
9002,中国科学院化学研究所,激光三维扫描成像系统,协调能力,科研设备采购
9003,中国科学院化学研究所,中国科学院化学研究所便携式喷墨条码打印机采购,协调能力,科研机构设备采购
9004,中国科学院化学研究所,超高分辨电喷雾-四极杆-飞行时间质谱仪,协调能力,科研设备采购
9005,中国科学院化学研究所,中国科学院化学研究所台式计算机采购项目,协调能力,科研机构设备采购
9006,中国科学院化学研究所,中国科学院化学研究所笔记本采购项目,协调能力,科研机构设备采购
9007,中国科学院化学研究所,中国科学院化学研究所采购项目,协调能力,科研机构采购
9008,中国科学院化学研究所,中国科学院化学研究所便携式计算机采购项目,协调能力,科研机构设备采购
9009,中国科学院化学研究所,台式计算机采购,协调能力,科研机构设备采购
9010,大连市气象局,大连气象事业发展"十三五"规划编制项目技术服务合同,协调能力,气象服务规划
9011,中国科学院化学研究所,中国科学院化学研究所便携式计算机采购,协调能力,科研机构设备采购
9012,中国科学院化学研究所,国科学院化学研究所台式机采购,协调能力,科研机构设备采购
9013,中国科学院化学研究所,中国科学院化学研究所台式机采购,协调能力,科研机构设备采购
9014,中国科学院化学研究所,中国科学院化学研究所笔记本电脑采购项目,协调能力,科研机构设备采购
9015,中国科学院化学研究所,中国科学院化学研究所便携式计算机采购项目,协调能力,科研机构设备采购
9016,中国科学院化学研究所,中国科学院化学研究所台式计算机采购,协调能力,科研机构设备采购
9017,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所台式计算机采购项目,协调能力,科研机构设备采购
9018,中国科学院化学研究所,小角X-射线散射仪,协调能力,科研设备采购
9019,中国科学院化学研究所,中国科学院化学研究所激光多功能一体机采购项目,协调能力,科研机构设备采购
9020,中国科学院化学研究所,中国科学院化学研究所笔记本采购项目,协调能力,科研机构设备采购
9021,中国科学院化学研究所,中国科学院化学研究所图形工作站采购项目,协调能力,科研机构设备采购
9022,中国科学院化学研究所,中国科学院化学研究所台式机采购项目,协调能力,科研机构设备采购
9023,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所台式计算机+笔记本电脑采购项目,协调能力,科研机构设备采购
9024,中国科学院化学研究所,中国科学院化学研究所台式计算机采购项目,协调能力,科研机构设备采购
9025,西北民族大学,西北民族大学舞蹈大楼窗帘购置项目,协调能力,高等教育设施采购
9026,甘肃省草原技术推广总站,甘肃省草原技术推广总站ArcGISENVI系列软件采购项目,协调能力,草原技术推广服务
9027,中国疾病预防控制中心农村改水技术指导中心,贾第鞭毛虫及隐孢子虫实验试剂、耗材采购,协调能力,公共卫生检测服务
9028,中国气象局公共气象服务中心,北方站搬迁项目销售合同,协调能力,气象公共服务
9029,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所台式计算机+笔记本电脑采购项目,协调能力,科研机构设备采购
9030,中国科学院化学研究所,中国科学院化学研究所便携式计算机采购项目,协调能力,科研机构设备采购
9031,中国科学院化学研究所,台式计算机采购,协调能力,科研机构设备采购
9032,中央国家机关政府采购中心,国家税务总局互联网网站应用安全防护项目（Web应用漏洞扫描服务）技术合同书,提取能力,税务网站安全防护
9033,阿克塞县人防办,酒泉市阿克塞县人防地面应急指挥中心信息系统建设,协调能力,人民防空服务
9034,中国科学院化学研究所,台式计算机采购,协调能力,科研机构设备采购
9035,中国科学院化学研究所,笔记本采购项目,协调能力,科研机构设备采购
9036,中国科学院化学研究所,中国科学院化学研究所台式计算机采购项目,协调能力,科研机构设备采购
9037,舟曲县立节乡人民政府,舟曲县立节乡农村电影固定放映点配套数字电影放映设备及观众座椅二次采购项目,协调能力,农村文化服务
9038,中国科学院化学研究所,中国科学院化学研究所便携式计算机采购项目,协调能力,科研机构设备采购
9039,中国科学院化学研究所,中国科学院化学研究所工作站采购项目,协调能力,科研机构设备采购
9040,甘肃省红十字会,甘肃省红十字会备灾仓库仓储转运设备购置政府采购项目,协调能力,红十字会备灾服务
9041,岷县人民法院,岷县人民法院院机关院落硬化项目合同,合规能力,法院基础设施建设
9042,民勤县西关小学,民勤县西关小学"班班通"及安装监控设备采购项目供货合同,协调能力,教育信息化设备
9043,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所联想一体机采购项目,协调能力,科研机构设备采购
9044,中国特种设备检测研究院,Φ720mm大容积高压气瓶专用自动超声波探伤设备（含设备附件）,协调能力,特种设备检测服务
9045,司法部国家司法考试中心,国家司法考试信息管理服务平台等级（三级）保护项目供货及系统集成服务合同,合规能力,司法考试信息服务
9046,中国科学院化学研究所,中国科学院化学研究所图形工作站采购项目,协调能力,科研机构设备采购
9047,甘肃省农科院,甘肃省农业科学院2014年中央引导地方科技发展专项项目合同,协调能力,农业科研服务
9048,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所激光打印机采购项目,协调能力,科研机构设备采购
9049,中国科学院化学研究所,中国科学院化学研究所便携式采购项目,协调能力,科研机构设备采购
9050,中国疾病预防控制中心农村改水技术指导中心,联想墨粉盒采购,协调能力,公共卫生服务机构
9051,中国科学院化学研究所,中国科学院化学研究所工作站采购项目,协调能力,科研机构设备采购
9052,中国科学院化学研究所,网络交换机采购项目,协调能力,科研机构设备采购
9053,中国科学院化学研究所,移动工作站采购项目,协调能力,科研机构设备采购
9054,中国共产党民勤县纪律检查委员会,民勤县片区纪工委办公办案设备采购合同（第二包）,合规能力,纪检监察办案设备
9055,中国疾病预防控制中心农村改水技术指导中心,农药污染物检验标准品采购,协调能力,公共卫生检测服务
9056,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所笔记本电脑采购项目,协调能力,科研机构设备采购
9057,中国科学院化学研究所,中国科学院化学研究所便携式计算机采购项目,协调能力,科研机构设备采购
9058,会宁县农牧局,白银市会宁县农牧局2016年旱作农业项目,协调能力,农业服务项目
9059,中国科学院上海有机化学研究所,中国科学院上海有机化学研究所打印机采购项目,协调能力,科研机构设备采购
9060,中国测绘科学研究院和四川省遥感信息测绘院,无人机采购合同,协调能力,测绘科研设备
9061,中国气象局气象探测中心,天津国家级海洋气象观测仪器研发试验基地进口设备采购合同,协调能力,气象探测设备采购
9062,阿克塞县供热公司,酒泉市阿克塞县供热公司2015年冬季锅炉用煤采购项目（1包）,协调能力,民生供暖服务
