序号,采购人,合同名称,分类,理由
18200,国家新闻出版广电总局,2015年新德里世界书展中国主宾国展台搭建服务合同,协调能力,广电部门负责新闻出版和广播电视管理
18201,国家新闻出版广电总局725台,国家新闻出版广电总局725台丙机房5付馈线更换工程,协调能力,广电部门负责广播电视传输
18202,国家新闻出版广电总局八二四台,购销合同,协调能力,广电部门负责广播电视传输
18203,国家新闻出版广电总局北京地球站,北京地球站1:1高功放系统项目,协调能力,广电部门负责卫星通信
18204,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院无线数字广播电视测试平台仪器设备购置项目采购合同,协调能力,广电部门科研机构
18205,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院广播影视信息系统安全保护与评估技术研究仪器设备购置项目采购合同,协调能力,广电部门科研机构
18206,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院广播电视网融合技术研究实验室——智能操作系统基础软件研究及测试子平台和智能操作系统应用研究及测试子平台项目采购合同,协调能力,广电部门科研机构
18207,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院无线数字广播电视测试平台仪器设备购置项目采购合同,协调能力,广电部门科研机构
18208,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院广播电视网融合技术研究实验室安全漏洞扫描软件项目,协调能力,广电部门科研机构
18209,国家新闻出版广电总局七二三台,国产真空电子管,协调能力,广电部门负责广播电视传输
18210,国家广播电影电视总局信息中心,国家新闻出版广电总局广播影视电子政务与电子监察平台基础建设项目监理合同,协调能力,广电部门信息化建设
18211,国家新闻出版广电总局广播科学研究院,广科院广播电视网融合技术研究实验室项目,协调能力,广电部门科研机构
18212,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院广播电视网融合技术研究实验室数字电视多屏服务试验系统项目,协调能力,广电部门科研机构
18213,国家新闻出版广电总局北京地球站,国家新闻出版广电总局北京地球站12米上行天线采购合同,协调能力,广电部门负责卫星通信
18214,国家新闻出版广电总局七二三台,国家新闻出版广电总局七二三台台区暖气管道及双职工值班宿舍水路大修工程,协调能力,广电部门负责广播电视传输
18215,国家新闻出版广电总局北京地球站,国家新闻出版广电总局北京地球站2:1高功放系统项目,协调能力,广电部门负责卫星通信
18216,国家新闻出版广电总局七二三台,国产真空电子管,协调能力,广电部门负责广播电视传输
18217,国家广播电影电视总局信息中心,国家新闻出版广电总局政府网站扩容改造项目技术服务合同,协调能力,广电部门信息化建设
18218,国家新闻出版广电总局广播科学研究院,国家新闻出版广电总局广播科学研究院无线数字广播电视测试平台仪器设备购置项目采购合同,协调能力,广电部门科研机构
18219,国家新闻出版广电总局七五一台,国产真空电容器买卖合同书,协调能力,广电部门负责广播电视传输
18220,国家新闻出版广电总局六九四台,买卖合同书,协调能力,广电部门负责广播电视传输
18221,国家新闻出版广电总局二0二二台,进口真空电容器,协调能力,广电部门负责广播电视传输
18222,国家新闻出版广电总局二0二二台,国产真空电子管,协调能力,广电部门负责广播电视传输
18223,国家新闻出版广电总局八三一台,国家新闻出版广电总局八三一台150KW、500KW发射机备件采购项目,协调能力,广电部门负责广播电视传输
18224,国家新闻出版广电总局北京地球站,家新闻出版广电总局北京地球站职工宿舍房屋修缮改造工程,协调能力,广电部门负责卫星通信
18225,国家新闻出版广电总局无线电台管理局951台,买卖合同书,协调能力,广电部门负责广播电视传输
18226,国家新闻出版广电总局五五四台,视频安防监控系统采购安装合同,协调能力,广电部门负责广播电视传输
18227,国家新闻出版广电总局572台,国家新闻出版广电总局572台甲机房8副天馈线改造,协调能力,广电部门负责广播电视传输
18228,国家新闻出版广电总局二0二一台,黑龙江省建设工程施工合同,协调能力,广电部门负责广播电视传输
18229,国家新闻出版广电总局二0二一台,国家新闻出版广电总局二0二一台甲、乙机房通风系统改造,协调能力,广电部门负责广播电视传输
18230,国家广播电影电视总局机关服务局,北京市房屋建筑和市政基础设备工程施工总承包合同,协调能力,广电部门后勤服务
18231,国家新闻出版广电总局七三一台,国产真空电容器买卖,协调能力,广电部门负责广播电视传输
18232,安徽交通职业技术学院,安徽交通职业技术学院学生活动中心设备及学工系统采购,协调能力,高等职业院校提供交通专业教育
18233,国家新闻出版广电总局二0二二台,国产真空电容器,协调能力,广电部门负责广播电视传输
18234,国家新闻出版广电总局五五四台,买卖合同书,协调能力,广电部门负责广播电视传输
18235,国家新闻出版广电总局无线电台管理局951台,买卖合同书,协调能力,广电部门负责广播电视传输
18236,国家广播电影电视总局机关服务局,总局电视会议系统电路租用及维护服务合同,协调能力,广电部门后勤服务
18237,国家新闻出版广电总局五五四台,买卖合同书,协调能力,广电部门负责广播电视传输
18238,南宁市国家税务局,工程施工合同,提取能力,税务局负责国税征收管理
18239,国家广播电影电视总局机关服务局,建设工程施工合同,协调能力,广电部门后勤服务
18240,国家广播电影电视总局机关服务局,新闻出版广电总局老旧小区综合整治项目第二标段施工合同补充协议,协调能力,广电部门后勤服务
18241,国家新闻出版广电总局六九四台,买卖合同书,协调能力,广电部门负责广播电视传输
18242,国家新闻出版广电总局五五四台,消防设施改造项目合同,协调能力,广电部门负责广播电视传输
18243,国家新闻出版广电总局二0二二台,国产真空电子管,协调能力,广电部门负责广播电视传输
18244,国家广播电影电视总局机关服务司,北京市建设工程监理合同,协调能力,广电部门后勤服务
18245,中央广播电视塔管理中心,中央广播电视塔模拟电视发射机及节传监听监看系统改造工程--广播电视播出监控系统第一包,协调能力,广电部门负责广播电视传输
18246,国家广播电影电视总局机关服务局,电梯买卖、安装合同,协调能力,广电部门后勤服务
18247,国家新闻出版广电总局八三一台,国产真空电容器,协调能力,广电部门负责广播电视传输
18248,国家新闻出版广电总局无线电台管理局八三一台,国产真空电子管买卖合同书,协调能力,广电部门负责广播电视传输
18249,国家广播电影电视总局机关服务局,国家广播电影电视总局数字监控系统升级项目供货合同,协调能力,广电部门后勤服务
18250,国家广播电影电视总局机关服务局,北京市建设工程监理合同,协调能力,广电部门后勤服务
18251,国家广播电影电视总局机关服务局,新闻出版广电总局老旧小区综合整治项目第一标段监理合同,协调能力,广电部门后勤服务
18252,国家新闻出版广电总局六九四台,买卖合同书,协调能力,广电部门负责广播电视传输
18253,国家新闻出版广电总局无线电台管理局951台,买卖合同书,协调能力,广电部门负责广播电视传输
18254,国家新闻出版广电总局572台,国家新闻出版广电总局572台乙机房环境系统改造,协调能力,广电部门负责广播电视传输
18255,国家新闻出版广电总局六九四台,买卖合同书,协调能力,广电部门负责广播电视传输
18256,国家新闻出版广电总局六九四台,买卖合同书,协调能力,广电部门负责广播电视传输
18257,中共安徽省委办公厅,安徽省委办公厅销毁运输车,协调能力,省委办公厅负责党委机关事务
18258,国家新闻出版广电总局二0二一台,二0二一台甲机房天线开关改造项目合同书,协调能力,广电部门负责广播电视传输
18259,国家广播电影电视总局机关服务局,国家广播电影电视总局电视电话会议系统扩容项目采购合同,协调能力,广电部门后勤服务
18260,国家广播电影电视总局机关服务局,建设工程施工合同,协调能力,广电部门后勤服务
18261,国家广播电影电视总局机关服务局,成交合同,协调能力,广电部门后勤服务
18262,国家广播电影电视总局机关服务局,合同协议书,协调能力,广电部门后勤服务
18263,国家新闻出版广电总局八三一台,国产真空电子管,协调能力,广电部门负责广播电视传输
18264,合水县教育体育局,合水县2015年教学实验实习设备采购合同,协调能力,教育部门负责教育管理和发展
18265,国家新闻出版广电总局七三一台,国产真空电子管买卖,协调能力,广电部门负责广播电视传输
18266,国家新闻出版广电总局七三一台,国产真空电子管买卖,协调能力,广电部门负责广播电视传输
18267,安徽省发展和改革委员会,十三五安徽省城镇污水垃圾设施建设规划前期研究,协调能力,发改部门负责经济规划和发展
18268,景泰县芦阳镇人民政府,景泰县芦阳镇芦阳村渠道衬砌项目,协调能力,乡镇政府负责基层公共服务
18269,国家新闻出版广电总局七三一台,国产真空电容器买卖合同,协调能力,广电部门负责广播电视传输
18270,安徽省卫生和计划生育委员会,2014年中央补助村卫生室健康一体机采购合同,协调能力,卫生部门负责公共卫生服务
18271,中国新闻出版研究院,购图合同,协调能力,新闻出版研究机构
18272,中国新闻出版研究院,中央国家机关政府采购网上竞价合同,协调能力,新闻出版研究机构
18273,安徽省卫生和计划生育委员会,2014年中央补助村卫生室健康一体机采购合同,协调能力,卫生部门负责公共卫生服务
18274,中国新闻出版研究院,中央国家机关政府采购网上竞价合同,协调能力,新闻出版研究机构
18275,安徽省环境信息中心,安徽省环保专网安全运维平台建设,协调能力,环保部门信息化建设
18276,安徽省卫生和计划生育委员会,2014年中央补助村卫生室健康一体机采购合同,协调能力,卫生部门负责公共卫生服务
18277,安徽大学,安徽大学校园监控系统维保服务合同,协调能力,高等院校提供教育服务
18278,九龙坡区中梁山街道办事处,中梁山街道华龙家园社区办公家具购销合同,协调能力,街道办事处负责基层公共服务
18279,中国新闻出版研究院,中国新闻出版研究院开水器采购项目,协调能力,新闻出版研究机构
18280,九龙坡区中梁山街道办事处,中梁山街道办事处监控及多媒体音控系统设备购销合同,协调能力,街道办事处负责基层公共服务
18281,中国新闻出版研究院,中国新闻出版研究院数字出版资源加工标准符合性测试工具集采购,协调能力,新闻出版研究机构
18282,国家新闻出版广电总局二0二三台,国家新闻出版广电总局无线电台管理局买卖合同,协调能力,广电部门负责广播电视传输
18283,中国新闻出版研究院,中国新闻出版研究院惠普耗材采购,协调能力,新闻出版研究机构
18284,中国新闻出版研究院,中国新闻出版研究院非编系统主机和非编软件采购,协调能力,新闻出版研究机构
18285,安徽交通职业技术学院,安徽交通职业技术学院印刷,协调能力,高等职业院校提供交通专业教育
18286,国家新闻出版广电二0二三台,国家新闻出版广电总局无线电台管理局买卖合同,协调能力,广电部门负责广播电视传输
18287,中国出版协会,中央国家机关2015年复印纸批量集中采购项目-第四期（二季度）,协调能力,出版行业协会
18288,国家新闻出版广电总局二0二三台,国家新闻出版广电总局无线电台管理局买卖合同,协调能力,广电部门负责广播电视传输
18289,安徽财经大学,安徽财经大学数字资源、图书资料第32包采购合同,协调能力,高等院校提供教育服务
18290,国家新闻出版广电总局四九一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电部门负责广播电视传输
18291,国家新闻出版广电总局四九一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电部门负责广播电视传输
18292,安徽邮电职业技术学院,安徽邮电职业技术学院图书采购合同,协调能力,高等职业院校提供邮电专业教育
18293,国家新闻出版广电总局四九一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电部门负责广播电视传输
18294,安徽财经大学,徽财经大学多媒体维保服务合同,协调能力,高等院校提供教育服务
18295,国家新闻出版广电总局四九一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电部门负责广播电视传输
18296,国家新闻出版广电总局四九一台,国家新闻出版广电总局无线电台管理局买卖合同书,协调能力,广电部门负责广播电视传输
18297,宁波市鄞州人民医院,宁波市鄞州人民医院采购层流洁净过滤网和电脑耗材项目,协调能力,公立医院提供医疗服务
18298,安徽建筑大学,安徽建筑大学科技处专用仪器设备第,协调能力,高等院校提供教育服务
18299,安徽建筑大学,安徽建筑大学法规处专用仪器设备,协调能力,高等院校提供教育服务
18300,安徽建筑大学,安徽建筑大学科技处专用仪器设备,协调能力,高等院校提供教育服务
18301,宁波市鄞州人民医院,宁波市鄞州人民医院采购层流洁净过滤网和电脑耗材项目,协调能力,公立医院提供医疗服务
18302,驷马山引江工程管理处,安徽省驷马山滁河一级站节制闸（晋集闸）除险加固工程迁建35KV变电所标,协调能力,水利工程管理机构
18303,国家新闻出版广电局无线电台管理局,买卖合同书,协调能力,广电部门负责广播电视传输
18304,国家新闻出版广电局无线电台管理局,买卖合同书,协调能力,广电部门负责广播电视传输
18305,国家新闻出版广电总局无线电台管理局,买卖合同书,协调能力,广电部门负责广播电视传输
18306,国家新闻出版广电总局无线电台管理局,买卖合同书,协调能力,广电部门负责广播电视传输
18307,国家新闻出版广电局无线电台管理局,买卖合同书,协调能力,广电部门负责广播电视传输
18308,国家新闻出版广电局无线电台管理局,采购合同,协调能力,广电部门负责广播电视传输
18309,宁波市鄞州人民医院,宁波市鄞州区卫生局采购高清电子内窥镜等医疗设备项目,协调能力,公立医院提供医疗服务
18310,宁波市鄞州人民医院,宁波市鄞州人民医院物业工程设备运行管理项目,协调能力,公立医院提供医疗服务
18311,国家新闻出版广电总局六〇二台,602台真空电子管买卖合同书,协调能力,广电部门负责广播电视传输
18312,国家新闻出版广电总局六0二台,602台国产真空电子管买卖合同书,协调能力,广电部门负责广播电视传输
18313,宁波市鄞州人民医院,宁波市鄞州区卫生局采购高清电子内窥镜等医疗设备项目,协调能力,公立医院提供医疗服务
18314,江北区铁山坪林场机关,2015年铁山坪林场复盛工区林相改造整体发包合同,协调能力,林业部门负责森林资源管理
18315,甘肃省教育装备办公室,甘肃省教育装备办公室甘肃省全面改薄中小学课桌椅政府采购项目合同,协调能力,教育部门负责教育装备管理
18316,安徽省卫生厅援外办公室,支援南苏丹医疗专用设备采购合同,协调能力,卫生部门负责援外医疗工作
18317,宁波市鄞州人民医院,宁波市鄞州区卫生局采购高清电子内窥镜等医疗设备项目,协调能力,公立医院提供医疗服务
18318,安徽医科大学,安徽医科大学教学科研设备采购,协调能力,高等院校提供医学教育
18319,中国新闻出版研究院,中国新闻出版研究院兄弟一体机耗材采购,协调能力,新闻出版研究机构
18320,广播电视规划院,商务合同,协调能力,广电部门规划研究机构
18321,广播电视规划院,商务合同书,协调能力,广电部门规划研究机构
18322,国家新闻出版广电总局广播电视规划院,实验室用积分球系统合同,协调能力,广电部门规划研究机构
18323,广播电视规划院,商务合同书,协调能力,广电部门规划研究机构
18324,广播电视规划院,商务合同书,协调能力,广电部门规划研究机构
18325,广播电视规划院,商务合同,协调能力,广电部门规划研究机构
