序号,采购人,合同名称,分类,理由
16400,无供应商,贵州省政府采购合同书,协调能力,其他
16401,甘肃省人民医院,甘肃省人民医院医疗器械政府采购项目合同,协调能力,医疗
16402,甘肃省人民医院,甘肃省人民医院医疗器械政府采购项目合同,协调能力,医疗
16403,甘肃省人民医院,甘肃省人民医院医疗器械政府采购项目合同,协调能力,医疗
16404,庆阳市兽医局,庆阳市兽医局所需车辆设备采购,协调能力,农业
16405,国家林业局南方航空护林总站,国家林业局南方航空护林总站综合楼维修改造工程,协调能力,林业
16406,甘肃省人民医院,甘肃省人民医院医疗器械政府采购项目合同,协调能力,医疗
16407,中华人民共和国福田保税区海关,中华人民共和国福田保税区海关采购票据打印机合同,提取能力,海关
16408,凉州区公安局,凉州区公安局办公家具购置项目,合规能力,公安
16409,安徽财经大学,安徽财经大学东西校区安防系统,协调能力,教育
16410,瑶海区市政建设管理处,瑶海区市政建设管理处2015年工程决算审计服务,协调能力,市政
16411,合肥市滨湖新区建设投资有限公司,滨湖新区使用林地可行性报告编制定点单位,协调能力,基础设施
16412,庆阳市机关管理局,庆阳市机关管理局卫生间维修工程,协调能力,政务
16413,中华人民共和国福田保税区海关,中华人民共和国福田保税区海关采购投影仪及投影幕合同,提取能力,海关
16414,庆阳市巴家咀水库专用水文站,庆阳市巴家咀水库专用水文站基础设施维修工程,协调能力,水利
16415,凉州区人力资源和社会保障局,凉州区人力资源和社会保障局办公设施购置项目,协调能力,人社
16416,通渭县地方税务局,通渭县地税局业务用房维修改造项目政府采购供销合同,提取能力,税务
16417,甘肃省人民医院,甘肃省人民医院医疗器械政府采购项目合同,协调能力,医疗
16418,无供应商,省农委办公系统与省电子政务云平台对接链路租用合同,协调能力,政务
16419,华池县广播电视局,华池县广播电视局媒资及高清摄像机附属设备采购项目购销合同,协调能力,广电
16420,镇原县教育体育局,镇原县教育体育局农村义务教育学生营养食品采购项目（第十二包）购销合同,协调能力,教育
16421,凉州区吴家井乡人民政府,凉州区吴家井乡人民政府机关办公用房采暖改建电采暖项目,协调能力,基层政府
16422,镇原县教育体育局,镇原县教育体育局农村义务教育学生营养食品采购项目（第九包）购销合同,协调能力,教育
16423,凉州区吴家井乡人民政府,凉州区吴家井出口农产品特色林果基地及循环农业园区绿化苗木采购项目,协调能力,农业
16424,华池县教育局,华池县部分学校所需供暖热水锅炉采购项目政府采购合同（桥河初级中学）,协调能力,教育
16425,镇原县教育体育局,镇原县教育体育局农村义务教育学生营养食品采购项目（第一包）购销合同,协调能力,教育
16426,华池县教育局,华池县部分学校所需供暖热水锅炉采购项目政府采购合同（城壕中学),协调能力,教育
16427,镇原县教育体育局,镇原县教育体育局幼儿园建设项目人工草坪及卷材地板采购项目（第五包）购销合同,协调能力,教育
16428,天津市国家税务局,天津市国家税务局空港数据中心运维服务项目合同,提取能力,税务
16429,华池县农牧局,华池县2015年农村土地承包经营权确权登记办证项目合同书（第三包),协调能力,农业
16430,镇原县教育体育局,镇原县教育体育局幼儿园建设项目人工草坪及卷材地板采购项目（第四包）购销合同,协调能力,教育
16431,镇原县教育体育局,镇原县教育体育局农村义务教育学生营养食品采购项目（第五包）购销合同,协调能力,教育
16432,镇原县教育体育局,镇原县教育体育局幼儿园建设项目人工草坪及卷材地板采购项目（第二包）购销合同,协调能力,教育
16433,华池县教育局,华池县部分学校所需供暖热水锅炉采购项目政府采购合同（紫坊初级中学）,协调能力,教育
16434,合肥鑫城国有资产经营有限公司,新站区梅冲湖路、东方大道、铜陵北路市政监理第2包,协调能力,基础设施
16435,华池县教育局,华池县部分学校所需供暖热水锅炉采购项目政府采购合同（白马九年制学校）,协调能力,教育
16436,合肥政务文化新区城市管理服务有限公司,太阳能移动式信号灯采购,协调能力,城管
16437,天津市国家税务局,天津市国税局系统安全保护评估项目合同,提取能力,税务
16438,镇原县教育体育局,镇原县教育体育局农村义务教育学生营养食品采购项目（第十包）购销合同,协调能力,教育
16439,镇原县教育体育局,镇原县教育体育局幼儿园建设项目人工草坪及卷材地板采购项目（第一包）购销合同,协调能力,教育
