序号,采购人,合同名称,分类,理由
10200,国家林业局调查规划设计院,卫星遥感数据采购服务,协调能力,林业调查遥感服务
10201,fhfh,yyyyyyy,协调能力,测试数据或无效记录
10202,天津地质矿产研究所,中央国家机关政府采购网上竞价合同,协调能力,地质科研采购
10203,无供应商,福泉市2015年农村饮水安全工程一体化净水器设备采购及安装合同书,协调能力,农村饮水安全
10204,中国科学院新疆天文台,中央国家机关政府集中采购电子验收单,协调能力,天文科研采购
10205,中国延安干部学院,中国延安干部学院2015年度图书采购项目供货合同,协调能力,干部教育图书
10206,中国医学科学院,服务器及IBM高性能计算集群服务合同,协调能力,医学科研信息化
10207,交通运输部长江口航道管理局,"航巡01"轮2015年度船舶年检坞修工程修理项目,协调能力,航道管理船舶维护
10208,无供应商,黔东南州人民医院后勤物资采购项目,协调能力,医疗后勤采购
10209,阜阳师范学院,阜阳师范学院清河校区水电维护和保安服务第2包保安服务,协调能力,高等教育安保服务
10210,巢湖市教育体育局,巢湖市教育局录播系统采购第1包,协调能力,教育信息化设施
10211,国家测绘地理信息局陕西基础地理信息中心,国家测绘地理信息局陕西基础地理信息中心交换机央采竞价,协调能力,测绘信息化设施
10212,国家林业局湿地保护管理中心,国家高原湿地研究中心建设项目采购合同,协调能力,湿地保护研究
10213,国家测绘地理信息局陕西基础地理信息中心,山海易绘软件央采竞价合同,协调能力,测绘软件采购
10214,新丰县国家税务局,广东省建设工程施工合同-新丰县国家税务局附属用房维修工程,提取能力,税务设施维修
10215,岷县教育体育局,岷县2013-2015年农村义务教育薄弱学校改造计划专项补助资金教学设备购销合同(体育器材),协调能力,教育设施改善
10216,中国科学院合肥物质科学研究院,直读光谱仪,协调能力,科研设备采购
10217,庆城县农业综合开发办公室,庆城县农业综合开发办公室所需滴灌管材采购项目,协调能力,农业综合开发
10218,国家深海基地管理中心,国家深海基地管理中心混合矩阵采购项目合同,协调能力,深海研究设施
10219,北京化工大学,政府采购合同,协调能力,高等教育采购
10220,安徽省农业委员会,安徽省农业委员会兽用吡喹酮及血吸虫病诊断试剂第1包,协调能力,农业防疫物资
10221,安徽省国土资源厅,金寨县农村综合发证和村庄地形图测绘第2包,协调能力,国土测绘服务
10222,国家图书馆,国家图书馆2015年度缩微设备采购合同,协调能力,图书馆缩微设备
10223,山东省国家税务局,政府采购合同,提取能力,税务采购
10224,正宁县地病办,正宁县地病办设备采购项目合同,协调能力,地方病防治设备
10225,常州出入境检验检疫局,产品购销合同,合规能力,检验检疫采购
10226,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10227,清华大学合肥公共安全研究院,清华大学合肥公共安全研究院多灾种耦合作用实验平台工程设计,协调能力,公共安全研究
10228,安徽省公安厅居民身份证制作中心,全省反恐及特警比武拉练器材第1包,合规能力,公安反恐器材
10229,无供应商,2015年牲畜耳标招标采购合同,协调能力,畜牧标识服务
10230,国家林业局调查规划设计院,建设工程施工合同,协调能力,林业设施施工
10231,湖北省国家税务局,湖北省国家税务局机房改造设备采购项目,提取能力,税务机房设施
10232,吉林省国家税务局,吉林省国家税务局采购台式计算机项目合同,提取能力,税务信息化设施
10233,庆阳市公安局西峰分局交通警察大队,庆阳市公安局西峰分局交通警察大队安装西峰城区兰州东路与董志塬大道等5处信号灯项目合同书,合规能力,交警信号灯设施
10234,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10235,湖北省潜江市国家税务局,湖北省潜江市国家税务局开发区分局办公用房加固修缮工程合同,提取能力,税务设施维修
10236,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10237,中国银行业监督管理委员会,银监会广域网、业务骨干网线路租用项目政府采购合同,提取能力,银监会网络设施
10238,国家测绘地理信息局陕西基础地理信息中心,国家测绘地理信息局陕西基础地理信息中心打印耗材央采竞价采购项目,协调能力,测绘办公耗材
10239,国家图书馆,国家图书馆2015年度缩微耗材采购合同,协调能力,图书馆缩微耗材
10240,国家基础地理信息中心,国家基础地理信息中心地图综合输出设备采购合同,协调能力,测绘地理输出设备
10241,中国科学技术馆,中国科学技术馆西广场LED大屏幕租赁服务合同书,协调能力,科普教育设施
10242,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,测绘设施采购
10243,长春市南关区国家税务局,长春市南关区国家税务局办公楼空调采购项目,提取能力,税务设施采购
10244,无供应商,贵州大学&ldquo;贵课联盟&rdquo;教学平台及门户网站服务购销合同,协调能力,高等教育信息化
10245,黄埔海关驻长安办事处,震旦数码复印机中央单位批量集中采购简易合同,提取能力,海关设施采购
10246,无供应商,兴义市国土资源局农村土地承包经营权确权登记发证项目合同书,协调能力,国土确权登记
10247,中国科学院合肥物质科学研究院,电子背散射衍射仪,协调能力,科研设备采购
10248,中国印刷博物馆,建设工程施工合同,协调能力,文化设施建设
10249,庆阳市国营华池林业总场城壕林场,庆阳市国营华池林业总场城壕林场2014年度巩固退耕还林成果专项规划后续产业建设项目和2015年场部苗圃基础设施建设项目,协调能力,林业退耕还林建设
10250,中国人民银行,中国人民银行国库类系统升级项目采购合同,提取能力,人民银行国库系统
10251,中国印刷博物馆,政府采购合同书,协调能力,文化设施采购
10252,中国科学院合肥物质科学研究院,正电子湮灭寿命谱仪,协调能力,科研设备采购
10253,庆阳市西峰城区供热办,庆阳市西峰城区供热办实施新区、南苑及广场路供热站锅炉维修工程政府采购合同,协调能力,供热设施维修
10254,暨南大学,锁相放大器等采购合同,协调能力,高等教育科研设施
10255,无供应商,都匀市观澜片区剑江滨水景观项目（三桥夜景艺术照明工程）合同,协调能力,市政景观建设
10256,江苏省国家税务局,江苏省国家税务局国税系统小型机采购合同,提取能力,税务信息化设施
10257,巢湖经济开发区建设发展有限公司,汤泉路（龙泉路—汤山路）建设工程监理,协调能力,开发区建设监理
10258,秦安县林业局,秦安县2014年度、2015年度巩固退耕还林成果项目苗木采购项目,协调能力,林业退耕还林苗木
10259,甘肃省地方税务局,甘肃地税异地数据灾备中心机房施工监理合同,提取能力,地税灾备设施
10260,暨南大学,多波长计采购合同,协调能力,高等教育科研设施
10261,四川测绘地理信息局测绘技术服务中心,四川测绘地理信息局测绘技术服务中心无人机耗材采购,协调能力,测绘无人机耗材
10262,中国林业科学研究院亚热带林业研究所,蛋白质互作仪、植物活体分子成像系统、根系生长监测系统、昆虫触角电位测量系统、元素分析仪、根系分析系统、核磁共振分析仪、平行萃取仪、气相色谱仪、纤维分析仪、便携式光合作用仪、便携式色差仪、激光显微镜、显微镜、总有机碳总氮分析仪、高密度小试发酵罐、正置显微镜、倒置显微镜、冻干机,协调能力,林业科研设备
10263,四川测绘地理信息局测绘技术服务中心,防水墙扩展服务采购项目,协调能力,测绘信息化服务
10264,中央电视台,音频制作技术业务服务外包（补充2）,协调能力,媒体服务外包
10265,无供应商,无线电管理技术设施采购项目采购合同,协调能力,无线电管理设施
10266,中国林业科学研究院亚热带林业研究所,便携式调制叶绿素仪、超微量核酸蛋白分析仪、光合仪、原位杂交仪、紫外可见分光光度计,协调能力,林业科研设备
10267,中国服务外包研究中心,中央单位批量集中采购简易合同,协调能力,研究中心采购
10268,酒泉市肃州区蔬菜技术服务中心,酒泉市肃州区蔬菜技术服务中心2015年蔬菜标准园建设棚膜采购项目,协调能力,农业蔬菜设施
10269,中国人民银行,中国人民银行重要信息系统等级保护完善采购项目采购合同,提取能力,人民银行信息安全
10270,四川测绘地理信息局测绘技术服务中心,防水墙扩展服务采购项目,协调能力,测绘信息化服务
10271,四川测绘地理信息局测绘技术服务中心,防水墙扩展服务采购项目,协调能力,测绘信息化服务
10272,中央电视台,新介质系统技术业务服务外包,协调能力,媒体服务外包
10273,甘肃工业职业技术学院,甘肃工业职业技术学院2015-2016年度冬季采暖用煤项目,协调能力,职业教育后勤
10274,暨南大学,任意波形发生器采购合同,协调能力,高等教育科研设施
10275,酒泉市畜牧兽医局,酒泉市草原工作站鼠虫害防治生物药品采购项目,协调能力,草原有害生物防治
10276,交通运输部长江口航道管理局,船舶物料购销合同（No.1501),协调能力,航道管理船舶物料
10277,四川测绘地理信息局测绘技术服务中心,四川测绘地理信息局测绘技术服务中心移动工作站采购项目,协调能力,测绘科研设施
10278,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府采购服务
10279,福建省国家税务局,福建省国家税务局金税三期推广基础环境建设网络设备采购,提取能力,税务网络设施
10280,江苏省国家税务局,江苏省国家税务局国税信息安全检查评估,提取能力,税务信息安全
10281,中国林业科学研究院亚热带林业研究所,多样品平行蒸发仪、食品物性测试仪、平行合成反应仪、微波合成反应装置、色差仪、自动旋光仪、全自动熔点仪,协调能力,林业科研设备
10282,青海省国家税务局,青海省国税局金税三期特色软件改造网上办税系统项目合同,提取能力,税务网上办税系统
10283,甘肃省农垦中等专业学校,甘肃省农垦中等专业学校机电技术应用专业机械装配调试专门化方向设备采购项目第一包购销合同,协调能力,职业教育设施
10284,暨南大学,光谱分析仪采购合同,协调能力,高等教育科研设施
10285,甘肃沃沃生态农业有限公司,静宁县威戎镇新华村育苗基地苗木补助项目合同,协调能力,农业育苗项目
10286,中国林业科学研究院林业新技术研究所,中国林业科学研究院林业新技术研究所2015年林业新技术研究所湿地水动力学及植物生理生态研究仪器设备购置项目,协调能力,林业科研设备
10287,暨南大学,光频梳产生器采购合同,协调能力,高等教育科研设施
10288,国家税务总局,金税三期工程第二阶段系统软件项目第1包合同书,提取能力,税务核心系统软件
10289,国家林业局北方航空护林总站,中央国家机关政府集中采购电子验收单,协调能力,林业航空护林
10290,国家税务总局,国家税务总局金税三期工程第二阶段系统软件项目第3包合同书,提取能力,税务核心系统软件
10291,皋兰县第四中学,皋兰县第四中学科技馆装修及购置设备项目供货合同,协调能力,教育科技设施
10292,中国林业科学研究院林业新技术研究所,中国林业科学研究院林业新技术研究所2015年林业新技术研究所湿地水动力学及植物生理生态研究仪器设备购置项目,协调能力,林业科研设备
10293,无供应商,正安县城镇管理局环卫车辆采购（拉臂车、高空作业车）车辆采购合同,协调能力,环卫车辆采购
10294,无供应商,户外LED显示屏系统采购合同,协调能力,通用设备采购
10295,天津市中新生态城国家税务局,天津市中新生态城国家税务局班车租赁项目合同,提取能力,税务后勤服务
10296,北京市密云水库管理处,2015-2016年度供暖天然气购置合同,协调能力,水利后勤保障
10297,安徽省卫生和计划生育委员会,2014年中央补助村卫生室健康一体机,协调能力,卫生设备配置
10298,全国人大机关服务中心,全国人大第4季度空调机采购项目,协调能力,机关后勤设施
10299,无供应商,医用分子筛中心制氧系统、医用中心供氧系统、医用中心吸引系统设备采购及安装合同,协调能力,医疗设备采购
10300,正宁县民政局,庆阳市正宁县2015年各乡镇日间照料中心设备采购项目合同,协调能力,养老服务设施
10301,酒泉夹边沟林场,酒泉夹边沟林场2015年森林植被恢复造林配套设施项目,协调能力,林业造林设施
10302,甘肃省广播电影电视剧张掖广播转播台,甘肃省广播电影电视局张掖广播转播台配电设备采购及配电系统改造项目（二包）,协调能力,广播电视设施
10303,平遥县国家税务局,山西省建设工程施工合同,提取能力,税务设施建设
10304,甘肃省广播电影电视剧张掖广播转播台,甘肃省广播电影电视局张掖广播转播台配电设备采购及配电系统改造项目（一包）,协调能力,广播电视设施
10305,无供应商,正安县第二次全国地名普查外包服务项目合同,协调能力,地名普查服务
10306,国家税务总局,金税三期工程第二阶段系统软件项目第2包合同书,提取能力,税务核心系统软件
10307,无供应商,砂石购销合同,协调能力,建材采购
10308,四川测绘地理信息局测绘技术服务中心,四川测绘地理信息局测绘技术服务中心雷迪管线探测仪采购,协调能力,测绘探测设备
10309,宁县房地产管理局,宁县龙宁小区换热站换热机组采购项目合同,协调能力,住建供热设施
10310,暨南大学,矢量网络分析仪、WDM多波长可调谐激光器,协调能力,高等教育科研设施
10311,暨南大学,荧光显微成像系统等采购合同,协调能力,高等教育科研设施
10312,海关总署物资装备采购中心,2015年警用枪支弹药专用保险柜采购合同（追加）合同书,提取能力,海关安保设施
10313,酒泉市机关事务管理局,酒泉市机关事务管理局市政大厦、会展中心、地下车库消防系统维修改造采购项目,协调能力,机关消防设施
10314,全国人大机关服务中心、会议中心,全国人大复印纸采购项目,协调能力,机关办公物资
10315,中央电视台,高端制作岛2系统技术业务服务外包,协调能力,媒体服务外包
10316,中国科学院华南植物园,技术服务协议书,协调能力,植物科研服务
10317,中国民航大学,科技图书馆密集书架采购合同,协调能力,民航教育图书设施
10318,国土资源部土地整治中心,国土资源部土地整治中心旋翼航拍飞行器采购项目,协调能力,土地整治监测设备
10319,中国科学院计算技术研究所,中国科学院计算技术研究所笔记本采购项目,协调能力,计算科研设备
10320,中国科学院计算技术研究所,中国科学院计算技术研究所三维人物与场景实时建模设备,协调能力,计算科研设备
10321,甘肃省人力资源和社会保障厅,甘肃省人力资源和社会保障厅人事考试专用计算机设备政府采购合同,协调能力,人社考试设施
10322,中国科学院计算技术研究所,中国科学院计算技术研究所移动工作站采购项目,协调能力,计算科研设备
10323,甘肃省人力资源和社会保障厅,甘肃省人力资源和社会保障厅IDC机房第一批设备政府采购项目,协调能力,人社信息化设施
10324,合肥市教育局,黄麓师范学校校园摄录系统及功能室设备,协调能力,教育信息化设施
10325,中国科学院自动化研究所,中国科学院自动化研究所节约型建筑节能监管平台建设,协调能力,自动化科研设施
10326,中国科学院计算技术研究所,中国科学院计算技术研究所台式机采购项目,协调能力,计算科研设备
10327,甘肃省粮食局,甘肃省粮油科技信息中心信息网络安全防护项目,协调能力,粮食信息安全
10328,甘肃省地图院,甘肃省地图院合作市、玉门市、甘谷县农经权政府采购项目政府采购合同,协调能力,测绘农经权服务
10329,中国科学院计算技术研究所,中国科学院计算技术研究所笔记本采购合同,协调能力,计算科研设备
10330,北京市门头沟区气象局,北京市门头沟区气象局现在业务工程项目合同,协调能力,气象服务设施
10331,国土资源部土地整治中心,国土资源部土地整治中心北信源网情监测与分析管理平台软件SAAS版采购项目,协调能力,土地整治监测软件
10332,国土资源部土地整治中心,土地整治重大项目遥感数据获取与处理,协调能力,土地整治遥感监测
10333,庆阳市食品药品监督管理局,庆阳市食品药品监督管理局省列"为民办实事"检测室基础设施购置项目,合规能力,食药监督设施
10334,中国林科院亚热带林业实验中心,中央国家机关政府采购协议供货合同,协调能力,林业科研采购
10335,甘肃省工商行政管理局,甘肃省工商局广告监测外包服务,合规能力,工商广告监管
10336,中国科学院计算技术研究所,中国科学院计算技术研究所ATCA核心数据包处理平台、汇聚数据包处理平台采购项目,协调能力,计算科研设备
10337,陕西测绘地理信息局,中央国家机关政府采购设备采购合同,协调能力,测绘设施采购
10338,国土资源部土地整治中心,土地整治重大项目遥感数据获取与处理,协调能力,土地整治遥感监测
10339,中国保险监督管理委员会,中国保监会行政审批管理系统软件开发服务合同,提取能力,保监会信息化系统
10340,定西市安定区青少年活动中心,定西市安定区青少年活动中心器乐设备项目采购合同,协调能力,青少年文化设施
10341,国务院南水北调工程建设委员会办公室,《丹江口库区及上游水污染防治和水土保持"十三五"规划》编制项目合同,协调能力,南水北调规划
10342,甘肃民族师范学院,甘肃民族师范学院动物检疫实验室采购项目（包二）,协调能力,高等教育实验室
10343,甘肃省公安厅,甘肃省公安厅省级公安信息系统应用日志安全审计平台建设项目合同,合规能力,公安信息安全
10344,合肥市重点工程建设管理局,合肥市重点工程建设管理局供电配套工程协审定点单位,协调能力,重点工程协审服务
10345,合肥市科技局,天使投资基金托管银行招标,协调能力,科技金融服务
10346,合肥市排水管理办公室,合肥市排水管理办公室网络链路租赁服务,协调能力,排水信息化服务
10347,中国科学院计算技术研究所,中国科学院计算技术研究所液晶拼接屏采购项目,协调能力,计算科研设备
