序号,采购人,合同名称,分类,理由
100,临夏县农业综合开发办公室,临夏县2015年北塬乡高标准农田建设项目施工合同书,协调能力,组织农业产业发展
101,国家文物局水下文化遗产保护中心,"中国考古01"船运行维护管理技术服务合同,协调能力,组织文化遗产保护
102,康乐县政府政务大厅,康乐县人民政府政务中心电子政务监察平台工程建设项目合同,合规能力,增强政务监察能力
103,东乡县公安局,东乡县公安局审讯系统及装修工程项目合同,合规能力,增强执法审讯能力
104,西和县卫生局,西和县乡镇卫生院居民健康体检医疗项目,协调能力,组织公共卫生服务
105,广河县财政局,广河县2015年度一事一议财政奖补项目所需水泥采购项目采购合同,协调能力,组织农村基础设施
106,灵台县职业中等专业学校,灵台县职业中等专业学校计算机教室及信息化办公设备采购项目,协调能力,组织职业教育服务
107,灵台县职业中等专业学校,灵台县职业中等专业学校计算机教室及信息化办公设备,协调能力,组织职业教育服务
108,海关总署物资装备采购中心,缉私局2015年度缉私在线网站运维项目合同书,合规能力,增强缉私执法能力
109,东乡县环境保护局,东乡县2013年农村环境连片整治项目,合规能力,增强环境执法能力
110,东乡县环境保护局,东乡县2014年农村环境综合整治项目,合规能力,增强环境执法能力
111,海关总署物资装备采购中心,缉私局2015年度缉私警务管理系统运维项目,合规能力,增强缉私执法能力
112,康乐县农业局,康乐县旱作农业农机具购置采购项目供应合同,协调能力,组织农业技术推广
113,海关总署物资装备采购中心,缉私局2015年度海关业务统计系统运维项目,提取能力,增强海关数据采集
114,天津市滨海新区中心商务区国家税务局,物业管理委托合同,提取能力,增强税收征管能力
115,中国电子口岸数据中心,中央国家机关政府采购网上竞价合同,提取能力,增强海关数据采集
116,国家林业局南方航空护林总站,国家林业局南方航空护林总站2015年森林防火储备物资采购合同,协调能力,组织森林防火保护
117,国家林业局南方航空护林总站,国家林业局南方航空护林总站2015年森林防火储备物资采购合同,协调能力,组织森林防火保护
118,国家林业局南方航空护林总站,国家林业局南方航空护林总站2015年森林防火储备物资采购合同,协调能力,组织森林防火保护
119,国家林业局南方航空护林总站,国家林业局南方航空护林总站2015年森林防火储备物资采购合同,协调能力,组织森林防火保护
120,海关总署物资装备采购中心,缉私局2015年度全国打私办网站运维项目,合规能力,增强缉私执法能力
121,国家林业局南方航空护林总站,国家林业局南方航空护林总站2015年森林防火储备物资采购合同,协调能力,组织森林防火保护
