序号,采购人,合同名称,分类,理由
5200,凉州区教育局,武威市凉州区教育局电教设备项目体育器材采购项目合同,协调能力,组织教育服务
5201,中国科学院上海高等研究院,外设兼容性测试设备,协调能力,组织科研服务
5202,中国科学院植物研究所,A3彩色激光打印机网上竞价合同,协调能力,组织科研服务
5203,中国科学院广州生物医药与健康研究院,中国科学院广州生物医药与健康研究院图形工作站采购项目,协调能力,组织科研服务
5204,新店乡人民政府,静宁县2015年余湾乡、新店乡、四河乡、灵芝乡整村推进果园建设苗木采购项目二包,协调能力,组织农业服务
5205,凉州区教育局,武威市凉州区教育局电教设备采购项目计算机教室设备采购合同第三包,协调能力,组织教育服务
5206,通渭县职业中等专业学校,通渭县职业中等专业学校教学实训设备采购项目,协调能力,组织职业教育服务
5207,中国科学院数学与系统科学研究院,中国科学院数学与系统科学研究院便携式计算机采购项目,协调能力,组织科研服务
5208,大连市甘井子区国家税务局,家具销售合同,提取能力,支持税务工作
5209,定西市安定区妇幼保健站,定西市安定区妇幼保健站全自动液基薄层细胞制片机政府采购合同,协调能力,组织妇幼卫生服务
5210,西北测绘职工培训中心,中央单位批量集中采购简易合同,协调能力,组织测绘培训服务
5211,定西市安定区疾控中心,定西市安定区疾控中心采购项目供货合同,协调能力,组织疾病防控服务
5212,北京市密云水库管理处,密云水库水政执法站建设项目施工合同,合规能力,增强水政执法能力
5213,重庆市国家税务局,重庆市国家税务局普通发票和税收票证定点印制项目（二次）,提取能力,增强税务票证管理
5214,静宁县教育局,静宁县2015年中小学自动化办公及教学设备采购项目,协调能力,组织教育服务
5215,国家税务总局,税务信息系统运维呼叫服务软件升级完善项目合同,提取能力,增强税务服务能力
5216,中国科学院数学与系统科学研究院,中国科学院数学与系统科学研究院便携式计算机采购项目,协调能力,组织科研服务
5217,渭源县第二幼儿园,渭源县第二幼儿园设备采购合同,协调能力,组织幼教服务
5218,济南黄河河务局天桥黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利服务
5219,景泰县公安局交通警察大队,白银市景泰县智能交通管理设备项目,合规能力,增强交通执法能力
5220,济南黄河河务局济阳黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利服务
5221,云南省大气探测技术保障中心,云南省气象局新型自动气象站设备采购项目合同协议书,协调能力,组织气象服务
5222,西藏自治区国家税务局,西藏自治区国税局北郊周转房监控采购项目合同,提取能力,支持税务工作
5223,景泰县教育局,景泰县教育局"全面薄改"教育设备、器材采购项目一包,协调能力,组织教育服务
5224,定西市安定区福台中学,定西市安定区福台中学校园绿化项目政府采购合同,协调能力,组织教育服务
5225,国家气象信息中心,ZQC-H15073全国气象宽带网络系统电信服务项目,协调能力,组织气象信息服务
5226,凉州区教育局,武威市凉州区教育局电教设备图书采购项目合同,协调能力,组织教育服务
5227,国家海洋技术中心,国家海洋技术中心路由器功能模块套包采购项目,协调能力,组织海洋技术服务
5228,金塔县县乡道路管理所,金塔县县乡道路管理所2015年县乡公路小修保养工程项目,协调能力,组织公共交通服务
5229,静宁县公用事业管理局,静宁县公用事业管理局人行道护栏工程项目,协调能力,组织公用事业服务
5230,凉州区教育局,武威市凉州区教育局电教设备项目计算机教室设备采购项目合同第一包,协调能力,组织教育服务
5231,酒泉市阿克塞县林业局,酒泉市阿克塞县林业局2014年度森林抚育作业采购和服务项目（1包）,协调能力,组织林业服务
5232,酒泉市阿克塞县重点生态公益林管理站,酒泉市阿克塞县重点生态公益林林业有害生物防治项目（1包）,协调能力,组织生态保护服务
5233,中国银行业监督管理委员会青岛监管局,青岛银监局机房精密空调采购施工合同,合规能力,支持金融监管工作
5234,广西壮族自治区气象技术装备中心,能见度仪采购项目合同协议书,协调能力,组织气象服务
5235,定西市安定区人民法院,定西市安定区人民法院执法取证设备政府采购合同,合规能力,增强司法执法能力
5236,中国科学院植物研究所,台式计算机网上竞价合同,协调能力,组织科研服务
5237,中国科学院上海高等研究院,路由器、平板电脑,协调能力,组织科研服务
5238,平凉市房屋产权产籍监堙处,平凉市房地产交易登记管理信息系统软件实施及技术服务合同,提取能力,增强房产信息管理
5239,定西市安定区农业技术推广服务中心,定西市安定区农技中心2015年高产创建项目黑地膜单一来源采购购销合同,协调能力,组织农业技术服务
5240,中国科学院植物研究所,台式计算机网上竞价合同,协调能力,组织科研服务
5241,中国国际广播电台,中国国际广播电台制播传输系统设备采购合同,协调能力,组织广播传播服务
5242,文化部全国公共文化发展中心,文化部全国公共文化发展中心2015年度数字资源基层配送服务采购项目合同书,协调能力,组织公共文化服务
5243,文化部全国公共文化发展中心,《家学论语》专题节目制作协议,协调能力,组织公共文化服务
5244,无供应商,新体育馆综合建设项目体操器材设备采购合同（B）包,协调能力,组织体育服务
5245,定西市安定区福台中学,定西市安定区福台中学网上阅卷系统政府采购合同,协调能力,组织教育服务
5246,潍坊市奎文国家税务局,潍坊市奎文国家税务局办税服务厅服务机构服务外包合同,提取能力,增强税务服务能力
5247,国家海洋技术中心,国家海洋技术中心移动工作站采购项目,协调能力,组织海洋技术服务
5248,中国科学院上海高等研究院,研究工作环境文件共享存储专用设备,协调能力,组织科研服务
5249,定西市安定区教育体育局,定西市安定区教育体育局中小学音乐和美术教学仪器设备采购项目购置合同,协调能力,组织教育服务
