序号,采购人,合同名称,分类,理由
8400,临泽县沙河林场,临泽县沙河林场道路建设维修项目,协调能力,组织林业服务
8401,普洱出入境检验检疫局,采购合同书,合规能力,增强检验检疫能力
8402,中国科学院微生物研究所,台式计算机,协调能力,组织科学研究
8403,中国科学院工程热物理研究所,240t/d固体热载体热解提油中试装置测量仪表及自控系统,协调能力,组织科学研究
8404,农业部人力资源开发中心,农业部人力资源开发中心农业部职称评审与管理系统研发项目,协调能力,组织农业人力资源服务
8405,中国科学院微生物研究所,液相色谱系统,协调能力,组织科学研究
8406,中国科学院微生物研究所,笔记本电脑,协调能力,组织科学研究
8407,永靖县教育局,永靖县教育局新建永靖中学教学设备采购项目供货合同,协调能力,支持公共教育服务
8408,山丹县李桥乡人民政府,山丹县李桥乡人民政府垃圾池修建、河湾村公厕修建等项目（四包）,协调能力,组织公共基础设施建设
8409,临泽县林业局,临泽县林业局大沙河流域综合治理生态修复工程及沙化土地封禁保护区管护站工程项目（三包）,协调能力,组织林业服务
8410,靖远县残疾人康复中心,靖远县残疾人康复中心低视力康复设备采购项目,协调能力,支持公共福利服务
8411,中华人民共和国龙岩出入境检验检疫局,全自动尿液有形成分分析仪采购合同,合规能力,增强检验检疫能力
8412,云南出入境检验检疫局,采购合同,合规能力,增强检验检疫能力
8413,北滩镇人民政府,靖远县北滩镇人民政府农用物资项目,协调能力,组织农业服务
8414,山东省济南市高新技术产业开发区国家税务局,山东省济南市高新技术产业开发区国家税务局库房智能防护系统采购项目合同,提取能力,增强税务服务能力
8415,中华人民共和国临沧出入境检验检疫局,采购合同书,合规能力,增强检验检疫能力
8416,中国科学院信息工程研究所,中国科学院信息工程研究所路由器、交换机采购合同,协调能力,组织科学研究
8417,中国科学院信息工程研究所,中国科学院信息工程研究所材料采购合同,协调能力,组织科学研究
8418,中国水利水电科学研究院,水利项目及统计管理系统升级改造内网系统开发、部署及培训,协调能力,组织水利科研服务
8419,中国银行业监督管理委员会,银监会防火墙政府采购项目合同,提取能力,金融监管信息化建设
8420,庆阳市合水县卫生局卫生监督所,合水县卫生局卫生监督所办公设备政府采购合同,合规能力,增强卫生监督能力
8421,中国科学院工程热物理研究所,中国科学院工程热物理研究所双轴双涵实验装置配套附属用房施工、附属用房消防系统施工工程监理项目采购,协调能力,组织科学研究
8422,中国科学院科技政策与管理科学研究所,便携式计算机,协调能力,组织科学研究
8423,中国科学院科技政策与管理科学研究所,便携式计算机,协调能力,组织科学研究
8424,水利部水利信息中心,水利普查更新数据入库项目A2包,协调能力,组织水利信息服务
8425,东莞市国家税务局东城税务分局,标准施工合同,提取能力,税务基础设施建设
8426,民乐县大河口林场,张掖市民乐县大河口林场玉带资源管护站修建项目,协调能力,组织林业服务
8427,中华人民共和国西双版纳出入境检验检疫局,采购合同书,合规能力,增强检验检疫能力
8428,山丹县李桥乡人民政府,山丹县李桥乡人民政府垃圾池修建、河湾村公厕修建等项目（三包）,协调能力,组织公共基础设施建设
8429,中国科学院工程热物理研究所,高空仓研制,协调能力,组织科学研究
8430,民乐县文物局,张掖市民乐县《东灰山遗址文物保护规划》编制设计项目,协调能力,组织文物保护服务
8431,中央国家机关政府采购中心,关务保障处购买3台打印机项目合同,提取能力,海关基础设施服务
8432,甘肃省公安厅,甘肃省公安厅刑事鉴定所需仪器装备政府采购项目（第一包）,合规能力,增强公安刑事鉴定能力
8433,东莞市国家税务局中堂税务分局,标准施工合同,提取能力,税务基础设施建设
8434,中国国家博物馆,中国国家博物馆消防应急照明系统电池采购项目合同,协调能力,提供公共文化服务
8435,珠江流域水资源保护局,合同书,协调能力,组织水资源保护
8436,会宁县教育局,白银市会宁县教育局乡镇中学小学标准化科学实验室设备采购项目,协调能力,支持公共教育服务
8437,中国科学院信息工程研究所,中国科学院信息工程研究所台式计算机和笔记本采购合同,协调能力,组织科学研究
8438,长江水利委员会汉江水文水资源勘测局,电波流速仪设备购销合同,协调能力,组织水利监测服务
8439,中国科学院信息工程研究所,中国科学院信息工程研究所台式机采购项目合同,协调能力,组织科学研究
8440,山丹县李桥乡人民政府,山丹县李桥乡人民政府垃圾池修建、河湾村公厕修建等项目（五包）,协调能力,组织公共基础设施建设
8441,普洱出入境检验检疫局,采购合同书,合规能力,增强检验检疫能力
8442,中国科学院金属研究所,金属材料表面纳米化试验机,协调能力,组织科学研究
8443,宁波市海洋环境监测中心,台式计算机,协调能力,组织海洋监测服务
8444,张掖市甘州区教育局,张掖市甘州区教育局不锈钢节能饮水机、800GRO饮水机采购项目,协调能力,支持公共教育服务
8445,嘉峪关市环境监测站,嘉峪关市环境监测站所需凝胶净化仪设备政府采购项目询价采购合同,协调能力,组织环境监测服务
8446,中国科学院金属研究所,三维纳米X射线显微镜,协调能力,组织科学研究
8447,渭源县食品药品监督管理局,渭源县食品药品监督管理局电脑等设备供货合同,合规能力,增强食药监督能力
8448,酒泉市农业科学研究院,酒泉市农业科学研究院国家级区域试验站建设农业建筑工程项目合同,协调能力,组织农业科研服务
8449,中国科学院信息工程研究所,中国科学院信息工程研究所立式复印机项目合同,协调能力,组织科学研究
8450,中国科学院微生物研究所,等温滴定量热仪,协调能力,组织科学研究
8451,中国科学院科技政策与管理科学研究所,便携式计算机,协调能力,组织科学研究
8452,青海省国税局,青海省国税局税校、部分市州局及部分区县局机房改造项目（基建工程）合同,提取能力,增强税务信息化能力
8453,民乐县农业委员会,民乐县农业委员会农村土地承包经营权确权登记颁证（七包）,协调能力,组织农业服务
8454,中国地质调查局发展研究中心,成果地质资料数字化PDF文件管理系统,协调能力,组织地质调查服务
8455,甘肃省公安厅,甘肃省公安厅刑事鉴定所需仪器装备政府采购项目（第二包）,合规能力,增强公安刑事鉴定能力
8456,玉门市畜牧兽医局,玉门市畜牧兽医局铡草机揉丝机项目,协调能力,组织农业服务
8457,中国银行业监督管理委员会,银监会工作网、外网和IP电话网网络设备维保服务项目项政府采购合同,提取能力,金融监管信息化建设
8458,瓜州县热力有限公司,瓜州县热力有限公司原煤采购项目（第一包）,协调能力,组织公共供热服务
8459,中国科学院信息工程研究所,中国科学院信息工程研究所视频会议系统采购项目合同,协调能力,组织科学研究
8460,中国科学院信息工程研究所,中国科学院信息工程研究所台式计算机采购合同,协调能力,组织科学研究
8461,靖远县司法局,靖远县司法局司法业务装备项目,合规能力,增强司法业务能力
8462,云南出入境检验检疫局机关服务中心,中央国家机关政府采购网上竞价合同,合规能力,增强检验检疫能力
8463,中国科学院信息工程研究所,中国科学院信息工程研究所GPU服务器和移动工作站采购项目,协调能力,组织科学研究
8464,永靖县教育局,永靖县教育局新建永靖中学教学设备采购项目供货合同,协调能力,支持公共教育服务
8465,靖远县高湾乡,靖远县高湾乡道路亮化工程太阳能路灯采购项目,协调能力,组织公共基础设施建设
8466,中央电视台,新闻业务管理项目群技术业务服务外包,协调能力,提供公共文化服务
8467,白银市靖远县人民武装部,白银市靖远县人民武装部办公家具项目,协调能力,支持国防动员服务
8468,甘肃省公安厅,甘肃省公安厅刑事鉴定所需仪器装备政府采购项目（第三包）,合规能力,增强公安刑事鉴定能力
8469,中国科学院信息工程研究所,中国科学院信息工程研究所WCDMA无线信号处理软件采购项目合同,协调能力,组织科学研究
8470,山丹县位奇镇人民政府,山丹县位奇镇人民政府新型城镇化建设项目（一包）,协调能力,组织公共基础设施建设
8471,中国科学院科技政策与管理科学研究所,投影仪,协调能力,组织科学研究
8472,酒泉市肃州区上坝镇人民政府,酒泉市肃州区上坝镇旧墩村美丽乡村建设街面提升改造项目,协调能力,组织公共基础设施建设
8473,长江水利委员会汉江水文水资源勘测局,分液漏斗垂直振荡器买卖合同,协调能力,组织水利监测服务
8474,肃州区农业综合开发办公室,酒泉市肃州区农业综合开发办公室2015年总寨镇高标准农田建设项目,协调能力,组织农业基础设施建设
8475,长江水利委员会水文局长江上游水文水资源勘测局,悬移质采样器委托加工生产合同书,协调能力,组织水利监测服务
8476,中央电视台,新闻业务虚拟云系统技术业务服务外包,协调能力,提供公共文化服务
8477,中华人民共和国河口出入境检验检疫局,河口出入境检验检疫局—河口县食品检验检测机构标准化建设设备采购项目合同书,合规能力,增强检验检疫能力
8478,中国地质调查局发展研究中心,地质调查业务管理系统综合集成,协调能力,组织地质调查服务
8479,瓜州县热力有限公司,瓜州县热力有限公司原煤采购项目（第二包）,协调能力,组织公共供热服务
8480,中国科学院科技政策与管理科学研究所,投影仪、平板电脑,协调能力,组织科学研究
8481,宁县宁江初级中学,宁县宁江初级中学3D打印魔法室、交通安全驾驶模拟室、图书管理系统采购项目合同（2包）,协调能力,支持公共教育服务
8482,西双版纳出入境检验检疫局检验检疫综合技术中心,采购合同书,合规能力,增强检验检疫能力
8483,中国科学院工程热物理研究所,测试系统,协调能力,组织科学研究
8484,中国科学院工程热物理研究所,电磁涡流测功器产品销售合同,协调能力,组织科学研究
8485,中国科学院信息工程研究所,中国科学院信息工程研究所Slave计算单元与存储单元PC终端采购合同,协调能力,组织科学研究
