序号,采购人,合同名称,分类,理由
3200,河北省唐山市迁西县国税局,河北省唐山市迁西县国税局2015年1季度A4打印机批量集中采购合同,提取能力,增强税收办公能力
3201,水利部交通运输部国家能源局南京水利科学研究院,小水电工程质量检测中心科研辅助用房及室外配套基础设施改造施工承包合同,协调能力,组织水利科研
3202,国家税务局总局,江西省萍乡市国税局征收局采购台式计算机合同,提取能力,增强税收办公能力
3203,国家税务总局,黄冈市团风县国税局台式机采购合同,提取能力,增强税收办公能力
3204,湖北省枣阳市国家税务局,湖北省枣阳市国家税务局空调采购,提取能力,增强税收办公能力
3205,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3206,河北省唐山市滦县国税局,河北省唐山市滦县国税局2015年第二季度打印机批量集中采购合同,提取能力,增强税收办公能力
3207,江苏省江阴市国税局,江苏省江阴市国税局投影机采购合同,提取能力,增强税收办公能力
3208,黄河流域水资源保护局,中央国家机关政府采购中心网上竞价合同,协调能力,组织水资源管理
3209,国家税务总局,国税系统空调类产品协议供货合同,提取能力,增强税收办公能力
3210,宁波市江东区国家税务局,江东区国家税务局车辆保险,提取能力,增强税收办公能力
3211,文化部艺术发展中心,中央国家机关政府集中采购电子结算单,协调能力,组织公共文化服务
3212,国家税务总局,无锡市国税二分局空调机采购项目,提取能力,增强税收办公能力
3213,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3214,陕西省国家税务局,陕西省国家税务局系统UPS电源采购项目合同,提取能力,增强税收信息化能力
3215,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3216,江苏省江阴市国税局,江苏省江阴市国税局空调采购合同,提取能力,增强税收办公能力
3217,南京市国家税务局直属税务分局,南京市国家税务局直属税务分局激光打印机采购合同,提取能力,增强税收办公能力
3218,水利部交通运输部国家能源局南京水利科学研究院,连云港及坝区试验厅地下水库防渗及供回水系统改造施工承包合同,协调能力,组织水利科研
3219,吉林省白城市经济开发区国家税务局,吉林省白城市经济开发区国家税务局空调协议供货合同,提取能力,增强税收办公能力
3220,河北省唐山市迁西县国税局,河北省唐山市迁西县国税局2015年3月空调机协议供货合同,提取能力,增强税收办公能力
3221,湖北省恩施土家族苗族自治州国家税务局,国税系统IT类产品协议供货合同,提取能力,增强税收办公能力
3222,河北省唐山市滦县国税局,河北省唐山市滦县国税局2015年第二季度打印机批量集中采购合同,提取能力,增强税收办公能力
3223,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3224,中央芭蕾舞团,中央国家机关汽车维修验收单,协调能力,组织公共文化服务
3225,广西壮族自治区国家税务局,苍梧县国税局车辆保险服务,提取能力,增强税收办公能力
3226,国家税务总局,国税系统IT类产品协议供货合同,提取能力,增强税收办公能力
3227,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3228,中华人民共和国哈尔滨太平机场海关,机动车交通事故责任强制保险合同,合规能力,增强海关监管能力
3229,福建省龙岩市永定区国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3230,国家税务总局,针打平推一（136列票据A3幅面）打印机采购合同,提取能力,增强税收办公能力
3231,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3232,无锡市国家税务总局,无锡市国税局传真机采购项目,提取能力,增强税收办公能力
3233,独流减河防潮闸管理处,定点汽车保险,协调能力,组织水利工程管理
3234,登封市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3235,独流减河防潮闸管理处,定点汽车保险交强险,协调能力,组织水利工程管理
3236,文化部艺术发展中心,中央国家机关汽车维修验收单,协调能力,组织公共文化服务
3237,国家税务总局,湖北省襄阳市襄城区便携式计算采购,提取能力,增强税收办公能力
3238,国家税务总局,A3彩色激光打印机,提取能力,增强税收办公能力
