序号,采购人,合同名称,分类,理由
7600,华池县畜牧兽医局,华池县2014年退牧还草工程围栏架设安装施工合同书,协调能力,组织农业基础设施建设
7601,漳县教育体育局,漳县2014年全面改善农村义务教育薄弱学校基本办学条件教学设施,协调能力,支持公共教育服务
7602,国家海洋局南海规划与环境研究院,货物采购合同,协调能力,组织海洋科研服务
7603,中国科学院动物研究所,购昆虫组织样品野外保存与快速处理系统合同,协调能力,组织科学研究
7604,中国地质科学院地球物理地球化学勘查研究所,移动工作站采购合同,协调能力,组织地质科研服务
7605,湖北省崇阳等县气象局,合同协议书,协调能力,组织气象监测服务
7606,中国科学技术馆,2015年农村中学科技馆采购合同（浙江天煌）,协调能力,提供公共科普服务
7607,庆阳市庆化学校,庆阳市庆化学校所需音响广播系统,协调能力,支持公共教育服务
7608,渭源县上湾中学,008上湾中学电子白板等教学设备供货合同,协调能力,支持公共教育服务
7609,黑龙江地理信息工程院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
7610,中国科学院兰州化学物理研究所,台式平行双螺杆挤出机进口代理协议,协调能力,组织科学研究
7611,四川省新闻出版广电局,2015年中央广播电视节目无线数字化覆盖工程项目采购合同,协调能力,提供公共文化服务
7612,淮河水利委员会沂沭泗水利管理局,淮河水利委员会水政监察基础设施建设项目（一期）水政执法监控工程I标段项目建设,合规能力,增强水政执法监控能力
7613,国家纳米科学中心,超快飞秒激光光参量放大器外贸合同,协调能力,组织科学研究
7614,中国科学院西安光学精密机械研究所,光学参数测量仪,协调能力,组织科学研究
7615,庆阳市西峰区教育体育局,庆阳市西峰区教育体育局购置安装中街幼儿园餐厅设备政府采购购销合同,协调能力,支持公共教育服务
7616,中国科学院上海应用物理研究所,中国科学院上海应用物理研究所台式机显示器,协调能力,组织科学研究
7617,长江水利委员会长江流域水土保持监测中心站,长江流域三峡库区重点治理区等水土流失动态监测遥感解译技术服务合同（标段三）,协调能力,组织水利监测服务
7618,广西壮族自治区新闻出版广电局,2015年中央广播电视节目无线数字化覆盖工程项目地面数字电视广播发射系统,协调能力,提供公共文化服务
7619,庆阳市西峰区南街街道办事处,庆阳市西峰区南街街道综合文化站装修改造工程项目政府采购合同,协调能力,提供公共文化服务
7620,广西税务干部学校,广西税务干部学校办公楼装修改造工程施工合同,提取能力,税务系统基础设施建设
7621,扬子江工程咨询有限公司（湖北）,河流健康要素自动观测系统设备购置（A包）,协调能力,组织水利监测服务
7622,中国科学院重庆绿色智能技术研究院,中国科学院重庆绿色智能技术研究院超算工作站采购项目,协调能力,组织科学研究
7623,岷县农牧局,岷县农牧局高效农田节水项目（第一包）,协调能力,组织农业基础设施建设
7624,凉州区河东乡政府,武威市凉州区河东乡政府一事一议村级道路修建项目合同,协调能力,组织公共基础设施建设
7625,中国科学院计算机网络信息中心,服务器采购项目合同,协调能力,组织科学研究
7626,中国盲文出版社,政府采购合同,协调能力,提供公共文化服务
7627,中国科学院武汉植物园,超速离心机（1）供货合同,协调能力,组织科学研究
7628,中国科学院西安光学精密机械研究所,超稳定被动锁模激光器,协调能力,组织科学研究
7629,中国银行业监督管理委员会铜仁监管分局,中央单位批量集中采购简易合同,提取能力,金融监管机构运营
7630,厦门市翔安区国家税务局,翔安区国家税务局马巷旧办公楼工程施工合同,提取能力,税务系统基础设施建设
7631,安徽省合肥市国家税务局,合肥市瑶海区国家税务局办税服务厅升级改造项目合同,提取能力,增强税务服务能力
7632,中国科学院动物研究所,购高性能实时荧光定量核酸分析仪合同,协调能力,组织科学研究
7633,水利部水利信息中心,防汛水雨情数据库系统应急完善-数据库服务器购置,协调能力,组织水利信息服务
7634,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
7635,庆阳市中心血站,庆阳市中心血站燃气管道报装合同,协调能力,支持公共卫生服务
7636,成县文化馆,成县文化馆专业灯光、音响、乐器服装及化妆设备购置项目,协调能力,提供公共文化服务
7637,中国科学技术馆,2015年中国流动科技馆"科学实验"资源包制作及相关服务合同,协调能力,提供公共科普服务
7638,漳县教育体育局,2015年全面改善农村义务教育薄弱学校基本办学条件教学设施配备,协调能力,支持公共教育服务
7639,庆阳市西峰区人民检察院,庆阳市西峰区人民检察院购置高速扫描仪项目政府采购购销合同,合规能力,增强检察办案能力
7640,中国科学院沈阳自动化研究所,脑机接口研究系统,协调能力,组织科学研究
7641,陇西县教育体育局,2015年国家薄改项目陇西县教育体育局教学设备采购项目,协调能力,支持公共教育服务
