序号,采购人,合同名称,分类,理由
15000,庆阳市动物疫控中心,采购合同,协调能力,农业
15001,甘肃省科学院,甘肃省科学院办公楼更换节能窗采购项目购销合同,协调能力,科研
15002,舟曲县文化体育广播影视局,舟曲县文化体育广播影视局2015年"乡村舞台"艺术团体设备二次采购项目中标合同,协调能力,文化
15003,国家海洋技术中心,国家海洋技术中心地物光谱仪采购项目,协调能力,海洋科技
15004,中央音乐学院,中央音乐学院附属中学电梯、锅炉、制冷、安防监控职守服务合同,协调能力,教育
15005,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府服务
15006,合肥市疾病预防控制中心,2015年市疾控中心食品安全风险监测体系建设设备采购第3包,协调能力,卫生
15007,安徽省经济和信息化委员会,省无线电监测指挥控制中心楼顶光伏发电系统设备采购及安装,协调能力,工信
15008,哈尔滨市城市管理局经济技术开发区分局等,办公设备采购项目,协调能力,城管
15009,武汉市江岸区国家税务局,武汉市江岸区国家税务局综合业务办公用房维修改造项目施工合同,提取能力,税务
15010,国家测绘局地下管线勘测工程院,囯家测绘地理信息局第六地形测量队全站仪采购,提取能力,测绘
15011,中央电视台,非洲分台地面站建设设备,协调能力,媒体
15012,和政县农业综合开发办公室,甘肃省和政县2015年新庄乡高标准农田建设项目施工合同,协调能力,农业
15013,兰州文理学院,兰州文理学院应急避难场所广播系统工程项目,协调能力,教育
15014,庆阳市统计局,庆阳市统计局网络维护、软件升级项目,提取能力,统计
15015,水利部水利信息中心,江苏省监测井建设工程第2标段,协调能力,水利
15016,国家发展和改革委员会宏观经济研究院,多媒体系统采购项目,协调能力,发改委
15017,崆峒区农业综合开发办公室,2015年崆峒区1万吨豌豆加工改扩建项目生产设备采购合同,协调能力,农业
15018,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心传真机采购项目,协调能力,民航
15019,武威第十七中学,武威第十七中学冬季用煤采购项目,协调能力,教育
15020,泾川县山洪灾害防治项目领导小组办公室,泾川县山洪灾害防治预警设备采购项目合同,协调能力,防灾
15021,泾川县国土资源局,泾川县国土资源局电子政务信息系统建设采购项目合同,协调能力,国土
15022,北京市怀柔区国家税务局,北京市怀柔区国家税务局报告厅音频系统采购项目,提取能力,税务
15023,中华人民共和国泉州出入境检验检疫局,分液漏斗振荡器政府采购合同,合规能力,检验检疫
15024,凉州区林技中心,凉州区林技中心特色林果配套设备及新品种苗木采购项目七包,协调能力,林业
15025,凉州区松树学区,凉州区松树学区中小学冬季用煤采购项目,协调能力,教育
15026,安徽省食品药品监督管理局,安徽省食品药品监督管理局食品安全快速检测设备及试剂耗材,合规能力,食药监
15027,白银市白银区环境卫生管理局,白银市白银区环境卫生管理局生活垃圾水平压缩设备采购项目采购合同,协调能力,环卫
15028,广州市国家税务局,广州市政府采购合同,提取能力,税务
15029,江苏省苏州市国家税务局,苏州市国税局存储及光纤交换机设备采购,提取能力,税务
15030,广州市国家税务局,广州市政府采购合同,提取能力,税务
15031,中国国际电子商务中心,中国国际电子商务中心大厦安全无线网络硬件采购合同,协调能力,电子商务
15032,凉州区林技中心,凉州区林技中心特色林果配套设备及新品种苗木采购项目二包,协调能力,林业
15033,安徽中医药大学,安徽中医药大学（省级中药原料质量监测中心）科研设备采购第1包,协调能力,教育
15034,中国劳动关系学院,中国劳动关系学院采暖用煤,协调能力,教育
15035,环境保护部核与辐射安全中心,核动力厂安全分析软件的验证和确认工程应用评价项目技术服务合同,合规能力,核安全
15036,安徽体育运动职业技术学院,安徽体育运动职业技术学院图书馆工程设备类采购及安装第3包,协调能力,教育
15037,中国国际电子商务中心,商务部网站群发布系统加固设备协议供货合同,协调能力,电子商务
15038,凉州区林技中心,凉州区林技中心特色林果配套设备及新品种苗木采购项目八包,协调能力,林业
15039,广州市国家税务局,广州市政府采购合同,提取能力,税务
15040,凉州区林技中心,凉州区林技中心特色林果配套设备及新品种苗木采购项目一包-2,协调能力,林业
15041,中央电视台,一号演播厅新建导控室等装修工程,协调能力,媒体
15042,中国环境监测总站,2015年中央本级环境监测能力建设项目国家水环境质量自动监测站新建项目（第三包）,协调能力,环保
15043,凉州区林技中心,凉州区林技中心特色林果配套设备及新品种苗木采购项目四包,协调能力,林业
15044,中央国家机关政府采购中心,中华人民共和国皇岗海关音视频系统采购项目合同,提取能力,海关
15045,武威市凉州区清源镇人民政府,武威市凉州区清源镇人民政府冬季用煤采购项目,协调能力,基层治理
15046,凉州区林技中心,凉州区林技中心特色林果配套设备及新品种苗木采购项目六包,协调能力,林业
15047,环境保护部核与辐射安全中心,国家核技术利用辐射安全管理系统运行维护技术服务合同,合规能力,核安全
15048,天津地质矿产研究所,中央国家机关政府集中采购合同,提取能力,地质调查
15049,中央电视台,央视有线电视光纤入户系统设计,协调能力,媒体
15050,民航总医院,血液透析和相关治疗用水处理设备,协调能力,医疗
15051,国家海洋局天津海水淡化与综合利用研究所,官能团光谱测试仪技术协议,协调能力,海洋
15052,江苏省苏州市国家税务局,苏州市国税局刀片服务器采购,提取能力,税务
15053,中国环境监测总站,2015年中央本级环境监测能力建设项目国家水环境质量自动监测站新建项目（第六包）,协调能力,环保
15054,甘肃省高级人民法院,甘肃省高级人民法院与中国电信股份有限公司甘肃分公司外网宽带年租项目政府采购合同,合规能力,法院
15055,白银市平川中学,白银市平川中学教学楼楼梯走廊维修工程项目维修合同,协调能力,教育
15056,中国银行业监督管理委员会北京监管局,中央国家机关政府采购协议供货合同,合规能力,银监
15057,武威市凉州区清水乡人民政府,武威市凉州区清水乡人民政府机关食堂建设项目,协调能力,基层治理
15058,安徽省基础测绘信息中心,天地图安徽移动端矢量引擎开发平台、UPS采购第2包,提取能力,测绘
15059,中华人民共和国泉州出入境检验检疫局,密闭式核辐射防护服政府采购合同,合规能力,检验检疫
15060,永福县国家税务局,发电机组采购合同,提取能力,税务
15061,安徽省住房和城乡建设厅,安徽省住房和城乡建设厅办公楼、文件档案和机房搬迁第1包：机房搬迁,协调能力,住建
15062,环境保护部核与辐射安全中心,环境保护部核与辐射安全中心应急平台系统整合项目技术开发合同,合规能力,核安全
15063,甘肃省公安厅,甘肃省公安厅全省公安机关新增派出所网络基础环境建设专网IP电话系统视频会议系统建设项目政府采购合同,合规能力,公安
15064,安徽省科学技术档案馆,安徽省科学技术厅数字档案室建设,协调能力,科技
15065,凉州区新华学区,凉州区新华学区中小学冬季用煤采购项目,协调能力,教育
15066,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心图形工作站采购项目,协调能力,民航
15067,中华人民共和国皇岗海关,中华人民共和国皇岗海关金属护栏采购合同,提取能力,海关
15068,天津地质矿产研究所,中央单位批量集中采购简易合同,提取能力,地质调查
15069,安徽省港航管理局淮河航道局,省港航淮河航道局采购2015年下半年淮河干线航道维护信息公布航道及浅滩测量项目合同备案,协调能力,交通
15070,武威黄羊工业园区管委会,武威黄羊工业园区管委会经一路项目三支七斗工程项目,协调能力,开发区
15071,凉州区黄羊水管处,凉州区黄羊水管处冬季用煤采购项目,协调能力,水利
15072,敦煌市图书馆,酒泉市敦煌市图书馆集群自动化管理系统V2.0及数据库采购项目,协调能力,文化
15073,天津地质矿产研究所,中央国家机关政府采购网上竞价合同,提取能力,地质调查
15074,蚌埠市环境监测站,蚌埠市环境监测站采购蚌埠市大气采样设备监测能力建设项目合同备案,协调能力,环保
15075,中华人民共和国龙岩出入境检验检疫局,全自动化学发光免疫分析仪,合规能力,检验检疫
15076,环境保护部核与辐射安全中心,核设施及周边环境航空辐射监测飞行服务项目技术服务合同,合规能力,核安全
15077,广州市国家税务局,广州市政府采购合同,提取能力,税务
15078,国家图书馆,国家图书馆书刊传送系统备件采购项目政府采购合同,协调能力,文化
15079,凉州区看守所,凉州区看守所冬季用煤采购项目,合规能力,看守所
15080,中央电视台,一号厅新增导控室消防改造,协调能力,媒体
15081,安徽中医药大学,安徽中医药大学中医专业能力实践基地建设设备采购第2包：护理设备,协调能力,教育
15082,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心工作站采购项目,协调能力,民航
15083,中央电视台,央视总部园区防汛保障服务,协调能力,媒体
15084,甘肃省白银监狱,甘肃省白银监狱食用植物油小麦粉项目供货合同,合规能力,监狱
15085,合肥市庐阳区卫生和计划生育局、合肥市瑶海区卫生局,合肥市庐阳区和瑶海区基层医疗机构联合体药品带量采购配送企业服务第14包,协调能力,卫生
15086,靖远县农业技术推广中心,白银市靖远县农业技术推广中心2015年中药材、苹果发展扶持资金苗木、种子采购项目供货合同,协调能力,农业
15087,安徽农业大学,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）第41包：医疗设备三类,协调能力,教育
15088,武威第十六中学,武威第十六中学少年宫设备采购项目,协调能力,教育
15089,环境保护部核与辐射安全中心,核动力厂安全分析软件验证、确认及验收要求适用性评价项目技术服务合同,合规能力,核安全
15090,甘肃省食品药品检验所,甘肃省食品药品检验所《2015年甘肃省药品检验机构能力实施方案》进口检验仪器设备项目供货合同,合规能力,食药监
15091,中央电视台,干部档案数字化项目后续服务,协调能力,媒体
15092,广州市国家税务局,广州市政府采购合同,提取能力,税务
15093,泾川县国土资源局,泾川县国土资源局基层站所维修改造及办公设备购置项目合同,协调能力,国土
15094,中央电视台,新址总控控管监IT及网络安全设备-服务器、防火墙和防病毒网关全包代维项目,协调能力,媒体
15095,刘白高速公路收费管理所,刘白高速公路管理所2015-2016年度冬季锅炉用煤采购项目供货合同,协调能力,交通
15096,庆阳市果业局,庆阳市果业局"庆阳苹果宣传短片"及"庆阳苹果登机牌、电视广告"项目单一来源采购政府采购合同,协调能力,农业
15097,白银市平川区人民医院,白银市平川区人民医院洗衣房洗涤设备公开招标项目供货合同,协调能力,医疗
15098,中国环境监测总站,2015年中央本级环境监测能力建设项目国家水环境质量自动监测站新建项目（第二包）,协调能力,环保
15099,广州市国家税务局,广州市政府采购合同,提取能力,税务
15100,广州海洋地质调查局,深海浅地层岩芯取样钻机,提取能力,地质调查
15101,敦煌市中医医院,敦煌市中医医院胃镜及肠镜清洗系统采购项目,协调能力,医疗
15102,泾川县国土资源局,泾川县国土资源局基层站所维修改造及办公设备购置项目合同,协调能力,国土
15103,中华人民共和国泉州出入境检验检疫局,药品保存箱政府采购合同,合规能力,检验检疫
15104,中央民族乐团,中标合同,协调能力,文化
15105,国家图书馆,国家图书馆（国家典籍博物馆）文物储藏设备采购合同,协调能力,文化
15106,中央电视台,方楼、圆楼基础网络系统改造及综合布线（一）方案设计,协调能力,媒体
15107,青海省国家税务局,青海国税税收微信服务平台开发项目合同,提取能力,税务
