序号,采购人,合同名称,分类,理由
16200,静宁县林业局,平凉市静宁县林业局森林重点火险区综合治理三期工程建设项目,协调能力,林业
16201,张家川回族自治县农业技术服务站,甘肃省张家川县农技站小麦高产创建和旱作农业项目（二次）政府采购合同,协调能力,农业
16202,会宁县教育局,白银市会宁县教育局学前教育保教玩教具等器材设备采购项目,协调能力,教育
16203,秦安县食品药品监督管理局,秦安县食品药品监督管理局新建机构办公设备采购项目政府采购合同,合规能力,食药监
16204,国家科技基础条件平台中心,国家科技基础条件平台中心国家重点科技基础条件资源调查及分析利用工作项目,协调能力,科技
16205,静宁县教育局,静宁县中小学体育器材、小学数学科学实验仪器采购项目一包,协调能力,教育
16206,国家体育总局体育彩票管理中心,2015年体彩顶呱刮高铁站内媒体宣传项目合同,协调能力,体育
16207,正宁县教育体育局,正宁县教育体育局农村小学图书采购项目,协调能力,教育
16208,白银市第二人民医院,白银市第二人民医院网络设备及机房建设采购项目,协调能力,医疗
16209,静宁县教育局,静宁县幼儿园办公及玩教具设备采购项目一包,协调能力,教育
16210,安徽省大气探测技术保障中心,C波段CINRAD/CCJ型号移动雷达系统购销合同,协调能力,气象
16211,正宁县教育体育局,正宁县教育体育局中小学采购内配设施（钢架双人床）,协调能力,教育
16212,天水市秦州区农业局,天水市秦州区农业局2015年旱作农业项目顶凌覆膜地膜采购政府采购合同,协调能力,农业
16213,合肥市庐阳区重点工程建设管理局,庐阳区重点局2015-2017年度节能评估定点单位,协调能力,基础设施
16214,正宁县教育体育局,庆阳市正宁县教育体育局2014年薄弱学校改造体育、音乐、卫生器材采购项目,协调能力,教育
16215,天水市秦州区残疾人联合会,天水市秦州区残疾人联合会办公电脑采购项目政府采购合同,协调能力,民政
16216,国家科技基础条件平台中心,国家科技基础条件平台中心国家科技基础条件资源调查管理信息系统开发和技术支撑项目,协调能力,科技
16217,静宁县教育局,静宁县幼儿园办公及玩教具设备采购项目二包,协调能力,教育
16218,庆阳市委政法委,庆阳市委政法委立柱式广告牌租赁及制作项目,协调能力,政法宣传
16219,白银市公安局,白银市公安局通信设备对讲机采购项目,合规能力,公安
16220,正宁县旅游局,正宁县黄帝文化中心（黄帝文化博览园）项目,协调能力,文旅
16221,清水县食品药品监督管理局,清水县食品药品监督管理局仪器设备采购合同,合规能力,食药监
16222,甘肃省清水县农业局,甘肃省清水县农业局2015年全膜双垄沟播玉米推广项目扶贫资金补助地膜供货合同,协调能力,农业
16223,景泰县第一中学,景泰县第一中学2015年采暖用煤采购合同,协调能力,教育
16224,安徽中医药大学,安徽中医药大学（省级中药原料质量监测中心）科研设备采购第2包,协调能力,教育
16225,庆阳市果业局,庆阳市果业局"庆阳苹果宣传短片",协调能力,农业
16226,白银区青少年学生校外活动中心,白银市白银区青少年学生校外活动中心设备采购项目,协调能力,教育
16227,靖远县城市建设投资有限责任公司,靖远县统办2号楼换热机组采购项目采购项目,协调能力,基础设施
16228,安徽省辐射环境监督站,安徽省辐射环境监督站监测设备采购第4包,协调能力,环保
16229,秦安县农业技术推广中心,秦安县农业技术推广中心顶凌覆膜扶贫资金省补地膜采购购销合同,协调能力,农业
16230,甘谷县大像山镇卫生院,甘谷县大像山镇卫生院购置中药诊疗设备采购项目政府采购合同,协调能力,卫生
16231,中国科学院山西煤炭化学研究所,全异构合成催化评价装置采购,协调能力,科研
16232,武山县农业技术推广站,武山县2015年旱作农业示范区推广项目顶凌覆膜地膜采购项目购销合同,协调能力,农业
16233,甘肃省静宁县职业技术教育中心,静宁职教中心新校区视频监控补充设备采购项目,协调能力,教育
16234,会宁县人民检察院,会宁县人民检察院正版软件政府采购合同,合规能力,检察院
16235,武山县农村能源技术指导站,武山县2014年巩固退换林成果能源项目太阳能热水器采购合同,协调能力,农业
16236,静宁县界石铺红军长征毛泽东旧居纪念馆,静宁县界石铺红军长征毛泽东旧居纪念馆监控设备采购项目,协调能力,文化
16237,会宁县人民检察院,会宁县人民检察院智能门禁系统政府采购合同,合规能力,检察院
16238,静宁县教育局,静宁县中小学体育器材、小学数学科学实验仪器采购项目二包,协调能力,教育
16239,会宁县教育局,白银市会宁县教育局学前教育保教玩教具等器材设备采购项目,协调能力,教育
16240,国家科技基础条件平台中心,国家科技基础条件平台中心科技平台标准研制、宣贯与培训项目,协调能力,科技
16241,宿州学院,宿州学院教学仪器设备采购-第26包,协调能力,教育
16242,麦积区农技中心,天水市麦积区农技中心2016年旱作农业示范区省级财政资金地膜采购合同,协调能力,农业
16243,安徽省地方税务局,安徽省地方税务局信息化运维和AHTAX2013运维第2包,提取能力,税务
16244,静宁县公安局,静宁县看守所高清视频智能分析监控设备采购项目,合规能力,公安
16245,清水县食品药品监督管理局,清水县食品药品监督管理局办公设备采购项目政府采购合同,合规能力,食药监
16246,张家川回族自治县人民检察院,张家川回族自治县人民检察院办案技术楼所需办公桌椅采购项目家具采购合同,合规能力,检察院
16247,会宁县人民医院,白银市会宁县人民医院购置无创呼吸机等医疗设备项目,协调能力,医疗
16248,白银市第一人民医院,白银市第一人民医院呼吸机、便携式呼吸机和连续性血液滤过机采购项目,协调能力,医疗
16249,合肥供水集团有限公 司,合肥供水集团户表箱门更换、维修合格供应方,协调能力,基础设施
16250,麦积区农技中心,天水市麦积区农技中心2016年旱作农业示范区省级财政资金地膜采购合同,协调能力,农业
16251,武山县农业技术推广站,武山县2015年粮棉油高产创建项目采购合同,协调能力,农业
16252,宿州学院,宿州学院教学仪器设备采购第27包,协调能力,教育
16253,天水市秦州区人民政府办公室,天水市秦州区人民政府办公室电子政务平台建设软件及配套设备采购项目技术开发（委托）合同书,协调能力,政务
16254,甘肃省张家川回族自治县农业局,甘肃省张家川回族自治县农业局农村信息公共服务网络工程项目采购合同,协调能力,农业
