序号,采购人,合同名称,分类,理由
3800,水利部淮河水利委员会,淮河流域蓄滞洪区基础信息测量及复核项目II标段,协调能力,组织水利管理
3801,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3802,河北省国家税务局,河北省国家税务局服务器虚拟化平台存储扩容项目合同书,提取能力,增强税收信息化能力
3803,鹤壁市国家税务局,河南省鹤壁市国税局复印机批量采购合同,提取能力,增强税收办公能力
3804,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3805,中华人民共和国嘉荫海关,车辆保险,合规能力,增强海关监管能力
3806,云南省昭通市国家税务局,昭通市国家税务局电视机采购合同,提取能力,增强税收办公能力
3807,贵州省国家税务局,贵州省国家税务局政府采购合同,提取能力,增强税收办公能力
3808,江苏省镇江市国家税务局,江苏省镇江市国家税务局台式一体机采购项目合同,提取能力,增强税收办公能力
3809,国家税务总局,映美针式打印机,提取能力,增强税收办公能力
3810,长春市国家税务局,长春国税机关及培训中心物业合同,提取能力,增强税收办公能力
3811,中华人民共和国惠州海关,中央单位批量集中采购简易合同,合规能力,增强海关监管能力
3812,国家税务总局,内蒙古自治区呼伦贝尔市国家税务局打印机批量集中采购合同,提取能力,增强税收办公能力
3813,国家税务总局,富士施乐激光打印机,提取能力,增强税收办公能力
3814,汇川区国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3815,云南志达招标有限公司,云南省农业气象资料信息化及数据库建设,协调能力,组织气象服务
3816,国家图书馆,国家图书馆桌面设备外包服务采购项目合同(2015),协调能力,组织公共文化服务
3817,山东黄河河务局济南黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
3818,中国电子口岸数据中心,采购合同,合规能力,增强海关通关服务能力
3819,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3820,中国人民银行,中国人民银行系统2015年第一批业务用台式计算机采购项目(第三包)采购合同,协调能力,组织金融服务
3821,中央国家机关政府采购中心,车辆保险,协调能力,组织政府采购服务
3822,湖北省红安县国家税务局,湖北省黄冈市红安县国税局2015年二季度台式计算机合同,提取能力,增强税收办公能力
3823,中央国家机关政府采购中心,皇岗海关2015年天花型空调采购项目合同,合规能力,增强海关监管能力
3824,宁县公安局,宁县公安局、宁县新宁镇人民政府、宁县九岘乡人民政府、宁县早胜镇南街小学附属幼儿园锅炉采购项目,合规能力,增强公安执法能力
3825,宜昌市西陵区国家税务局,西陵区国家税务局综合业务办公用房设备改造项目建设工程施工合同,提取能力,增强税收办公能力
3826,中华人民共和国惠州海关,中央单位批量集中采购简易合同,合规能力,增强海关监管能力
3827,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3828,河北省国家税务局,河北省国家税务局全省国税系统税务单皮鞋及税务腰带采购项目合同书,提取能力,增强税收执法形象
3829,国家税务总局,内蒙古自治区呼伦贝尔市国家税务局台式计算机批量集中采购合同,提取能力,增强税收办公能力
3830,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3831,中央国家机关政府采购中心,车辆保险,协调能力,组织政府采购服务
3832,国家图书馆,国家图书馆缩微文献（民国图书）数字化加工政府采购项目合同-汉龙思琪,协调能力,组织公共文化服务
3833,河北省国家税务局,河北省国家税务局网上办税服务厅车购税自助办税扫描设备采购项目合同书,提取能力,增强税收服务能力
3834,国家税务总局,河北省唐山市古冶区国税局2015年2季度台式计算机批量采购合同,提取能力,增强税收办公能力
3835,中国医学科学院整形外科医院,三维成像系统,协调能力,组织公共医疗服务
3836,桂林市象山区国家税务局,桂林市象山区国家税务局物业服务合同,提取能力,增强税收办公能力
3837,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3838,湖北省潜江市国家税务局,湖北省潜江市国家税务局A4激光黑白双面-2配置打印机采购合同,提取能力,增强税收办公能力
3839,长江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究实体模型建设项目（实体模型建设与改造）,协调能力,组织水利科研
3840,黄河水利委员会山东黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
3841,国家图书馆,国家图书馆外文电子资源采购项目合同（2015）,协调能力,组织公共文化服务
3842,泉州市丰泽区国家税务局,丰泽国税便携式计算机批量集中采购合同,提取能力,增强税收办公能力
3843,泉州市丰泽区国家税务局,丰泽国税扫描仪协议供货采购合同,提取能力,增强税收办公能力
3844,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3845,国家海洋局深圳海洋管理处,自动观测系统配件采购合同,协调能力,组织海洋管理服务
3846,国家图书馆,国家图书馆存档数据加工外包服务项目合同,协调能力,组织公共文化服务
3847,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3848,江西省吉安市国家税务局,吉安市国家税务局台式计算机批量集中采购合同,提取能力,增强税收办公能力
3849,国家税务总局2015年第三季度国税系统PC机批量集中采购项目第II包便携式计算机中标公告,国税系统批量集中采购合同,提取能力,增强税收办公能力
3850,江西省萍乡市国税局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3851,中华人民共和国惠州海关,中央单位批量集中采购简易合同,合规能力,增强海关监管能力
3852,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
3853,国家海洋局深圳海洋管理处,多功能极谱仪采购合同,协调能力,组织海洋管理服务
3854,鹤壁市国家税务局,河南省鹤壁市国税局A3激光打印机批量采购,提取能力,增强税收办公能力
3855,长江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究实体模型建设项目水泵及控制设备采购,协调能力,组织水利科研
3856,广西壮族自治区国家税务局,柳城县国家税务局车辆保险,提取能力,增强税收办公能力
3857,河北省国家税务局,河北省国家税务局2015年发票领用簿、税务登记证采购项目合同书,提取能力,增强税收发票管理能力
3858,江苏省镇江市国家税务局,江苏省镇江市国家税务局CA身份认证和电子签名系统采购项目合同,提取能力,增强税收信息化能力
3859,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
3860,云南省志达招标有限公司,云南省气象信息中心省内气象广域网络系统合同书,协调能力,组织气象服务
3861,中华人民共和国饶河海关,中央单位批量集中采购,合规能力,增强海关监管能力
3862,国家档案局,国家档案局大幅面高精度扫描仪采购项目合同,协调能力,组织档案管理服务
3863,浙江省嵊泗县国家税务局,国税系统IT类产品协议供货合同,提取能力,增强税收办公能力
3864,中央国家机关政府采购中心,皇岗海关2015年第三季度1P挂式空调采购项目合同,合规能力,增强海关监管能力
3865,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3866,长江水利委员会长江科学院,长江宜昌至安庆段提高航道标准对河势控制与防洪影响研究实体模型建设项目（实体模型建设与改造）,协调能力,组织水利科研
