序号,采购人,合同名称,分类,理由
6200,甘肃省图书馆,甘肃省图书馆专业古籍扫描仪政府采购项目,协调能力,组织公共文化服务
6201,泾川县林业局,泾川县林业局绿化苗木采购项目合同,协调能力,组织林业服务
6202,酒泉市党河流域水资源管理局,酒泉市党河流域水资源监测调度管理中心500KVA配电室安装工程采购项目,协调能力,组织水利服务
6203,国家工商行政管理总局经济信息中心,国家法人单位信息资源库（一期）工程（工商总局建设部分）监理委托合同书,合规能力,增强工商监管能力
6204,国家海洋局东海分局,"向阳红28'船可调浆改造项目,协调能力,组织海洋服务
6205,济南黄河河务局槐荫黄河河务局,中央国家机关2015年便携式计算机批量集中采购项目-第五期,协调能力,组织水利服务
6206,国家工商行政管理总局经济信息中心,国家法人单位信息资源库（一期）工程（工商总局建设部分）企业登记系统2015年升级改造项目合同书,合规能力,增强工商监管能力
6207,沂沭泗水利管理局防汛机动抢险队,淮委沂沭泗防汛抢险队伍抢险能力建设项目设备采购2标合同,协调能力,组织防汛服务
6208,西藏自治区山南地区国家税务局,西藏山南国家税务局电视机采购合同,提取能力,支持税务工作
6209,中国国土资源航空物探遥感中心,图形工作站采购合同,协调能力,组织国土资源服务
6210,中国人民银行,中国人民银行统一安全管理平台（一期）采购项目采购合同,提取能力,增强金融信息安全能力
6211,国家测绘地理信息局第四地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
6212,玉门市卫生和计划生育局,玉门市卫生和计划生育局医疗服务小区门诊综合楼建设项目,协调能力,组织医疗卫生服务
6213,黄河水利委员会三门峡库区水文水资源局,水文基础设施及配套设施日常养护合同与水文测量船运行维护合同,协调能力,组织水文服务
6214,舟曲县卫生局,舟曲县储血站网络管理信息系统软件采购合同,协调能力,组织医疗卫生服务
6215,国家深海基地管理中心,多管取样器和箱式取样器合同,协调能力,组织海洋科研服务
6216,水利部交通运输部国家能源局南京水利科学研究院,滁州水文实验站网络设备数据存储传输及机房环境建设及相关服务,协调能力,组织水利科研服务
6217,酒泉市中医院,酒泉市中医院办公楼装修工程采购项目,协调能力,组织医疗卫生服务
6218,故宫博物院,故宫博物院丽景轩及东西配殿室内裱糊原状恢复工程施工合同,协调能力,组织文化遗产服务
6219,庆阳市西峰区教育体育局,庆阳市西峰区顾咀小学维修工程政府采购施工合同,协调能力,组织教育服务
6220,辽宁省国家税务局,建设工程施工合同,提取能力,支持税务工作
6221,渭源县人口和计划生育服务中心,渭源县人口和计划生育服务中心血液细胞分析仪等设备供货合同,协调能力,组织计生服务
6222,水利部水利信息中心,新疆维吾尔自治区乌伦古湖、赛里木湖湖泊测量,协调能力,组织水利信息服务
6223,故宫博物院,故宫博物院官方中文网站建设项目合同,协调能力,组织文化遗产服务
6224,黄河水利委员会黑河流域管理局,黑河黄藏寺水利枢纽可行性研究报告编制补充协议,协调能力,组织水利服务
6225,民乐县城市绿化大队,民乐县城市绿化大队2015年民火公路义务植树苗木采购项目（二包）,协调能力,组织园林绿化服务
6226,中国国土资源航空物探遥感中心,应用软件采购合同,协调能力,组织国土资源服务
6227,中国科学院上海应用物理研究所,中国科学院上海应用物理研究所图形工作站笔记本等,协调能力,组织科研服务
6228,中国科学院植物研究所,资源室3套仪器设备采购合同,协调能力,组织科研服务
6229,中国科学技术大学,中国科学技术大学视频系统采购,协调能力,组织高等教育服务
6230,通渭县环保局,通渭县环保局环境监测站搬迁项目施工合同,协调能力,组织环保服务
6231,凉州区中心敬老院,武威市凉州区中心敬老院粮油采购合同,协调能力,组织养老服务
6232,水利部海河水利委员会防汛机动抢险队,水利部海河水利委员会防汛机动抢险队打印复印扫描一体机,协调能力,组织防汛服务
6233,中国民航科学技术研究院,中央国家机关政府采购网上竞价合同,协调能力,组织民航科研服务
6234,玉门市第一小学,玉门市第一小学楼前地坪改造项目,协调能力,组织教育服务
6235,国家海洋局第三海洋研究所,电子天平,协调能力,组织海洋科研服务
6236,定西市植保植检站,定西市植保植检站定西市2015年小麦重大病虫害统防统治物资采购合同,协调能力,组织农业技术服务
6237,中国检验检疫科学研究院,中国检验检疫科学研究院气象型湿度发生器采购合同,合规能力,增强检验检疫科研能力
6238,长江水利委员会长江流域水土保持监测中心站,长江流域嘉陵江上中游国家重点治理区等水土流失动态监测遥感解译技术服务合同（标段一）,协调能力,组织水土保持服务
6239,中国盲文出版社,中央国家机关政府采购合同,协调能力,组织公共文化服务
6240,青岛海洋地质研究所,海洋地质保障工程配套装备项目（综合物探调查船A船柴电推进系统集成采购）,协调能力,组织海洋地质服务
6241,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
6242,中国科学技术馆,中国流动科技馆体验科学主题展览制作合肥安达公司展览合同,协调能力,组织科普服务
6243,中国科学院兰州化学物理研究所,激光法导热分析仪,协调能力,组织科研服务
6244,国家测绘局四川测绘产品质量监督检验站,国家测绘地理信息局四川测绘产品质量监督检验站一体电脑采购项目,协调能力,组织测绘服务
6245,肃州区民政局,酒泉市肃州区民政局2014年应急救灾物资采购项目,协调能力,组织民政服务
6246,国家海洋局南通海洋环境监测中心站,微波消解仪供货合同,协调能力,组织海洋监测服务
6247,中华人民共和国惠州港海关,中央国家机关政府采购网上竞价合同,提取能力,支持海关工作
6248,中国地质调查局西安地质调查中心,网上竞价,协调能力,组织地质调查服务
6249,青岛海洋地质研究所,RTKGPS1+1,协调能力,组织海洋地质服务
6250,滁州市国家税务局,微电影制作合同,提取能力,支持税务工作
6251,国家海洋局第二海洋研究所,温盐深仪采购合同,协调能力,组织海洋科研服务
6252,中国科学院成都生物研究所,中国科学院成都生物研究所2015年修购专项仪器采购项目,协调能力,组织科研服务
6253,民乐县城市绿化大队,民乐县城市绿化大队2015年民火公路义务植树苗木采购项目（一包）,协调能力,组织园林绿化服务
6254,陕西省新闻出版广电局,2015年中央广播电视节目无线数字化覆盖工程项目卫星信号源接收设备,协调能力,组织广播电视服务
6255,中国民航科学技术研究院,中央国家机关政府采购网上竞价合同,协调能力,组织民航科研服务
6256,国家海洋局天津海水淡化与综合利用研究所,微流控细胞芯片实验室技术协议,协调能力,组织海洋科研服务
6257,中国科学院广州地球化学研究所,中国科学院广州地球化学研究所便携式计算机采购项目,协调能力,组织科研服务
6258,中国科学院兰州化学物理研究所,高压差示扫描量热仪,协调能力,组织科研服务
6259,庆阳市庆化学校,庆阳市庆化学校所需音响广播系统,协调能力,组织教育服务
6260,国家海洋局南海规划与环境研究院,货物采购合同,协调能力,组织海洋服务
6261,中国科学院西安光学精密机械研究所,复谱分析仪,协调能力,组织科研服务
6262,中国科学技术馆,中国科学技术馆2015年展览巡展服务项目第十三包海洋家园,协调能力,组织科普服务
6263,水利部水利信息中心,防汛抗旱指挥系统机房空调升级改造项目,协调能力,组织水利信息服务
6264,徽县蔬菜技术推广站,徽县2015年高原夏菜蔬菜标准园建设项目（第三包）,协调能力,组织农业技术服务
6265,水利部交通运输部国家能源局南京水利科学研究院,腐蚀机理及成因研究平台合同及技术合同,协调能力,组织水利科研服务
6266,国家海洋局南海工程勘察中心,抛弃式温深仪,协调能力,组织海洋勘察服务
6267,国家税务总局,国家税务总局百望呼叫中心线路带宽升级项目补充合同,提取能力,增强税务服务能力
6268,中国科学院动物研究所,购小动物脑脊液透析系统合同,协调能力,组织科研服务
6269,庆阳市西峰区教育体育局,庆阳市西峰区教育体育局购置安装农村中小学直饮水设备政府采购购销合同,协调能力,组织教育服务
6270,玉门市建化工业区管委会,玉门市建化工业区管委会新打井项目,协调能力,组织工业园区服务
6271,云南出入境检验检疫局检验检疫技术中心,梯度PCR仪采购合同,合规能力,增强检验检疫能力
6272,中国地质调查局西安地质调查中心,网上竞价合同,协调能力,组织地质调查服务
6273,通渭县农牧林业局,通渭县农牧林业局基层推广体系改革与建设补助物资采购项目,协调能力,组织农业服务
6274,玉门市下西号人乡民政府,玉门市下西号乡政府办公楼维修改造项目,协调能力,组织乡镇服务
6275,故宫博物院,故宫博物院西六宫、养心殿及周边区域排水系统调研项目技术服务合同,协调能力,组织文化遗产服务
6276,中国地质调查局西安地质调查中心,网上竞价合同,协调能力,组织地质调查服务
6277,中国科学院动物研究所,购高效液相-电化学检测系统合同,协调能力,组织科研服务
6278,中国科学院动物研究所,购清醒小动物神经电生理记录系统合同,协调能力,组织科研服务
6279,西和县人民检察院,西和县人民检察院办公设备、办公家具采购项目（第二包）,合规能力,支持检察院工作
6280,中国劳动关系学院,中国劳动关系学院图书馆西文图书,协调能力,组织高等教育服务
6281,国家海洋局第二海洋研究所,体视显微镜和光学显微镜合同,协调能力,组织海洋科研服务
6282,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
6283,中国科学院西安光学精密机械研究所,全光域时分解复用器,协调能力,组织科研服务
6284,中国人民银行金融信息中心,中央国家机关政府采购网上竞价合同,提取能力,支持金融信息服务
6285,安徽省合肥市国家税务局,合肥经济技术开发区国家税务局办税服务厅升级改造项目合同,提取能力,增强税务服务能力
6286,金昌市金川区环境卫生管理局,金昌市金川区环境卫生管理局洗扫车、干式扫路车、洒水车和压缩式垃圾车采购项目,协调能力,组织环卫服务
6287,康县教育局,康县教育局集中采购2015-2016学年度农村义务教育学生营养改善计划供餐食品采购项目（第二包）,协调能力,组织教育服务
6288,中国科学院计算机网络信息中心,中国科学院计算机网络信息中心2015年修购采购项目（第三包：海量科学数据处理与服务云平台项目）采购合同,协调能力,组织科研服务
6289,江苏省泗洪县国家税务局,产品购销合同,提取能力,支持税务工作
6290,中国国土资源航空物探遥感中心,KVM设备采购合同,协调能力,组织国土资源服务
6291,商务部机关服务局,北京市房屋建筑修缮及装修工程施工合同,协调能力,组织机关服务
6292,辽宁省沈阳市国家税务局,辽宁省沈阳市国家税务局沈阳市国家税务局综合业务办公用房修设计合同,提取能力,支持税务工作
6293,商务部流通业发展司,全国典当行业监督管理信息系统运营维护项目合同,协调能力,组织商务服务
6294,中国科学院成都生物研究所,中国科学院成都生物研究所2015年修购专项仪器采购项目,协调能力,组织科研服务
6295,松辽水利委员会,松辽流域水土保持公报资料整编,协调能力,组织水土保持服务
6296,中国气象局成都高原气象研究所,采购合同,协调能力,组织气象科研服务
6297,高台县农业综合开发办公室,高台县农业综合开发办公室2015年利用世行贷款实施可持续发展农业项目机耕深松、秸秆还田,协调能力,组织农业开发服务
6298,中国科学院西安光学精密机械研究所,短波红外平行光管,协调能力,组织科研服务
6299,中国科学技术大学,视频会议系统,协调能力,组织高等教育服务
6300,国家海洋局南海海洋工程勘察与环境研究院,货物采购合同,协调能力,组织海洋服务
6301,成县妇幼保健站,成县妇幼保健站医疗设备采购项目,协调能力,组织妇幼卫生服务
6302,国家海洋局东海信息中心,东海档案资料库房改造,协调能力,组织海洋信息服务
6303,黄河水利委员会移民局,全国主要江河流域水量分配方案,协调能力,组织水利服务
6304,庆阳市西峰区林业局,庆阳市西峰区北石窟荒山绿化项目（二包）,协调能力,组织林业服务
6305,中国土地勘测规划院,中国土地勘测规划院外协项目合同书（资源一号02C卫星土地业务应用系统基础支撑数据整合入库）,协调能力,组织土地规划服务
6306,民乐县林业局,民乐县林业局2014年林业站建设、木材检查站建设、特殊林木培育基地建设项目（二包）,协调能力,组织林业服务
6307,金昌市金川区中医院,金昌市金川区中医院搬迁建设环境影响评价项目,协调能力,组织医疗卫生服务
6308,中国残疾人联合会,中国残疾人联合会县级残联流动服务车车载设备项目采购合同,协调能力,组织残疾人服务
6309,国家海洋局南海规划与环境研究院,货物采购合同,协调能力,组织海洋服务
6310,中国科学院动物研究所,购全自动振动切片机和科研型冰冻切片机合同,协调能力,组织科研服务
6311,中国科学院重庆绿色智能技术研究院,中国科学院重庆绿色智能技术研究院智能多媒体中心交换机采购项目,协调能力,组织科研服务
6312,定西市档案局,定西市档案局档案数字化加工项目政府采购购销合同,协调能力,组织档案服务
6313,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
6314,中国科学院紫金山天文台,中央国家机关政府采购网上竞价合同,协调能力,组织科研服务
6315,庆阳市卫生局卫生监督所,卫生监督执法手持机及相关设备,合规能力,增强卫生执法能力
6316,黄河水利委员会移民局,全国蓄滞洪区基础信息测量及复核,协调能力,组织水利服务
6317,中国科学院动物研究所,购全自动核酸提取及多通道微量核算蛋白检测仪合同,协调能力,组织科研服务
6318,漳县教育体育局,漳县2014年全面改善农村义务教育薄弱学校基本办学条件教学设施,协调能力,组织教育服务
6319,国家海洋局第二海洋研究所,国家海洋局第二海洋研究所海底地震仪（OBS）甲板单元采购,协调能力,组织海洋科研服务
6320,永靖县财政局,永靖县2014年中央财政县级支农资金合奖励资金草莓产业发展项目政府采购合同,提取能力,支持财政管理工作
6321,庆阳市国营合水林业总场蒿咀铺林场,庆阳市国营合水林业总场2014年度天然林资源保护工程二期公益林建设项目,协调能力,组织林业服务
6322,中国科学院兰州化学物理研究所,纳米软材料摩擦试验机进口代理协议,协调能力,组织科研服务
6323,国家海洋局天津海水淡化与综合利用研究所,耐腐蚀膜层偏振光检测仪技术协议,协调能力,组织海洋科研服务
6324,中国科学院沈阳自动化研究所,脑机接口研究系统采购合同,协调能力,组织科研服务
6325,庆阳第四中学,庆阳第四中学校园扩建规划设计政府采购合同,协调能力,组织教育服务
6326,水利部黄河水利委员会办公室,黄河流域省区水资源台账建设及管理项目,协调能力,组织水利服务
6327,庆阳市西峰区农牧局,庆阳市西峰区巩固退耕还林太阳能热水器项目政府采购购销合同（五包）,协调能力,组织农牧服务
6328,国家海洋局南海工程勘察中心,温盐深仪,协调能力,组织海洋勘察服务
6329,滁州市国家税务局,供货合同,提取能力,支持税务工作
6330,国家海洋局南海工程勘察中心,测深仪,协调能力,组织海洋勘察服务
6331,民乐县城市绿化大队,民乐县城市绿化大队2015年民火公路义务植树苗木采购项目（三包）,协调能力,组织园林绿化服务
6332,水利部黄河水利委员会办公室,黄河流域水量分配组织实施及后评估项目,协调能力,组织水利服务
6333,皋兰县教育局,皋兰县义务教育阶段学校接入兰州市基础教育传输专网,协调能力,组织教育服务
6334,庆阳市西峰区水务局,庆阳市西峰区水务局购置节水器具项目政府采购购销合同,协调能力,组织水务服务
6335,两当县公安局,两当县公安局业务技术用房弱电系统项目,合规能力,增强公安信息化能力
6336,山丹县位奇镇人民政府,山丹县位奇镇人民政府侯山村红岩坝渠道建设工程采购项目,协调能力,组织乡镇服务
6337,中国科学院成都生物研究所,中国科学院成都生物研究所2015年修购专项仪器采购项目,协调能力,组织科研服务
6338,故宫博物院,故宫博物院慈宁宫花园庭园及开放环境整治工程施工合同,协调能力,组织文化遗产服务
6339,济南黄河河务局平阴黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利服务
6340,国家海洋局第三海洋研究所,底层水样采集装置等,协调能力,组织海洋科研服务
6341,水利部交通运输部国家能源局南京水利科学研究院,凝胶色谱仪等科学仪器采购技术合同,协调能力,组织水利科研服务
6342,国家海洋局北海海洋环境监测中心站,国家海洋局南海分局2015年度海洋仪器设备采购项目（一）-分光光度计,协调能力,组织海洋监测服务
6343,中国科学院上海天文台,移动工作站,协调能力,组织科研服务
6344,国家海洋局第三海洋研究所,高性能服务器硬件升级,协调能力,组织海洋科研服务
6345,中国劳动关系学院,中国劳动关系学院图书馆港台图书采购项目,协调能力,组织高等教育服务
6346,黄河水利委员会故县水利枢纽管理局,故县水库大坝安全鉴定合同文件,协调能力,组织水利服务
6347,皋兰县教育局,皋兰县教育局2015年标准化学校建设设备配备项目,协调能力,组织教育服务
6348,庆阳市地病办,庆阳市地病办地方宣传科普读本,协调能力,组织卫生服务
6349,张掖市山丹县位奇镇,张掖市山丹县位奇镇扶贫及新农村建设项目（一包）,协调能力,组织乡镇服务
6350,中国地质调查局西安地质调查中心,网上竞价合同,协调能力,组织地质调查服务
6351,中国地质调查局西安地质调查中心,网上竞价合同,协调能力,组织地质调查服务
6352,国家海洋局第二海洋研究所,时间序列沉积物捕获器合同,协调能力,组织海洋科研服务
6353,大连市甘井子区国家税务局,建设工程施工合同,提取能力,支持税务工作
6354,青岛海洋地质研究所,实验室设备一宗,协调能力,组织海洋地质服务
6355,中华人民共和国大铲湾海关,中央国家机关政府采购协议供货合同,提取能力,支持海关工作
6356,玉门市教育局,玉门市独山子学校围墙修建项目,协调能力,组织教育服务
6357,中国劳动关系学院,中国劳动关系学院北京校区绿化服务采购项目,协调能力,组织高等教育服务
6358,新华通讯社安徽分社,中央国家机关政府采购协议供货合同,协调能力,组织新闻传播服务
6359,庆阳市西峰区住房和城乡建设局,庆阳市西峰区住房和城乡建设局实施庆化大道临时排水坑拆除及回填工程项目政府采购合同,协调能力,组织城乡建设服务
6360,陇西县第一人民医院,陇西县第一人民医院产后综合治疗仪等医疗设备采购项目,协调能力,组织医疗卫生服务
6361,中国地质科学院地球物理地球化学勘查研究所,移动工作站采购合同,协调能力,组织地质科研服务
6362,庆阳市西峰区人民医院,庆阳市西峰区人民医院医疗设备购置项目合同（二包）,协调能力,组织医疗卫生服务
6363,陇西县公安局,陇西县"平安"城市二期工程建设视频监控系统设备项目,合规能力,增强公安信息化能力
6364,临夏州农产品质量安全检测中心,临夏州农产品质量安全检测中心建设项目仪器设备采购项目,协调能力,组织农产品质量服务
6365,中华人民共和国候马海关,运城机场口岸海关机关现场监控及网络改造工程,提取能力,增强海关监控能力
6366,中国劳动关系学院,中国劳动关系学院保安服务采购项目,协调能力,组织高等教育服务
6367,国家海洋局天津海水淡化与综合利用研究所,材料腐蚀双电层测试仪技术协议,协调能力,组织海洋科研服务
6368,民乐县文化广播影视新闻出版局,民乐县文化广播影视新闻出版局2015年市委市政府为民办实事乡村舞台建设项目,协调能力,组织文化广播服务
