序号,采购人,合同名称,分类,理由
13400,武威市凉州区农牧局,武威市凉州区农牧局日光温室智能化自动卷帘系统和椰糠有机无土栽培及水肥一体智能系统采购项目,协调能力,农业
13401,中国人民银行,中国人民银行启明IDS设备维保服务采购项目采购合同,提取能力,中央银行
13402,临夏州人民检察院,临夏州人民检察院办案区改造项目合同,合规能力,检察院
13403,海关总署物资装备采购中心,2015年元素分析仪采购合同,提取能力,海关
13404,安徽省水库移民管理局,安徽省水库移民管理局审计服务,协调能力,水利
13405,安徽国际商务职业学院,安徽国际商务职业学院技能竞赛软件,协调能力,高等教育
13406,中共安徽省委组织部,省管干部档案数字化硬件采购,协调能力,党政机关
13407,安徽体育运动职业技术学院,安徽体育运动职业技术学院自行车棚建设,协调能力,高等教育
13408,甘肃省高级人民法院,甘肃省高级人民法院信息化系统运维外包项目政府采购合同,合规能力,法院
13409,水利部产品质量标准研究所,两轴变位机采购合同的补充协议,协调能力,水利
13410,吉林省国家税务局,吉林省国家税务局征管电子档案系统所需设备采购合同,提取能力,税务
13411,甘肃省高级人民法院,甘肃省高级人民法院省法院大法庭及省法官学院甘南分院多媒体庭审教学观摩展示平台项目政府采购合同,合规能力,法院
13412,淮北师范大学,淮北师范大学2015提升计划及振兴计划设备采购第15包,协调能力,高等教育
13413,农业部人力资源开发中心,农业部人力资源开发中心2015年农业人事人才信息化建设维护项目采购合同,协调能力,农业
13414,南京市国家税务局,南京市国税局3台便携式计算机采购合同,提取能力,税务
13415,合肥政务文化新区开发投资有限公司,合肥泓瑞金陵大酒店LED灯具采购及安装,协调能力,城市建设
13416,安徽省环境保护宣传教育中心,绿色安徽电视专栏节目第1包,协调能力,环保宣传
13417,合肥市食品药品检验中心,合肥市食品药品检验中心食品安全检测能力建设项目之仪器设备采购第1包,合规能力,食药监
13418,甘肃省信息中心,甘肃省电子政务外网虚拟化系统和网站群系统项目政府采购合同,协调能力,政务信息化
13419,甘肃省审计厅,甘肃省审计厅社保审计分析系统及OA改造项目供货合同,协调能力,审计
13420,庆阳市国土资源局,庆阳市2015年城市建设用地节约集约利用评价项目,协调能力,国土资源
13421,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府采购
13422,皖西学院,皖西学院2015年教学仪器采购第18包,协调能力,高等教育
13423,合肥市水源地水生态修复工程建设管理局,大房郢水库水源保护区生态湿地一期工程监理,协调能力,生态环保
13424,合肥鑫城国有资产经营有限公司,新站区七里塘社区拆迁恢复楼设计,协调能力,城市建设
13425,甘肃政法学院,甘肃政法学院网络教学综合平台政府采购项目合同,协调能力,高等教育
13426,甘肃省卫生和计划生育委员会,甘肃省卫生和计划生育委员会医疗设备政府采购项目,协调能力,医疗卫生
13427,山东省国家税务局,山东省国家税务局数字人事软件补充考勤管理功能开发,提取能力,税务
13428,国家税务总局,国家税务总局金税三期省级优化版2016年推广上线计算存储和网络项目第3包合同书,提取能力,税务
13429,交通运输部南海救助局,拖曳式侧扫声纳系统采购项目公开招标采购合同书,协调能力,海事救援
13430,安徽博物院,安徽博物院珍贵文物预防性保护第一包,协调能力,文化
13431,机械工业信息中心,机械工业信息中心机械工业经济运行监测及预警系统项目应用平台研发项目合同,提取能力,工业统计
13432,凉州区城区环境卫生管理所,凉州区城区环境卫生管理所环卫专用车和全自动清洗消毒机采购项目一包,协调能力,市政环卫
13433,合肥市红十字会中心血站,合肥市红十字会中心血站试剂采购(第1包：机采血小板耗材1),协调能力,医疗卫生
13434,甘州区妇幼保健院,张掖市甘州区妇幼保健院手术床、综合产床、诊疗床等项目合同书,协调能力,医疗卫生
13435,全国社会保障基金理事会,境内法律顾问服务合作协议,协调能力,社保
13436,北京市怀柔区国家税务局,北京市怀柔区国家税务局第四税务所室外工程,提取能力,税务
13437,甘肃农业职业技术学院,甘肃农业职业技术学院和平校区冬季供暖燃煤项目购销合同,协调能力,高等教育
13438,中央电视台,财务咨询及委托服务入围项目,协调能力,传媒
13439,安徽省高速公路路政支队,庐铜等大队办公楼危房改造与旧房修缮第5包：庐铜大队,合规能力,路政
13440,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,政府采购
13441,张家港出入境检验检疫局,合同,合规能力,检验检疫
13442,皖西学院,皖西学院2015年教学仪器采购第9包,协调能力,高等教育
13443,中华人民共和国惠州港海关,中央单位批量集中采购简易合同,提取能力,海关
13444,庐江县重点工程建设管理局,汤池北路规划勘察设计,协调能力,基础设施
13445,海关总署物资装备采购中心,2015年表面张力仪采购合同,提取能力,海关
13446,安徽省青山监狱,青山监狱监舍楼、会见楼及禁闭综合楼配套设施采购第3包,合规能力,监狱
13447,陕西测绘地理信息局,中央国家机关政府采购网上竞价合同,提取能力,测绘
13448,国家工商行政管理总局经济信息中心,国家工商行政管理总局商标审查审理时限管理系统项目合同书,合规能力,市场监管
13449,甘肃省审计厅,肃省审计厅审计专网运行维护服务政府采购项目政府采购合同,协调能力,审计
13450,海关总署物资装备采购中心,2015年熔样仪采购合同,提取能力,海关
13451,共青团安徽省团校,安徽省团校办公设备采购,协调能力,干部培训
13452,中国中医科学院中药研究所,中国中医科学院中药研究所修购专项中药资源鉴定与评价平台能力建设和提取检测系统项目,协调能力,科研
13453,安徽省地质调查院,安徽省地质调查院设备采购第3包,提取能力,地质调查
13454,合浦县国家税务局,采购合同书,提取能力,税务
13455,国家税务总局,国家税务总局金税三期省级优化版2016年推广上线计算存储和网络项目第2包合同书,提取能力,税务
13456,海关总署物资装备采购中心,2015年海关无人机采购合同,提取能力,海关
13457,甘肃省工商行政管理局,甘肃省工商行政管理局全省工商高清视频会议政府采购项目政府采购合同,合规能力,市场监管
13458,中央电视台,财务咨询及委托服务入围项目,协调能力,传媒
13459,国家测绘局地下管线勘测工程院,囯家测绘地理信息局第六地形测量队全站仪采购项目,提取能力,测绘
13460,安徽省无线电管理委员会办公室蚌埠管理处,安徽省无线电管理委员会办公室蚌埠管理处无线电通信设备,合规能力,无线电监管
13461,国家测绘局地下管线勘测工程院,囯家测绘地理信息局第六地形测量队图形工作站采购项目,提取能力,测绘
13462,甘肃省科学技术厅,甘肃省科学技术厅办公楼太阳能热电联产单一来源采购项目,协调能力,科技
13463,国家税务总局,国家税务总局金税三期省级优化版2016年推广上线计算存储和网络项目第4包合同书,提取能力,税务
13464,民乐县民联乡人民政府,民乐县民联乡人民政府基层政权建设及路灯架设项目,协调能力,基层政府
13465,中央国家机关政府采购中心,中国海监南海维权执法支队移动硬盘竞价合同,协调能力,政府采购
13466,全国社会保障基金理事会,境内法律顾问服务合作协议,协调能力,社保
13467,中国科学院海洋研究所,图形工作站,协调能力,科研
13468,国家测绘地理信息局第三地形测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘
13469,皖西学院,皖西学院2015年教学科研设备采购第6包：超高效液相色谱仪,协调能力,高等教育
13470,中国科学院海洋研究所,投影仪,协调能力,科研
13471,北京中医药大学,北京中医药大学公共教学楼多联式空调采购项目,协调能力,高等教育
13472,中国人民银行金融信息中心,中央国家机关政府采购网上竞价合同（服务器内存）,提取能力,中央银行
13473,国家测绘地理信息局第三地形测量队,中央国家机关政府采购中心网上竞价合同,提取能力,测绘
13474,中国科学院海洋研究所,投影仪,协调能力,科研
13475,安徽省卫生和计划生育委员会,安徽省卫计委2014年冷链设备采购第3包,协调能力,医疗卫生
13476,中国科学院海洋研究所,便携式计算机,协调能力,科研
13477,北京中医药大学,北京中医药大学本专科学生信息综合管理系统,协调能力,高等教育
13478,交通运输部南海救助局,交通运输部南海救助局潜水员导航器系统采购合同,协调能力,海事救援
13479,安徽省白湖监狱管理分局,兆河顺港段堤防加固工程（一标段）,合规能力,监狱
13480,中国科学院海洋研究所,台式计算机,协调能力,科研
13481,中国科学院海洋研究所,便携式计算机,协调能力,科研
13482,国家食品药品监督管理总局药品评价中心,国家药品不良反应监测系统网络设备维保及服务,合规能力,食药监
13483,合肥市行政服务中心,合肥市政务服务中心工商代理中介服务外包,协调能力,政务服务
