序号,采购人,合同名称,分类,理由
19200,北碚区中医院,生物净化柜,协调能力,中医院提供医疗服务
19201,北碚区中医院,磁共振风机,协调能力,中医院提供医疗服务
19202,广东省国家税务局,关于广东省国家税务局数据中心PC服务器运维服务采购项目的合同,提取能力,税务局负责信息化建设
19203,北碚区中医院,熏蒸治疗机,协调能力,中医院提供医疗服务
19204,广东省国家税务局,关于广东省国家税务局企业所得税电子台帐管理信息系统采购项目的合同,提取能力,税务局负责企业所得税管理
19205,北碚区中医院,膀胱功能障碍治疗仪,协调能力,中医院提供医疗服务
19206,广东省国家税务局,关于广东省国家税务局金税三期数据质量管理系统采购项目的合同,提取能力,税务局负责税务信息化
19207,广东省国家税务局,关于广东省国家税务局安全系统建设采购项目的合同,提取能力,税务局负责信息安全
19208,广东省国家税务局,关于广东省国家税务局全省核心网络设备维保采购项目的合同,提取能力,税务局负责信息化建设
19209,广东省国家税务局,关于广东省国家税务局全省视频会议系统维保采购项目的合同,提取能力,税务局负责信息化建设
19210,北碚区中医院,磁振热治疗仪,协调能力,中医院提供医疗服务
19211,广东省国家税务局,关于广东省国家税务局windows操作系统关键性服务采购项目的合同,提取能力,税务局负责信息化建设
19212,北碚区中医院,微波多功能治疗仪,协调能力,中医院提供医疗服务
19213,广东省国家税务局,关于广东省国家税务局增值税发票系统中间件和数据库技术服务采购项目的合同,提取能力,税务局负责增值税管理
19214,北碚区中医院,动态心电图盒,协调能力,中医院提供医疗服务
19215,北碚区中医院,可视喉镜,协调能力,中医院提供医疗服务
19216,广东省国家税务局,关于广东省国家税务局数据备份系统扩容采购项目的合同,提取能力,税务局负责信息化建设
19217,广东省国家税务局,关于广东省国家税务局地市IBM存储系统运维管理服务采购项目的合同,提取能力,税务局负责信息化建设
19218,北碚区中医院,全自动软式内镜清洗消毒机,协调能力,中医院提供医疗服务
19219,北碚区中医院,微波治疗仪,协调能力,中医院提供医疗服务
19220,广东省国家税务局,关于广东省国家税务局网络设备购置采购项目的合同,提取能力,税务局负责信息化建设
19221,广东省国家税务局,关于广东省国家税务局机关办公物业管理服务采购项目的合同,提取能力,税务局负责后勤服务
19222,广东省国家税务局,关于广东省国家税务局门户网站和网上办税安全系统运维服务采购项目的合同,提取能力,税务局负责网上办税
19223,广东省国家税务局,关于广东省国家税务局金税三期工程核心征管系统应用运维支持服务采购项目的合同,提取能力,税务局负责税收征管
19224,广东省国家税务局,关于广东省国家税务局更换中山二路办公楼消防报警设备采购项目的合同,提取能力,税务局负责后勤保障
19225,广东省国家税务局,关于广东省国家税务局双回路供电高压柜、电缆采购及相关服务采购项目的合同,提取能力,税务局负责后勤保障
19226,广东省国家税务局,关于广东省国家税务局2016年版税收票证印制采购项目的合同,提取能力,税务局负责票证管理
19227,广东省国家税务局,关于广东省国家税务局2015年版税收票证印制采购项目的合同,提取能力,税务局负责票证管理
19228,广东省国家税务局,关于广东省国家税务局税务文化展厅设计及建设采购项目的合同,提取能力,税务局负责文化建设
19229,广东省国家税务局,关于广东省国家税务局税务登记证印制采购项目的合同,提取能力,税务局负责税务登记
19230,广东省国家税务局,关于广东省国家税务局新闻发布室装修工程及设备采购项目的合同,提取能力,税务局负责宣传工作
19231,广东省国家税务局,关于广东省国家税务局票证仓储和配送相关服务采购项目的合同,提取能力,税务局负责票证管理
19232,北碚区中医院,高压氧舱,协调能力,中医院提供医疗服务
19233,甘肃省卫生和计划生育委员会,甘肃省卫生和计划生育委员会孕前优生健康检查设备购置项目供货合同,协调能力,卫生部门负责优生优育
19234,张家口市国有林场管理处,合同正文,协调能力,林业部门负责林场管理
19235,昆明市国土资源局,昆明市国土资源执法监察监管平台（二期）建设项目（安全测评）,提取能力,国土资源部门负责执法监察
19236,昆明市国土资源局,昆明市国土资源执法监察监管平台（二期）建设项目（项目监理）,提取能力,国土资源部门负责执法监察
19237,重庆市北碚区朝阳小学校,重庆市政府采购货物购销合同,协调能力,小学提供基础教育服务
19238,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19239,重庆市北碚区朝阳小学校,政府采购购销合同,协调能力,小学提供基础教育服务
19240,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19241,重庆市北碚区朝阳小学校,重庆市政府采购货物购销合同,协调能力,小学提供基础教育服务
19242,安徽省淠史杭灌区管理总局,汲东干渠大观桥渠下涵除险加固工程建设监理标,协调能力,水利部门负责灌区管理
19243,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19244,重庆市北碚区朝阳小学校,朝阳小学所需"智慧校园"综合办公系统采购合同,协调能力,小学提供基础教育服务
19245,青海省残疾人联合会,2015青海省政府购买残疾人康复服务项目采购计划、残疾儿童康复项目辅具采购计划,协调能力,残联负责残疾人康复服务
19246,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19247,重庆市北碚区朝阳小学校,重庆市北碚区朝阳小学校垃圾桶采购合同书,协调能力,小学提供基础教育服务
19248,青海省残疾人联合会,2015青海省政府购买残疾人康复服务项目采购计划、残疾儿童康复项目辅具采购计划,协调能力,残联负责残疾人康复服务
19249,重庆市北碚区朝阳小学校,北碚区政府货物采购购销合同,协调能力,小学提供基础教育服务
19250,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19251,青海省残疾人联合会,2015青海省政府购买残疾人康复服务项目采购计划、残疾儿童康复项目辅具采购计划,协调能力,残联负责残疾人康复服务
19252,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19253,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19254,青海省残疾人联合会,2015青海省政府购买残疾人康复服务项目采购计划、残疾儿童康复项目辅具采购计划,协调能力,残联负责残疾人康复服务
19255,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19256,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19257,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19258,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19259,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19260,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19261,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19262,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19263,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19264,重庆市北碚区朝阳小学校,重庆市政府采购购销合同,协调能力,小学提供基础教育服务
19265,青海省残疾人联合会,2014年政府购买康复服务项目及2013年彩票公益金假肢采购项目,协调能力,残联负责残疾人康复服务
19266,青海省残疾人联合会,2015青海省政府购买残疾人康复服务项目采购计划、残疾儿童康复项目辅具采购计划,协调能力,残联负责残疾人康复服务
19267,青海省残疾人联合会,残疾人辅具采购项目,协调能力,残联负责残疾人康复服务
19268,青海省残疾人联合会,残疾人辅具采购项目,协调能力,残联负责残疾人康复服务
19269,青海省残疾人联合会,残疾人辅具采购项目,协调能力,残联负责残疾人康复服务
19270,九龙坡区中梁山街道办事处,建设工程委托监理合同,协调能力,街道办事处负责基层公共服务
19271,九龙坡区中梁山街道办事处,工程施工合同,协调能力,街道办事处负责基层公共服务
19272,九龙坡区中梁山街道办事处,建设工程施工合同,协调能力,街道办事处负责基层公共服务
19273,九龙坡区中梁山街道办事处,重庆华西会计师事务所有限公司审计业务约定书,协调能力,街道办事处负责基层公共服务
19274,九龙坡区中梁山街道办事处,中央空调安装工程合同书,协调能力,街道办事处负责基层公共服务
19275,九龙坡区中梁山街道办事处,化粪池工程施工合同,协调能力,街道办事处负责基层公共服务
19276,九龙坡区中梁山街道办事处,信息系统设备安装工程合同书,协调能力,街道办事处负责基层公共服务
19277,九龙坡区中梁山街道办事处,中梁山街道机关办公服务用房翻新工程施工合同,协调能力,街道办事处负责基层公共服务
19278,景泰县畜牧兽医局,景泰县畜牧兽医局2016年现代农业饲料加工机、消毒防疫设备采购项目,协调能力,畜牧兽医部门负责畜牧业发展
19279,重庆市北碚职业教育中心,计算机云机房建设,协调能力,职业教育中心提供职业教育
19280,重庆市北碚职业教育中心,工业机器人教学设备,协调能力,职业教育中心提供职业教育
19281,重庆市北碚职业教育中心,汽修实训室整车,协调能力,职业教育中心提供职业教育
19282,九龙坡区中梁山街道办事处,建设工程监理合同,协调能力,街道办事处负责基层公共服务
19283,重庆市北碚职业教育中心,北碚区第35届运动会音响租赁,协调能力,职业教育中心提供职业教育
19284,重庆市北碚职业教育中心,会议用钢质椅,协调能力,职业教育中心提供职业教育
19285,重庆市北碚职业教育中心,中心机房迁建,协调能力,职业教育中心提供职业教育
19286,重庆市北碚职业教育中心,新食堂电视机,协调能力,职业教育中心提供职业教育
19287,重庆市北碚职业教育中心,新食堂洗碗机,协调能力,职业教育中心提供职业教育
19288,九龙坡区中梁山街道办事处,中连山街道生态文明建设和环保"十进"宣传项目合同,协调能力,街道办事处负责环保宣传
19289,九龙坡区中梁山街道办事处,工程承包合同,协调能力,街道办事处负责基层公共服务
19290,重庆市北碚职业教育中心,汽车维修实训室设备,协调能力,职业教育中心提供职业教育
19291,九龙坡区中梁山街道办事处,中梁山街道玉仙路、玉竹路维修改造工程合同,协调能力,街道办事处负责道路维护
19292,九龙坡区中梁山街道办事处,中梁山街道玉仙路道路交通标识工程合同,协调能力,街道办事处负责交通设施
19293,九龙坡区中梁山街道办事处,中梁山街道护卫队服装采购合同,协调能力,街道办事处负责基层公共服务
19294,重庆市北碚职业教育中心,校舍消防安全评估,协调能力,职业教育中心提供职业教育
19295,重庆市北碚职业教育中心,汽车维修实训室设备,协调能力,职业教育中心提供职业教育
19296,重庆市长寿区公安局,长寿区公安局电子物证实验室销售合同,合规能力,公安机关负责刑事技术
19297,重庆市北碚职业教育中心,学前教育幼儿活动室设备,协调能力,职业教育中心提供职业教育
19298,九龙坡区中梁山街道办事处,中梁山街道华龙家园交通标识设施电子工程合同书,协调能力,街道办事处负责交通设施
19299,九龙坡区中梁山街道办事处,中梁山共和村（铁路桥下）河道护岸堡坎维修整治工程合同,协调能力,街道办事处负责河道治理
19300,九龙坡区中梁山街道办事处,中梁山街道办事处华龙家园办公服务用房装修工程施工合同,协调能力,街道办事处负责基层公共服务
19301,九龙坡区中梁山街道办事处,重庆市政府采购购销合同,协调能力,街道办事处负责基层公共服务
19302,九龙坡区中梁山街道办事处,建设工程委托监理合同,协调能力,街道办事处负责基层公共服务
19303,九龙坡区中梁山街道办事处,建设工程设计合同,协调能力,街道办事处负责基层公共服务
19304,九龙坡区中梁山街道办事处,中梁山街道华龙家园社区办公服务用房外加电梯基础工程,协调能力,街道办事处负责基层公共服务
19305,重庆市北碚区民政局,北碚区民政采购扶贫济困宣传手提袋合同,协调能力,民政部门负责社会救助
19306,九龙坡区中梁山街道办事处,中梁山街道办事处半山二村社区过度便民服务中心装修工程施工合同,协调能力,街道办事处负责基层公共服务
19307,九龙坡区中梁山街道办事处,设计合同书,协调能力,街道办事处负责基层公共服务
19308,重庆市北碚区民政局,电视专题片制作合同,协调能力,民政部门负责宣传工作
19309,九龙坡区中梁山街道办事处,中梁山街道华龙家园社区玻璃窗、窗台改造项目工程合同,协调能力,街道办事处负责基层公共服务
19310,九龙坡区中梁山街道办事处,中梁山街道华岩新村社区消防改造工程施工合同,协调能力,街道办事处负责消防安全
19311,九龙坡区中梁山街道办事处,中梁山街道平安护卫队服装采购合同,协调能力,街道办事处负责基层公共服务
19312,九龙坡区中梁山街道办事处,重庆市政府采购购销合同,协调能力,街道办事处负责基层公共服务
19313,九龙坡区中梁山街道办事处,九龙坡区中梁山街道办事处社区服务中心所需家具询价采购合同,协调能力,街道办事处负责基层公共服务
19314,九龙坡区中梁山街道办事处,重庆市政府采购购销合同,协调能力,街道办事处负责基层公共服务
19315,九龙坡区中梁山街道办事处,重庆市政府采购购销合同,协调能力,街道办事处负责基层公共服务
19316,九龙坡区中梁山街道办事处,政府采购购销合同,协调能力,街道办事处负责基层公共服务
19317,重庆市北碚区民政局,社会救助一体化网络平台建设合同,协调能力,民政部门负责社会救助
19318,重庆市北碚区民政局,北碚区民政局户外广告制作安装协议,协调能力,民政部门负责宣传工作
19319,九龙坡区中梁山街道办事处,中梁山街道办事处华岩新村社区办公服务用房装修工程施工合同,协调能力,街道办事处负责基层公共服务
19320,九龙坡区中梁山街道办事处,中梁山街道新建协兴村社区办公服务用房工程施工合同,协调能力,街道办事处负责基层公共服务
19321,九龙坡区中梁山街道办事处,中梁山街道西山村防洪沟工程施工合同,协调能力,街道办事处负责防洪设施
19322,九龙坡区中梁山街道办事处,中梁山街道办事处半山二村社区宣传栏建设项目工程施工合同,协调能力,街道办事处负责基层公共服务
19323,九龙坡区中梁山街道办事处,中梁山街道新政二社还建房防水改造工程施工合同,协调能力,街道办事处负责基层公共服务
19324,重庆市北碚区民政局,候车亭户外广告代理发布合同,协调能力,民政部门负责宣传工作
19325,九龙坡区中梁山街道办事处,设计合同书,协调能力,街道办事处负责基层公共服务
19326,九龙坡区中梁山街道办事处,中梁山街道新建康苑社区办公服务用房工程施工合同,协调能力,街道办事处负责基层公共服务
19327,九龙坡区中梁山街道办事处,中梁山街道协兴村拆除旧房、平整场地工程合同,协调能力,街道办事处负责基层公共服务
19328,九龙坡区中梁山街道办事处,设计合同书,协调能力,街道办事处负责基层公共服务
19329,重庆市北碚区民政局,采购北碚区社会救助经济状况核查比对系统合同,协调能力,民政部门负责社会救助
19330,九龙坡区中梁山街道办事处,重庆市政府采购购销合同,协调能力,街道办事处负责基层公共服务
19331,九龙坡区中梁山街道办事处,中梁山街道康苑社区办公楼室外排水系统、地平台阶项目工程合同,协调能力,街道办事处负责基层公共服务
19332,宁波望春监狱,宁波市7月份公务车辆采购项目,合规能力,监狱负责罪犯关押改造
19333,宁波望春监狱,宁波望春监狱采购指挥中心智能化改建项目,合规能力,监狱负责罪犯关押改造
19334,重庆市北碚区房地产业发展办公室,重庆日报电子阅报屏广告发布合同,协调能力,房地产管理部门负责房地产业
19335,宁波望春监狱,宁波市7月份公务车辆采购项目,合规能力,监狱负责罪犯关押改造
