序号,采购人,合同名称,分类,理由
5400,中国科学院数学与系统科学研究院,中国科学院数学与系统科学研究院便携式计算机采购项目,协调能力,组织科研服务
5401,甘肃省广电总台,甘肃省广电总台高标清同播新闻资讯直播平台采购项目（第二包）,协调能力,组织广播电视服务
5402,中华人民共和国银川海关,银川海关室内活动场所装修工程合同,提取能力,支持海关工作
5403,临夏市人民医院,临夏市人民医院合同2包,协调能力,组织医疗卫生服务
5404,湖南省益阳市气象局，安徽省宜城市气象局，宁夏回族自治区吴忠市气象局,S波段CINRAD/SA型号雷达系统购销合同，C波段CINRAD/CA型号雷达系统购销合同,协调能力,组织气象服务
5405,临洮县财政局,临洮县财政局服务器项目政府采购合同,提取能力,支持财政管理工作
5406,国家税务总局,税收宏观经济分析系统技术服务项目合同,提取能力,增强税收分析能力
5407,国家税务总局,车辆购置税征管系统升级完善项目合同,提取能力,增强税务征管能力
5408,庆阳市科研所,庆阳市林科所王湾研究站，肖金科研站维修,协调能力,组织林业科研服务
5409,国家税务总局,财税库银横向联网电子缴税系统升级完善项目合同,提取能力,增强税务缴税能力
5410,国家图书馆,国家图书馆2015年度书刊报加工服务采购项目合同（3）,协调能力,组织公共文化服务
5411,通渭县职业中等专业学校,通渭县职业中等专业学校教学实训设备采购项目,协调能力,组织职业教育服务
5412,阿克塞县交通局,酒泉市阿克塞县交通局沙砾公路勘察设计政府采购项目,协调能力,组织交通规划服务
5413,酒泉市阿克塞县林业局,酒泉市阿克塞县林业局大苏干湖鼠兔害防治项目（1包）,协调能力,组织林业服务
5414,酒泉市肃州区水务局,酒泉市肃州区水务局营尔河渠首排砂闸等11座中小型水闸安全鉴定服务采购项目,协调能力,组织水利服务
5415,国家图书馆,2015年中文图书采购项目合同,协调能力,组织公共文化服务
5416,静宁县教育局,静宁县多媒体教学设备及台式计算机等项目二包,协调能力,组织教育服务
5417,国家测绘地理信息局第一地理信息制图院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
5418,中国科学院心理研究所,中国科学院心理研究所台式机网上竞价合同,协调能力,组织科研服务
5419,甘肃省广电总台,甘肃省广电总台高标清同播新闻资讯直播平台采购项目（第三包）,协调能力,组织广播电视服务
5420,国家海洋局南海工程勘察中心,船用柴油,协调能力,组织海洋勘察服务
5421,通渭县人民医院,通渭县人民医院病案存储柜采购项目购销合同,协调能力,组织医疗卫生服务
5422,中国科学院数学与系统科学研究院,中国科学院数学与系统科学研究院台式计算机采购项目,协调能力,组织科研服务
5423,中国科学院上海高等研究院,专用集成开发定制终端与定制显示终端,协调能力,组织科研服务
5424,中国科学院心理研究所,中国科学院心理研究所笔记本网上竞价合同,协调能力,组织科研服务
5425,南沙出入境检验检疫局,南沙出入境检验检疫局便携式计算机采购合同,合规能力,支持检验检疫工作
5426,景泰县供水工程指挥部,景泰县净水厂、消毒站及配水点冬季供暖项目,协调能力,组织供水服务
5427,平凉市残疾人联合会,平凉市残疾人联合会贫困残疾人社区康复站训练器材采购项目,协调能力,组织残疾人服务
5428,中国气象局沈阳大气环境研究所,设备销售合同,协调能力,组织气象科研服务
5429,中国地质调查局成都地质调查中心,高精度GNSS测量系统采购,协调能力,组织地质调查服务
5430,渭源县中医院,渭源县中医院医疗设备采购项目供货合同,协调能力,组织医疗卫生服务
5431,静宁县公安消防大队,静宁县公安消防大队电动伸缩门及消防车库门采购项目,合规能力,增强消防执法能力
5432,渭源县会川卫生院,渭源县会川卫生院彩色多普勒超声诊断仪采购项目供货合同,协调能力,组织医疗卫生服务
5433,中国科学院心理研究所,中国科学院心理研究所台式机网上竞价合同,协调能力,组织科研服务
5434,哈尔滨市城市管理局经济技术开发区分局等,黑龙江省政府采购合同,协调能力,组织城市管理服务
5435,宁波市国家税务局,宁波市国家税务局存储网络设备采购项目,提取能力,增强税务信息化能力
5436,宁波市国家税务局,宁波市国家税务局数据中心机房系统维保服务项目,提取能力,增强税务信息化能力
5437,金塔县食品药品检验检测中心,金塔县食品药品检验检测中心办公楼维修改造项目,合规能力,增强食药检测能力
5438,和政县人民医院,和政县人民医院医疗项目采购合同,协调能力,组织医疗卫生服务
5439,通渭县教育局北城区幼儿园,通渭县教育局北城区幼儿园购置幼教玩教具和办公教学器材采购项目第二次,协调能力,组织幼教服务
