序号,采购人,合同名称,分类,理由
14600,山东黄河河务局山东黄河信息中心,技术开发合同,协调能力,水利
14601,泾川县教育局,泾川县2015年"全面改薄"项目-图书采购合同,协调能力,教育
14602,中国科学院上海应用物理研究所,SXFELRF屏蔽门阀,协调能力,科研
14603,安徽建筑大学,安徽建筑大学电子图书、电子数据库第11包,协调能力,教育
14604,张掖市甘州区山临高速公路收费管理所,张掖市甘州区山临高速公路收费管理所2015年机电专项工程醒目,协调能力,交通
14605,安徽省质量技术监督局,安徽省质量技术监督局会场桌椅及音响设备采购第1包,合规能力,质量监管
14606,无供应商,产品购销合同,协调能力,通用采购
14607,海关总署物资装备采购中心,2015年刑事技术设备采购合同书,提取能力,海关
14608,安徽省发展和改革委员会,安徽省"十三五"基本公共服务体系规划编制,协调能力,发改委
14609,中国科学院上海应用物理研究所,标准型动态电压暂降补偿装置,协调能力,科研
14610,中国科学院上海应用物理研究所,SXFEL数字电源控制器,协调能力,科研
14611,安徽建筑大学,安徽建筑大学电子图书、电子数据库第18包,协调能力,教育
14612,安徽省发展和改革委员会,安徽省"十三五"人口发展规划编制,协调能力,发改委
14613,合肥市第一人民医院,合肥市第一人民医院西区球管全保,协调能力,医疗
14614,中国农业电影电视中心,第一包农视网特别节目制作合同,协调能力,农业媒体
14615,安徽财经大学,安徽财经大学教学实验设备第3包,协调能力,教育
14616,泾川县财政局,泾川县财政局工程预（决）算审核软件采购项目合同,协调能力,财政
14617,中央音乐学院,中央音乐学院节能监管平台二期供热分时分区与气候补偿控制项目合同,协调能力,教育
14618,中国国际电子商务中心,浪潮服务器协议供货采购合同,协调能力,电子商务
14619,兰州新区教育科技文化局,兰州新区建设兰白科技创新改革试验区政策体系的研究与编制文本编制合同,协调能力,教育科技
14620,中国人民银行,中国人民银行业务网骨干网路由器维保服务采购项目采购合同,提取能力,人民银行
14621,中国国家博物馆,政府采购合同,协调能力,文化
14622,靖远县山洪灾害防治县级非工程措施项目建设领导小组办公室,靖远县2013-2014年山洪灾害防治非工程措施项目采购合同,协调能力,防灾
14623,西北民族大学,西北民族大学图书文献购置项目,协调能力,教育
14624,中国科学院上海应用物理研究所,全尺寸C/C复合材料控制棒套管样件,协调能力,科研
14625,合肥市发展和改革委员会,合肥市公共信用信息共享服务平台开发第3包,协调能力,发改委
14626,合肥市滨湖新区建设投资有限公司,滨湖新区园林景观设计定点单位,协调能力,基础设施
14627,中央国家机关政府采购中心,中央单位批量采购简易合同,协调能力,政府服务
14628,安徽建筑大学,安徽建筑大学科技处专用仪器设备第10包,协调能力,教育
14629,庆阳市委政法委,政府采购合同,合规能力,政法委
