序号,采购人,合同名称,分类,理由
13800,中国民用航空局空中交通管理局航空气象中心,中国民用航空局空中交通管理局航空气象中心工会委员会健身器材采购项目,协调能力,民航
13801,山丹县老军乡人民政府,山丹县老军乡公租房基础设施配套,协调能力,住房保障
13802,安徽省机关事务管理局,省直岳西干部休养所太阳能热水工程,协调能力,机关事务
13803,山丹县老军乡人民政府,山丹县老军乡门面改造、道路拓宽、绿化环境改造工程（一包）,协调能力,基层政府
13804,白银市林业局,白银市林政稽查大队办公室维修改造工程项目,协调能力,林业
13805,安徽省环境监测中心站,安徽省环境监测中心站能力建设仪器设备第13包,协调能力,环保
13806,中国人民武装警察部队安徽省消防总队后勤部,2015年全省县级消防应急救援装备建设第58包,合规能力,消防
13807,拱北海关机关服务中心,拱北海关2015年H986设备（射线装置）职业病危害放射防护评价项目合同书,提取能力,海关
13808,安徽农业大学,安徽农业大学2015年高校发展能力提升计划（仪器设备及修缮）第45包：离子激光器,协调能力,高等教育
13809,安徽工商职业学院,安徽工商职业学院电子信息系教学实训设备采购及安装第4包,协调能力,高等教育
13810,上海市闵行区人民政府新虹街道办事处,采购闵行区爱博家园物业服务项目（包件一）的合同,协调能力,社区治理
13811,青海省国家税务局,青海省国家税务局门户网站群改版项目合同,提取能力,税务
13812,中华人民共和国昆明机场出入境检验检疫局,昆明机场出入境检验检疫局2015-2017年移动办公接入服务,合规能力,检验检疫
13813,中国灌溉排水发展中心,小型农田水利重点县建设综述编写及农田水利基本建设发展机制研究等工作,协调能力,农业水利
13814,国家测绘地理信息局规划财务司,多旋翼无人机航测遥感系统,提取能力,测绘
13815,广州市荔湾区国家税务局,制服采购合同,提取能力,税务
13816,国家测绘地理信息局第二大地测量队,国家测绘地理信息局第二大地测量队工作站采购项目,提取能力,测绘
13817,中国地质博物馆,中央国家机关政府采购协议供货合同,协调能力,文化
13818,肥西县地方税务局,肥西县地税局办公楼物业,提取能力,税务
13819,合肥市地方税务局,合肥市地方税务局土地增值税清算服务,提取能力,税务
13820,中央电视台,专利管理服务-技术项目专利挖掘（三）,协调能力,传媒
13821,临夏州中级人民法院,临夏州中级人民法院法院法庭庭审互联网同步直播100兆接入电路项目合同,合规能力,法院
13822,合肥市第三人民医院,合肥市第三人民医院2015年专用设备采购第1包,协调能力,医疗卫生
