序号,采购人,合同名称,分类,理由
17000,安徽古生物化石博物馆,安徽古生物化石博物馆安保设备维保服务,协调能力,文化
17001,安徽省福利彩票发行中心,2016年安徽福彩宣传第1包,协调能力,民政
17002,安徽省福利彩票发行中心,2016年安徽福彩宣传第5包,协调能力,民政
17003,安徽省水文局,大江大河水文监测建设（一期）工程第八包,协调能力,水文
17004,财政部驻湖北省财政监察专员办事处,中央单位批量集中采购简易合同,协调能力,政府
17005,陕西省大气探测技术保障中心,合同书,协调能力,气象
17006,安徽省福利彩票发行中心,2016年安徽福彩宣传第4包,协调能力,民政
17007,安徽中澳科技职业学院,安徽中澳科技职业学院平安校园视频监控管理系统设备采购及安装,协调能力,教育
17008,安徽省福利彩票发行中心,2016年安徽福彩宣传第7包,协调能力,民政
17009,中国气象局气象干部培训学院,合同书,协调能力,教育
17010,安徽省福利彩票发行中心,2016年安徽福彩宣传第12包,协调能力,民政
17011,中国国际广播电台,土耳其语版汉语教学交流平台及移动客户APP运维服务合同,协调能力,广电
17012,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购(合同第9包）,协调能力,大学教育
17013,中国财税博物馆,中国财税博物馆会议室阅览室装修工程采购合同,协调能力,文化
17014,安徽省卫生和计划生育委员会,安徽省卫生和计划生育委员会中央补助医疗救治信息系统第2包,协调能力,卫生
17015,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第4包）,协调能力,大学教育
17016,中国财税博物馆,中国财税博物馆藏品管理系统技术开发合同,协调能力,文化
17017,安徽中澳科技职业学院,安徽中澳科技职业学院学生宿舍封阳台等工程合同,协调能力,教育
17018,临夏市供热公司,临夏市供热公司老城区、东城区供热站煤粉采购项目采购项目合同,协调能力,能源
17019,中国财税博物馆,中国财税博物馆展厅多媒体中控系统建设及维保项目,协调能力,文化
17020,中国财税博物馆,中国财税博物馆《中国当代财税历史陈列》布展项目设计施工合同,协调能力,文化
17021,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第22包）,协调能力,大学教育
17022,中国国际广播电台,中国影片土耳其语译制传输服务合同,协调能力,广电
17023,武威市凉州区下双乡人民政府,武威市凉州区下双乡人民政府惠农服务厅建设项目,协调能力,政府
17024,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第14包）,协调能力,大学教育
17025,安徽建筑大学,安徽建筑大学电子图书、电子数据库第1包,协调能力,大学教育
17026,广河县农牧局,广河县2016年旱作农业秋覆膜、顶凌覆膜地膜采购项目采购合同,协调能力,农业
17027,中国财税博物馆,中国财税博物馆LED大屏改造项目,协调能力,文化
17028,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第6包）,协调能力,大学教育
17029,安徽建筑大学,安徽建筑大学电子图书、电子数据库第3包,协调能力,大学教育
17030,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购（合同第11包）,协调能力,大学教育
17031,团中央机关服务中心,共青团中央内网等级保护建设软件开发采购项目合同,协调能力,政府
17032,凉州区下双乡政府,凉州区下双乡日光温室示范园区美化亮化基础设施建设项目,协调能力,农业
17033,安徽医科大学,安徽医科大学教学科研设备采购第7包,协调能力,大学教育
17034,涡阳县招投标管理委员会办公室,涡阳县2015-2016年度财政投入项目定点招标代理机构,协调能力,政府
17035,凉州区下双乡政府,凉州区下双乡政府日光温室示范园区基层设施建设项目,协调能力,农业
17036,凉州区东河学区,凉州区东河学区中小学冬季取暖及生活用煤采购项目,协调能力,教育
17037,凉州区下双乡人民政府,凉州区下双乡人民政府日光温室园区科普宣传长廊建设项目,协调能力,农业
17038,凉州区下双乡政府,凉州区下双乡政府大庙文物保护修建项目,协调能力,文化
17039,凉州区下双乡政府,凉州区下双乡政府设施蔬菜出口农产品基地路牙石安装和科普宣传长廊等建设项目,协调能力,农业
17040,合肥市重点工程建设管理局,合肥公交集团北城停保场专用设备采购第3包洗车机,协调能力,基础设施
17041,安徽财经大学,安徽财经大学数字资源、图书资料第2包,协调能力,大学教育
17042,安徽省体育局,安徽省体育局大院场馆改造监理及审计第2包,协调能力,体育
17043,瓜州县国有资产运营中心,酒泉市瓜州县国有资产运营中心瓜州县"五中心"办公家具采购项目,协调能力,政府
17044,宿州学院,宿州学院教学仪器设备采购第23包,协调能力,大学教育
17045,宿州学院,宿州学院教学仪器设备采购第28包,协调能力,大学教育
17046,宿州学院,宿州学院教学仪器设备采购第6包,协调能力,大学教育
17047,安徽建筑大学,安徽建筑大学法规处专用仪器设备第3包,协调能力,大学教育
17048,宿州学院,宿州学院教学仪器设备采购第24包,协调能力,大学教育
17049,酒泉师范学校附属小学,酒泉师范学校附属小学多媒体数字图书馆、高清LED显示屏及安装采购项目（2包）,协调能力,教育
17050,宿州学院,宿州学院教学仪器设备采购第18包,协调能力,大学教育
17051,庆阳市西峰区教育体育局,庆阳市西峰区巨家塬小学维修改造工程及青少年校外综合实践教育基地项目合同,协调能力,教育
17052,宿州学院,宿州学院教学仪器设备采购第3包,协调能力,大学教育
17053,国家体育总局体育彩票管理中心,国家体育总局体育彩票管理中心采购合同,协调能力,体育
17054,宿州学院,宿州学院教学仪器设备采购第7包,协调能力,大学教育
17055,安徽农业大学,安徽省专用玉米原种扩繁基础设施建设工程施工合,协调能力,大学教育
17056,安徽省纤维检验局,安徽省纤维检验局检测设备采购,合规能力,检验检测
17057,国家安全生产应急救援指挥中心,国家安全生产应急救援指挥中心安全生产现场应急联动与智能决策系统软件开发与系统集成服务技术开发合同,合规能力,安全监管
17058,宿州学院,宿州学院教学仪器设备采购第4包,协调能力,大学教育
17059,酒泉师范学校附属小学,酒泉师范学校附属小学多媒体数字图书馆、高清LED显示屏及安装采购项目(1包),协调能力,教育
17060,皖西学院,皖西学院数字化校园应用系统采购合同,协调能力,大学教育
17061,宿州学院,宿州学院教学仪器设备采购第9包,协调能力,大学教育
17062,凉州区教育局,凉州区教育局部分中小学生课桌凳、高低床采购项目三包,协调能力,教育
17063,海南省洋浦经济开发区地方税务局,海南省政府采购中心关于海南省洋浦经济开发区地方税务局办公家具01包合同,提取能力,税务
17064,凉州区教育局,凉州区教育局部分中小学生课桌凳、高低床采购项目一包,协调能力,教育
17065,凉州区畜牧兽医局,凉州区畜牧兽医局动物防疫应急物资采购项目一包,协调能力,农业
17066,凉州区畜牧兽医局,凉州区畜牧兽医局动物防疫应急物资采购项目三包,协调能力,农业
17067,武威市凉州区畜牧兽医局,武威市凉州区畜牧兽医局动物防疫应急物资采购项目二包,协调能力,农业
17068,凉州区教育局,凉州区教育局部分中小学生课桌凳、高低床采购项目二包,协调能力,教育
17069,凉州区永昌学区,凉州区永昌学区中小学冬季取暖及生活用煤采购项目,协调能力,教育
17070,上海国家会计学院,上海国家会计学院综合业务平台套装软件合同,协调能力,教育
17071,合肥市公路管理局,环巢湖大道连接线（三河至环湖大道）工程监理,协调能力,交通
17072,上海国家会计学院,上海国家会计学院低压配电柜材料设备购置合同,协调能力,教育
17073,上海国家会计学院,上海国家会计学院3号公寓楼和5号公寓楼修缮工程监理合同,协调能力,教育
17074,上海国家会计学院,上海国家会计学院3号公寓楼和5号公寓楼修缮工程弱电工程,协调能力,教育
17075,上海国家会计学院,上海国家会计学院三期工程项目代建管理服务项目服务合同,协调能力,教育
17076,上海国家会计学院,上海国家会计学院屋面防水维修工程合同,协调能力,教育
17077,无供应商,12个跨境水质自动监测系统建设采购项目,协调能力,环保
17078,上海国家会计学院,上海国家会计学院三期工程项目概念性方案设计及咨询服务合同,协调能力,教育
17079,上海国家会计学院,上海国家会计学院3号公寓楼和5号公寓楼修缮工程火灾报警系统工程,协调能力,教育
17080,上海国家会计学院,上海国家会计学院综合业务平台项目实施（一期）合同,协调能力,教育
17081,涡阳县招投标管理委员会办公室,涡阳县2015-2016年度财政投入项目定点招标代理机构,协调能力,政府
17082,玉门市园林绿化局,酒泉市玉门市玉泽湖公园冬季种植苗木及新种苗木引进采购项目（2包）,协调能力,园林
17083,安徽省安全生产监督管理局,铸安行动办公设备采购,合规能力,安全监管
17084,蚌埠学院,蚌埠学院网络中心服务器更新采购合同,协调能力,大学教育
17085,河北省国家税务局,税源管理平台运行维护,提取能力,税务
17086,贵州省国家税务局,贵州省国家税务局政府采购合同-补充合同,提取能力,税务
17087,合肥城建投资控股有限公司,黄怀路口等四个公共停车场设计,协调能力,基础设施
17088,安徽省港航管理局淮河航道局,淮河航道航标器材采购与安装项目,协调能力,交通
17089,蚌埠学院,蚌埠学院物业管理项目,协调能力,大学教育
17090,临夏市供热公司,临夏市供热公司老城区、东城区供热站煤粉采购合同,协调能力,能源
17091,蚌埠学院,蚌埠学院物业管理项目,协调能力,大学教育
17092,肃州区国家玉米制种基地建设项目办公室,酒泉市肃州区国家玉米制种基地建设初步设计方案项目,协调能力,农业
17093,肃州区农业广播电视学校,酒泉市肃州区2015年新型职业农民培育工程项目,协调能力,农业
17094,宿州学院,宿州学院教学仪器设备采购第14包,协调能力,大学教育
17095,蚌埠学院,蚌埠学院物业管理项目,协调能力,大学教育
17096,河北省国家税务局,全省视频会议系统设备维保和技术服务,提取能力,税务
17097,淮北师范大学,淮北师范大学相山校区校园物业项目,协调能力,大学教育
17098,酒泉市国土资源局,酒泉市国土资源局综合办公楼视频安防监控系统升级改造采购项目,协调能力,国土
17099,上海市松江区水务局,2014年截污纳管,协调能力,水务
17100,甘肃省中医院,甘肃省中医院新建警务室工程政府采购项目,协调能力,医疗
17101,安徽农业大学,安徽农业大学消防自动化系统2016年维护检测与保养(001),协调能力,大学教育
17102,安徽农业大学,安徽农业大学2015年现代农业生产发展资金（教学科研仪器设备采购）第8包生化设备四类(001),协调能力,大学教育
17103,蚌埠学院,蚌埠学院继教院录制室设备,协调能力,大学教育
17104,阜阳师范学院,阜阳师范学院教学科研仪器设备采购第19包,协调能力,大学教育
17105,凉州区永丰镇人民政府,凉州区永丰镇人民政府巩固退耕还林成果2014年度后续产业建设项目,协调能力,农业
17106,武威第十中学,武威第十中学多媒体教学设备采购项目,协调能力,教育
