序号,采购人,合同名称,分类,理由
4600,舟曲县财政局,舟曲县财政局财务软件服务系统模块采购项目合同,提取能力,增强财政信息化能力
4601,长江水利委员会,工程规划涉及合同,协调能力,组织水利规划
4602,国家图书馆,国家图书馆进口西文图书采购合同（2015）,协调能力,组织图书馆服务
4603,新华通讯社安徽分社,中央单位批量集中采购简易合同,协调能力,组织新闻传媒服务
4604,国家卫星气象中心,风云四号科研试验卫星地面应用系统工程可行性研究报告编制项目技术咨询合同书,协调能力,组织气象卫星服务
4605,国家图书馆,国家图书馆进口西文图书采购合同（2015）,协调能力,组织图书馆服务
4606,河北省唐山市丰南区国税局,河北省唐山市丰南区国税局2015年2季度A3激光打印机批量集中采购合同,提取能力,增强税收办公能力
4607,永昌县第六中学,永昌县第六中学采购合同,协调能力,组织教育服务
4608,永昌县农产品质量检测中心,永昌县农产品质量检测购销合同,协调能力,组织农产品质量检测
4609,漳州市国家税务局,漳州市普通发票印制采购合同,提取能力,增强税务发票管理
4610,国家海洋局汕尾海洋环境监测中心站,空调批量集中采购简易合同,协调能力,组织海洋环境监测
4611,中国药科大学,中国药科大学玄武门校区实验大楼屋面钢结构保养工程合同,协调能力,组织高等教育服务
4612,黄河河口管理局河口黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4613,定西市安定区畜牧兽医局,定西市安定区2014年巩固退耕还林成果后续产业专项规划畜牧项目小尾寒羊引进采购合同,协调能力,组织畜牧服务
4614,国家气象信息中心,政府集中采购合同（网上竞价）,协调能力,组织气象信息服务
4615,邹平县国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4616,国家测绘地理信息局陕西测绘产品质量监督检验站,中央国家机关政府集中采购销售合同,协调能力,组织测绘服务
4617,永昌县第一小学,永昌县第一小学政府采购合同,协调能力,组织教育服务
4618,中国药科大学,中国药科大学门诊部所需相关设备合同,协调能力,组织高等教育服务
4619,中国药科大学,中国药科大学江宁校区学生公寓B组团维修改造工程B2标段合同,协调能力,组织高等教育服务
4620,黄河河口管理局河口黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4621,山东省博兴县国家税务局,2015年第3季度集中采购便携式电脑合同,提取能力,增强税收办公能力
4622,中华人民共和国南头海关,中央单位批量集中采购简易合同,合规能力,增强海关监管能力
4623,东乡县财政局,东乡县"五小"工程项目釆购合同,提取能力,增强财政扶贫能力
4624,中国农业电影电视中心,网络安全服务咨询项目,协调能力,组织农业传媒服务
4625,国家测绘地理信息局陕西测绘产品质量监督检验站,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4626,国家气象信息中心,批量集中采购简易合同,协调能力,组织气象信息服务
4627,新华通讯社上海分社,2015年中央国家机关空调批量集中采购项目(第二期),协调能力,组织新闻传媒服务
4628,中国科学院武汉分院,中央国家机关政府采购协议供货合同,协调能力,组织科研服务
4629,文化部全国公共文化发展中心,心声音频馆三期建设及推广项目合同书,协调能力,组织公共文化服务
4630,中国地质科学院地质力学研究所,中国地质科学院地质力学研究所投影机镜头采购项目合同,协调能力,组织地质科研服务
4631,山西省国家税务局,电路租用合同,提取能力,增强税务网络能力
4632,重庆市国家税务局,重庆市国家税务局小型机设备采购项目,提取能力,增强税务信息化能力
4633,新华通讯社安徽分社,中央单位批量集中采购简易合同,协调能力,组织新闻传媒服务
4634,国家海洋局汕尾海洋环境监测中心站,原子荧光光度计采购合同,协调能力,组织海洋环境监测
4635,重庆市国家税务局,重庆市国家税务局税务皮带、皮鞋采购项目,提取能力,增强税收办公能力
4636,国家海洋局汕尾海洋环境监测中心站,声学多普勒流速剖面仪采购合同,协调能力,组织海洋环境监测
4637,黄河河口管理局垦利黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4638,松辽水利委员会察尔森水库管理局,察尔森水库近坝区崩岸应急治理工程施工监理合同,协调能力,组织水库管理
4639,国家气象信息中心,政府集中采购合同（网上竞价）,协调能力,组织气象信息服务
4640,正宁县社会救助局,正宁县社会救助局法规书籍采购项目合同,协调能力,组织社会救助服务
4641,四川测绘地理信息局,中央单位批量集中采购简易合同,协调能力,组织测绘服务
4642,国家海洋局汕尾海洋环境监测中心站,便携式计算机批量集中采购简易合同,协调能力,组织海洋环境监测
4643,宁波市海洋环境监测中心,双频测深仪,协调能力,组织海洋环境监测
4644,国家图书馆,国家图书馆进口西文图书采购合同（2015）,协调能力,组织图书馆服务
4645,宁波市海洋环境监测中心,体视显微镜,协调能力,组织海洋环境监测
4646,福建省国家税务局,福建省国家税务局税务服装制作,提取能力,增强税收办公能力
4647,国家图书馆,国家图书馆进口西文图书采购合同（2015）,协调能力,组织图书馆服务
4648,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
4649,国家海洋局汕尾海洋环境监测中心站,便携式计算机批量集中采购简易合同,协调能力,组织海洋环境监测
4650,新华通讯社上海分社,中央国家机关2015年台式计算机批量集中采购项目-第三期(3月),协调能力,组织新闻传媒服务
4651,山东省博兴县国家税务局,2015年第3季度集中采购台式计算机,提取能力,增强税收办公能力
4652,中央国家机关政府采购中心,中央单位批量集中采购简易合同,协调能力,组织政府采购服务
4653,中国地质科学院地质力学研究所,购销合同,协调能力,组织地质科研服务
4654,中国药科大学,中国药科大学江宁校区学生公寓B组团维修改造工程B1标段合同,协调能力,组织高等教育服务
4655,重庆市国家税务局,重庆市国家税务局小型机设备采购项目,提取能力,增强税务信息化能力
4656,国家图书馆,国家图书馆进口西文图书采购合同（2015）,协调能力,组织图书馆服务
4657,国家气象信息中心,批量集中采购简易合同,协调能力,组织气象信息服务
4658,永昌县第六中学,永昌县第六中学禁毒教育室采购合同,协调能力,组织教育服务
4659,山东省国家税务局,山东省国家税务局机房值班服务采购合同,提取能力,增强税务机房服务
4660,文化部全国公共文化发展中心,技术服务合同书,协调能力,组织公共文化服务
4661,国家气象信息中心,批量集中采购简易合同,协调能力,组织气象信息服务
4662,中国药科大学,中国药科大学江宁校区学生公寓A组团改造工程A2标段合同,协调能力,组织高等教育服务
4663,河北省唐山市丰南区国税局,河北省唐山市丰南区2015年2季度A4激光打印机批量集中采购合同,提取能力,增强税收办公能力
4664,河北省唐山市丰南区国税局,河北省唐山市丰南区国税局2015年2季度复印机批量集中采购合同,提取能力,增强税收办公能力
4665,山西省国家税务局,山西省国家税务局系统广域网络维护项目合同,提取能力,增强税务网络能力
4666,河北省唐山市丰南区国税局,河北省唐山市丰南区国税局2014年4季度便携式计算机批量集中采购合同,提取能力,增强税收办公能力
4667,北京市密云水库管理处,防汛中心楼消防设施改造施工合同,协调能力,组织水库管理
4668,中国银行业监督管理委员会北京监管局,复印纸政府采购,合规能力,增强银行监管能力
4669,国家体育总局体育彩票管理中心,中国体育彩票中长期及"十三五"品牌规划咨询服务项目合同,协调能力,组织体育彩票服务
4670,中国银行业监督管理委员会商丘监管分局,建设工程施工合同,合规能力,增强银行监管能力
4671,文化部全国公共文化发展中心,文化部全国公共文化发展中心2015年度"文化中国"微视频征集、评选及推广服务采购合同,协调能力,组织公共文化服务
4672,东乡族自治县文化广播影视局,东乡族自治县文化广播影视局乡村舞台文体器材采购项目购销合同,协调能力,组织文化服务
4673,江苏省苏州工业园区国家税务局,湖西排队叫号系统采购合同,提取能力,增强税收办公能力
4674,山西省国家税务局,山西省国家税务局系统基本建设项目评审和审核合同2,提取能力,增强税务建设能力
4675,国家气象信息中心,批量集中采购简易合同,协调能力,组织气象信息服务
4676,国家测绘地理信息局第二地形测量队,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4677,湖北省天门市国家税务局,湖北省天门市国家税务局电梯采购,提取能力,增强税收办公能力
4678,国家气象信息中心,政府集中采购合同（网上竞价）,协调能力,组织气象信息服务
4679,山东黄河河务局黄河河口管理局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4680,中国人民银行,中国人民银行国库系统硬件扩容采购项目采购合同中国人民银行国库系统硬件扩容采购项目采购合同,提取能力,增强金融服务能力
4681,北京市水土保持工作总站,2015平原区沟渠调查与水文地貌评价试点项目技术服务合同,协调能力,组织水土保持服务
