序号,采购人,合同名称,分类,理由
10800,安徽水利水电职业技术学院,安徽水利水电职业技术学院学生公寓空调采购,协调能力,职业教育设施
10801,阜阳师范学院,阜阳师范学院2015信息学院教学设备采购第12包,协调能力,高等教育设施
10802,靖远县北湾镇教育管理中心,靖远县北湾镇教育管理中心教学设备项目,协调能力,基础教育设施
10803,安徽大学,安徽大学化学仪器设备等采购第9包：液质联用仪,协调能力,高等教育设施
10804,六安市电子政务办,六安市政府网站等重要信息系统和电子政务外网等级保护整改,协调能力,政务信息化安全
10805,国家海洋局厦门海洋预报台,崇武海洋科普馆多功能厅改造项目委托合同,协调能力,海洋科普教育
10806,安徽农业大学,安徽农业大学科技大楼及图书馆2016年VRV维修保养,协调能力,高等教育设施
10807,水利部产品质量标准研究所,补充合同,协调能力,水利标准研究
10808,合肥市重点工程建设管理局,合肥要素市场标志标牌制作安装,协调能力,市场基础设施
10809,无供应商,砂石购销合同,协调能力,建设材料采购
10810,无供应商,原都匀市公安大楼网络综合布线及网络高清监控系统工程采购及安装合同,合规能力,公安信息化设施
10811,安徽省种子管理总站,安徽省种子管理总站印刷及试验用品用具（第二批）,协调能力,种子管理服务
10812,安徽省种子管理总站,安徽省种子管理总站印刷服务及试验用品采购（第一批）,协调能力,种子管理服务
10813,兰州大学第二医院,2号楼医疗综合楼手术室净化设备采购与安装,协调能力,公共医疗设施
10814,陕西测绘地理信息局后勤服务中心,陕西测绘地理信息局后勤服务中心全五分类血液细胞分析仪采购及安装合同,提取能力,测绘机关后勤
10815,正宁县农村能源办公室,正宁县农村能源办公室2014年巩固退耕还林农村能源采购项目,协调能力,农村能源建设
10816,华北科技学院,华北科技学院新闻采编实验室设备购置政府采购项目,协调能力,高等教育设施
10817,安徽医科大学,安徽医科大学教学科研设备采购第7包,协调能力,高等教育设施
10818,安徽职业技术学院,安徽职业技术学院高分子材料加工实训设备采购及安装第2包,协调能力,职业教育设施
10819,无供应商,望谟县农业局复合肥、地膜采购项目,协调能力,农业生产服务
10820,宁乡县地方税务局,政府采购合同协议书,提取能力,税务机关设施
10821,兰州大学第一医院东岗院区,高压造影注射系统,协调能力,公共医疗设备
10822,安徽农业大学,安徽农业大学2015年高等教育振兴计划仪器设备采购第11包,协调能力,高等教育设施
10823,安徽财贸职业学院,安徽财贸职业学院图书采购,协调能力,职业教育资源
10824,正宁县农村能源办公室,正宁县农村能源办公室2014年巩固退耕还林农村能源采购项目,协调能力,农村能源建设
10825,安徽建筑大学,安徽建筑大学科技处专用仪器设备第3包,协调能力,高等教育设施
10826,安徽省人民政府金融工作办公室,融资性担保行业统计和监管信息平台建设第2包,合规能力,金融监管平台
10827,合肥市殡葬管理处,合肥市殡葬管理处遗物焚烧炉及尾气净化设施采购,协调能力,殡葬公共服务
10828,甘肃政治学院图书馆,甘肃政法学院图书馆2015年度中文普通图书供应商入围政府采购项目政府采购合同,协调能力,高等教育资源
10829,安徽省公安厅,安徽省公安厅省级交警指挥中心基础设施建设（一期）,合规能力,交通执法设施
10830,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所联想便携式计算机采购项目,提取能力,地质科研设施
10831,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘设备采购
10832,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所联想图形工作站采购项目,提取能力,地质科研设施
10833,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所戴尔台式计算机采购项目,提取能力,地质科研设施
10834,安徽国际商务职业学院,安徽国际商务职业学院学科及校园信息化建设第5包：普通话测试室设备,协调能力,职业教育设施
10835,合肥师范学院,合肥师范学院2015年能力提升计划专用设备及图书采购第25包,协调能力,高等教育设施
10836,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所3D打印机采购项目,提取能力,地质科研设施
10837,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘设备采购
10838,安徽粮食工程职业学院,安徽粮食工程职业学院室内体育馆（艺体中心）灯光音响及比赛显示系统设备采购,协调能力,职业教育设施
10839,国家测绘地理信息局第一地形测量队,中央国家机关政府采购网上竞价合同,提取能力,测绘设备采购
10840,水利部水利信息中心,国家地下水监测工程（水利部分）江苏省监测井建设工程第1标段,提取能力,地下水监测设施
10841,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所移动工作站采购项目,提取能力,地质科研设施
10842,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所钛合金舱体采购项目,提取能力,地质科研设施
10843,水利部水利信息中心,国家地下水监测工程（水利部分）新疆维吾尔自治区监测井建设工程第1标段,提取能力,地下水监测设施
10844,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所采购项目,提取能力,地质科研设施
10845,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所GPU并行运算服务器采购项目,提取能力,地质科研设施
10846,水利部水利信息中心,国家地下水监测工程（水利部分）辽宁省监测井建设工程第1标,提取能力,地下水监测设施
10847,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所戴尔图形工作站采购项目,提取能力,地质科研设施
10848,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所视频设备采购项目,提取能力,地质科研设施
10849,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所工作站采购项目,提取能力,地质科研设施
10850,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所移动工作站采购项目,提取能力,地质科研设施
10851,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所移动工作站采购项目,提取能力,地质科研设施
10852,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所移动工作站采购项目,提取能力,地质科研设施
10853,水利部水利信息中心,国家地下水监测工程（水利部分）山东省监测井建设工程第3标段,提取能力,地下水监测设施
10854,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所移动工作站采购项目,提取能力,地质科研设施
10855,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所磁盘阵列采购项目,提取能力,地质科研设施
10856,中国测绘科学研究院,中标合同,提取能力,测绘科研采购
10857,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所河北省阳原县泥河湾盆地科学钻探施工项目,提取能力,地质科学钻探
10858,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所移动工作站采购项目,提取能力,地质科研设施
10859,合肥市环境监测中心站,环境空气颗粒物在线监测及典型来源分析服务,提取能力,环境监测分析
10860,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所图形工作站采购项目,提取能力,地质科研设施
10861,中国测绘科学研究院,中标合同,提取能力,测绘科研采购
10862,水利部水利信息中心,国家地下水监测工程（水利部分）吉林省监测井建设工程第1、2标段,提取能力,地下水监测设施
10863,水利部水利信息中心,国家地下水监测工程（水利部分）黑龙江省监测井建设工程第1标段,提取能力,地下水监测设施
10864,水利部水利信息中心,国家地下水监测工程（水利部分）内蒙古自治区监测井建设工程第1标段,提取能力,地下水监测设施
10865,水利部水利信息中心,国家地下水监测工程（水利部分）山西省监测井建设工程第2标段,提取能力,地下水监测设施
10866,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所图形工作站采购项目,提取能力,地质科研设施
10867,水利部水利信息中心,国家地下水监测工程（水利部分）河北省监测井建设工程第1标段,提取能力,地下水监测设施
10868,水利部水利信息中心,国家地下水监测工程（水利部分）山西省监测井建设工程第1标段,提取能力,地下水监测设施
10869,中国科学院地质与地球物理研究所,中国科学院地质与地球物理研究所戴尔移动工作站采购项目,提取能力,地质科研设施
